action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,gender,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,1,,,,,,,,,3,,3,,,,2,,6920233824384,09_red lipstick_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.13,"[{'action_type': 'outbound_click', 'value': '0.13'}]",0.13,,,,0.043333,0.043333,,,0.065,0.13,13,13,10,2025-12-03,2025-12-03,1,male,10,10,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '10'}]",10,0.13,,2,,2,1,
,,,,,,,,,,,,,1,,1,,,,1,,6920234269584,10_Red pants_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-03,2025-12-03,1,female,2,,,,,2,0.04,,11,,1,1,
,,,,,,,,,,,,,,,,,,,,,6920234269584,10_Red pants_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,male,1,,,,,1,0.01,,1,,,,
,,,,1,,,,,,,,,6,,6,,,,5,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.09,"[{'action_type': 'outbound_click', 'value': '0.09'}]",0.09,,,,0.015,0.015,,,0.018,0.09,10,10,11.111111,2025-12-03,2025-12-03,1,female,9,11.111111,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",9,0.09,2,7,2,5,5,3
,,,,,,,,,,,,,,,,,,,,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,12.5,12.5,0,2025-12-03,2025-12-03,1,male,4,,,,,4,0.05,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920249722184,02_jesus_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,7,7,0,2025-12-03,2025-12-03,1,male,10,,,,,10,0.07,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920250345984,03_Mike T_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,male,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920250345984,03_Mike T_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,unknown,1,,,,,1,0,,0,,,,
,3,,,2,,,3,,,,,,120,,120,2,2,,116,,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,,1.22,"[{'action_type': 'outbound_click', 'value': '1.22'}]",1.22,,0.813333,,0.020333,0.020333,1.22,,0.021034,1.22,9.312977,9.83871,0.763359,2025-12-03,2025-12-03,1.056452,female,262,0.763359,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.763359'}]",248,2.44,14,4,12,107,58,36
1,772,6,1,272,77,77,772,1,1,1,1,1,4512,26,4512,102,74,1,4138,1,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,260,"[{'action_type': 'subscribe_mobile_app', 'value': '42.17'}, {'action_type': 'subscribe_total', 'value': '42.17'}]",0.310074,"[{'action_type': 'outbound_click', 'value': '0.310074'}]",0.310074,1.095325,0.109249,84.34,0.018692,0.018692,0.826863,84.34,0.020382,0.324385,9.256942,9.704292,2.853693,2025-12-03,2025-12-03,1.048326,male,9111,2.985402,272,"[{'action_type': 'outbound_click', 'value': '272'}]","[{'action_type': 'outbound_click', 'value': '2.985402'}]",8691,84.34,428,5,400,3663,1990,1135
,5,,,1,2,2,5,,,,,,20,,20,,,,19,,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,,0.64,"[{'action_type': 'outbound_click', 'value': '0.64'}]",0.64,0.32,0.128,,0.032,0.032,,,0.033684,0.32,11.636364,12.54902,3.636364,2025-12-03,2025-12-03,1.078431,unknown,55,1.818182,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.818182'}]",51,0.64,2,3,2,12,7,2
,,,,,,,,,,,,,2,1,2,1,,,1,,6920251233984,05_Snoop_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.005,0.005,0.01,,0.01,,5,5,0,2025-12-03,2025-12-03,1,male,2,,,,,2,0.01,1,10,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920251233984,05_Snoop_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,unknown,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.023333,0.023333,,,0.023333,,8.75,8.75,0,2025-12-03,2025-12-03,1,female,8,,,,,8,0.07,,4,,2,1,1
,9,,,4,1,1,9,,,,,,97,,97,1,1,,92,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,6,,0.6225,"[{'action_type': 'outbound_click', 'value': '0.6225'}]",0.6225,2.49,0.276667,,0.02567,0.02567,2.49,,0.027065,0.415,10.204918,10.641026,2.459016,2025-12-03,2025-12-03,1.042735,male,244,1.639344,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.639344'}]",234,2.49,10,4,10,84,36,22
,60,1,,42,5,5,60,,,,,,737,1,737,5,4,,690,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,41,,0.419762,"[{'action_type': 'outbound_click', 'value': '0.419762'}]",0.419762,3.526,0.293833,,0.023921,0.023921,3.526,,0.025551,0.43,11.985044,13.509579,2.78722,2025-12-03,2025-12-03,1.127203,female,1471,2.855201,42,"[{'action_type': 'outbound_click', 'value': '42'}]","[{'action_type': 'outbound_click', 'value': '2.855201'}]",1305,17.63,100,5,94,617,323,210
,158,1,,103,18,18,158,,,3,3,,1304,5,1304,14,6,,1187,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,96,,0.294369,"[{'action_type': 'outbound_click', 'value': '0.294369'}]",0.294369,1.684444,0.191899,,0.023252,0.023252,2.165714,,0.025543,0.315833,10.867384,11.890196,3.44086,2025-12-03,2025-12-03,1.094118,male,2790,3.691756,103,"[{'action_type': 'outbound_click', 'value': '103'}]","[{'action_type': 'outbound_click', 'value': '3.691756'}]",2550,30.32,145,6,142,1043,563,384
,1,,,1,1,1,1,,,,,,13,,13,,,,12,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.29,"[{'action_type': 'outbound_click', 'value': '0.29'}]",0.29,0.29,0.29,,0.022308,0.022308,,,0.024167,0.29,11.153846,12.083333,3.846154,2025-12-03,2025-12-03,1.083333,unknown,26,3.846154,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.846154'}]",24,0.29,3,7,3,10,5,4
,,,,,,,,,,,,,6,,6,,,,6,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.04,0.04,,,0.04,,10.434783,10.909091,0,2025-12-03,2025-12-03,1.045455,female,23,,,,,22,0.24,1,3,1,6,2,1
,,,,,,,,,,,,,23,,23,1,1,,22,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.043043,0.043043,0.99,,0.045,,14.558824,15.967742,0,2025-12-03,2025-12-03,1.096774,male,68,,,,,62,0.99,3,4,2,19,8,4
,,,,,,,,,,,,,1,,1,,,,1,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-03,2025-12-03,1,unknown,1,,,,,1,0,,5,,1,,
,2,,,1,,,2,,,,,,26,,26,,,,25,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.69,"[{'action_type': 'outbound_click', 'value': '0.69'}]",0.69,,0.345,,0.026538,0.026538,,,0.0276,0.69,9.71831,10.615385,1.408451,2025-12-03,2025-12-03,1.092308,female,71,1.408451,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.408451'}]",65,0.69,1,4,1,23,18,9
,32,,,23,6,6,32,,,2,2,,275,2,275,10,6,,242,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,22,,0.312174,"[{'action_type': 'outbound_click', 'value': '0.312174'}]",0.312174,1.196667,0.224375,,0.026109,0.026109,0.718,,0.029669,0.326364,10.652819,11.732026,3.264095,2025-12-03,2025-12-03,1.101307,male,674,3.412463,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '3.412463'}]",612,7.18,32,4,31,218,122,90
,,,,,,,,,,,,,3,,3,,,,3,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.013333,0.013333,,,0.013333,,8,8,0,2025-12-03,2025-12-03,1,unknown,5,,,,,5,0.04,,4,,3,1,1
,,,,1,,,,,,,,,17,,17,,,,16,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.45,"[{'action_type': 'outbound_click', 'value': '0.45'}]",0.45,,,,0.026471,0.026471,,,0.028125,0.45,15.517241,16.071429,3.448276,2025-12-03,2025-12-03,1.035714,female,29,3.448276,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.448276'}]",28,0.45,3,6,2,15,10,7
,1,,,2,,,1,,,,,,31,,31,2,2,,27,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,2,,0.585,"[{'action_type': 'outbound_click', 'value': '0.585'}]",0.585,,1.17,,0.037742,0.037742,0.585,,0.043333,0.585,10.263158,10.833333,1.754386,2025-12-03,2025-12-03,1.055556,male,114,1.754386,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.754386'}]",108,1.17,4,4,4,25,11,7
,,,,,,,,,,,,,,,,,,,,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,unknown,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6920988497984,05_SamJ_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,female,1,,,,,1,0,,2,,,,
,7,,,4,1,1,7,,,,,,60,,60,,,,56,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,4,,0.42,"[{'action_type': 'outbound_click', 'value': '0.42'}]",0.42,1.68,0.24,,0.028,0.028,,,0.03,0.42,14.237288,15.135135,3.389831,2025-12-03,2025-12-03,1.063063,female,118,3.389831,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.389831'}]",111,1.68,8,6,7,50,24,18
,8,,,7,,,8,,,,,,124,,124,1,1,,116,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,6,,0.548571,"[{'action_type': 'outbound_click', 'value': '0.548571'}]",0.548571,,0.48,,0.030968,0.030968,3.84,,0.033103,0.64,10.847458,11.888545,1.694915,2025-12-03,2025-12-03,1.095975,male,354,1.977401,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.977401'}]",323,3.84,13,4,10,101,43,28
,,,,,,,,,,,,,1,,1,,,,1,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.02,0.02,,,0.02,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,unknown,3,,,,,3,0.02,,4,,1,,
,13,,,2,2,2,13,,,,,,32,,32,,,,30,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,2,,0.43,"[{'action_type': 'outbound_click', 'value': '0.43'}]",0.43,0.43,0.066154,,0.026875,0.026875,,,0.028667,0.43,12.285714,12.647059,2.857143,2025-12-03,2025-12-03,1.029412,female,70,2.857143,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.857143'}]",68,0.86,1,4,1,21,13,6
,77,1,,20,8,8,77,,,,,,328,2,328,4,2,,304,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,19,,0.3795,"[{'action_type': 'outbound_click', 'value': '0.3795'}]",0.3795,0.94875,0.098571,,0.02314,0.02314,1.8975,,0.024967,0.399474,11.482602,12.381729,2.874433,2025-12-03,2025-12-03,1.078303,male,661,3.025719,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '3.025719'}]",613,7.59,31,5,27,277,147,93
,3,,,1,,,3,,,,,,2,,2,,,,1,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.06,"[{'action_type': 'outbound_click', 'value': '0.06'}]",0.06,,0.02,,0.03,0.03,,,0.06,0.06,20,20,33.333333,2025-12-03,2025-12-03,1,unknown,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",3,0.06,1,6,1,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6920989126984,08_TomC_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-03,2025-12-03,1,female,2,,,,,2,0.02,,3,,1,,
,,,,1,,,,,,,,,2,,2,,,,1,,6920989126984,08_TomC_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.05,"[{'action_type': 'outbound_click', 'value': '0.05'}]",0.05,,,,0.025,0.025,,,0.05,0.05,25,25,50,2025-12-03,2025-12-03,1,male,2,50,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '50'}]",2,0.05,,3,,1,,
,,,,,,,,,,,,,9,,9,,,,9,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.026667,0.026667,,,0.026667,,11.428571,12.631579,0,2025-12-03,2025-12-03,1.105263,female,21,,,,,19,0.24,,3,,8,,
,17,,,6,1,1,17,,,,,,60,,60,,,,54,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,6,,0.251667,"[{'action_type': 'outbound_click', 'value': '0.251667'}]",0.251667,1.51,0.088824,,0.025167,0.025167,,,0.027963,0.251667,12.177419,12.689076,4.83871,2025-12-03,2025-12-03,1.042017,male,124,4.83871,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '4.83871'}]",119,1.51,8,6,8,50,29,20
,,,,,,,,,,,,,,,,,,,,,6920989556584,09_WillS_hong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,unknown,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-03,2025-12-03,1,female,2,,,,,2,0.04,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,6920992821584,04 will_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,male,2,,,,,2,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920992822384,04 Will_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,male,1,,,,,1,0.02,,1,,,,
,,,,3,,,,,,,,,28,,28,2,2,,23,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,3,,0.606667,"[{'action_type': 'outbound_click', 'value': '0.606667'}]",0.606667,,,,0.065,0.065,0.91,,0.07913,0.606667,26,26.376812,4.285714,2025-12-03,2025-12-03,1.014493,female,70,4.285714,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '4.285714'}]",69,1.82,1,3,1,21,12,9
,100,2,1,57,10,10,100,,,,,,987,6,987,23,16,,907,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,61,,0.843333,"[{'action_type': 'outbound_click', 'value': '0.843333'}]",0.843333,4.807,0.4807,,0.048703,0.048703,2.09,,0.052999,0.788033,24.131526,24.958463,3.062249,2025-12-03,2025-12-03,1.034268,male,1992,2.861446,57,"[{'action_type': 'outbound_click', 'value': '57'}]","[{'action_type': 'outbound_click', 'value': '2.861446'}]",1926,48.07,95,5,94,818,394,252
,,,,,,,,,,,,,4,,4,,,,4,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.05,0.05,,,0.05,,14.285714,14.285714,0,2025-12-03,2025-12-03,1,unknown,14,,,,,14,0.2,,3,,4,2,2
,,,,,,,,,,,,,,,,,,,,,6920992822784,03 Mike_gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,5,5,0,2025-12-03,2025-12-03,1,male,4,,,,,4,0.02,,1,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6920992822984,02 Mike_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,8.571429,8.571429,0,2025-12-03,2025-12-03,1,male,7,,,,,7,0.06,,3,,2,,
,,,,,,,,,,,,,,,,,,,,,6920992823184,03 Snoop_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,female,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,3,,3,1,1,,2,,6920992823184,03 Snoop_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.006667,0.006667,0.02,,0.01,,10,10,0,2025-12-03,2025-12-03,1,male,2,,,,,2,0.02,,4,,1,,
,,,,1,,,,,,,,,12,,12,,,,11,,6920992823584,02 Eddie_Snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.86,"[{'action_type': 'outbound_click', 'value': '0.86'}]",0.86,,,,0.071667,0.071667,,,0.078182,0.86,35.833333,35.833333,4.166667,2025-12-03,2025-12-03,1,female,24,4.166667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.166667'}]",24,0.86,2,4,2,11,7,3
,18,,1,16,6,6,18,,,,,,382,1,382,9,7,,357,,6920992823584,02 Eddie_Snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,19,,1.04625,"[{'action_type': 'outbound_click', 'value': '1.04625'}]",1.04625,2.79,0.93,,0.043822,0.043822,1.86,,0.046891,0.881053,19.694118,19.694118,2.235294,2025-12-03,2025-12-03,1,male,850,1.882353,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '1.882353'}]",850,16.74,24,4,22,318,155,95
,,,,,,,,,,,,,3,,3,,,,3,,6920992823584,02 Eddie_Snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.033333,0.033333,,,0.033333,,25,25,0,2025-12-03,2025-12-03,1,unknown,4,,,,,4,0.1,,5,,3,1,1
,,,,,,,,,,,,,,,,,,,,,6920992823784,02 Mike_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,male,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920992823984,01 Santa_slim - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,female,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920992823984,01 Santa_slim - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,male,1,,,,,1,0.01,,3,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920992824184,01 Jesus_travis - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-03,2025-12-03,1,female,1,,,,,1,0,,5,,1,,
,,,,,,,,,,,,,5,,5,,,,5,,6920992824184,01 Jesus_travis - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.034,0.034,,,0.034,,10.625,11.333333,0,2025-12-03,2025-12-03,1.066667,male,16,,,,,15,0.17,2,6,1,5,3,2
,,,,,,,,,,,,,,,,,,,,,6920994402584,07_nose ring_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-03,2025-12-03,1,female,1,,,,,1,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920994402584,07_nose ring_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,82,102.5,0,2025-12-03,2025-12-03,1.25,male,5,,,,,4,0.41,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920994402784,09_red lipstick_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.08,0.08,,,0.08,,26.666667,26.666667,0,2025-12-03,2025-12-03,1,female,3,,,,,3,0.08,,3,,1,,
,,,,1,,,,,,,,,6,,6,,,,5,,6920994402784,09_red lipstick_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.17,"[{'action_type': 'outbound_click', 'value': '0.17'}]",0.17,,,,0.028333,0.028333,,,0.034,0.17,21.25,21.25,12.5,2025-12-03,2025-12-03,1,male,8,12.5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '12.5'}]",8,0.17,1,7,1,5,3,2
,32,,,7,3,3,32,,,,,,186,,186,2,2,,177,,6920994402984,06_green hair_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,9,,1.647143,"[{'action_type': 'outbound_click', 'value': '1.647143'}]",1.647143,3.843333,0.360313,,0.061989,0.061989,5.765,,0.065141,1.281111,25.910112,28.190709,2.022472,2025-12-03,2025-12-03,1.08802,female,445,1.573034,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.573034'}]",409,11.53,14,4,14,149,68,41
