action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,1,,,2,,,1,,,,,,,4,,4,,,,2,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,0.315,"[{'action_type': 'outbound_click', 'value': '0.315'}]",0.315,,0.63,,0.1575,0.1575,,,0.315,0.315,105,126,33.333333,2025-12-07,2025-12-07,1.2,6,33.333333,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",5,0.63,,5,,2,2,2
,,,,,,,,,,,,,,,,,,,,,,6922648658784,06_greenhair_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-07,2025-12-07,1,1,,,,,1,0.01,,1,,,,
,2,,,1,,,2,,,,,,,4,,4,,,,3,,6922648658784,06_greenhair_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.13,"[{'action_type': 'outbound_click', 'value': '0.13'}]",0.13,,0.065,,0.0325,0.0325,,,0.043333,0.13,26,26,20,2025-12-07,2025-12-07,1,5,20,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '20'}]",5,0.13,,5,,3,2,1
,,,,,,,,,,,,,,,,,,,,,,6922648658784,06_greenhair_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-07,2025-12-07,1,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922648747384,07_nosering_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-07,2025-12-07,1,1,,,,,1,0.02,,3,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922648747384,07_nosering_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.12,0.12,,,0.12,,24,24,0,2025-12-07,2025-12-07,1,5,,,,,5,0.12,,2,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922648747384,07_nosering_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.4,0.4,,,0.4,,33.333333,36.363636,0,2025-12-07,2025-12-07,1.090909,12,,,,,11,0.4,,1,,1,,
,,,,1,,,,,,,,,,3,,3,,,,2,,6922648747384,07_nosering_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.42,"[{'action_type': 'outbound_click', 'value': '0.42'}]",0.42,,,,0.14,0.14,,,0.21,0.42,46.666667,46.666667,11.111111,2025-12-07,2025-12-07,1,9,11.111111,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",9,0.42,1,26,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6922648747384,07_nosering_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,32.5,43.333333,0,2025-12-07,2025-12-07,1.333333,4,,,,,3,0.13,,2,,,,
,1,,,1,,,1,,,,,,,3,,3,,,,2,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.61,"[{'action_type': 'outbound_click', 'value': '0.61'}]",0.61,,0.61,,0.203333,0.203333,,,0.305,0.61,46.923077,46.923077,7.692308,2025-12-07,2025-12-07,1,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",13,0.61,,2,,1,1,1
,1,,,,,,1,,,,,,,8,,8,,,,8,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,3.24,,0.405,0.405,,,0.405,,39.036145,43.2,0,2025-12-07,2025-12-07,1.106667,83,,,,,75,3.24,1,2,1,8,2,1
,9,,,3,2,2,9,,,,,,,25,,25,,,,22,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,2.296667,"[{'action_type': 'outbound_click', 'value': '2.296667'}]",2.296667,3.445,0.765556,,0.2756,0.2756,,,0.313182,2.296667,51.804511,63.211009,2.255639,2025-12-07,2025-12-07,1.220183,133,2.255639,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.255639'}]",109,6.89,4,3,4,17,7,6
,3,,,1,,,3,,,,,,,21,,21,,,,20,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,2.94,"[{'action_type': 'outbound_click', 'value': '2.94'}]",2.94,,0.98,,0.14,0.14,,,0.147,2.94,40.833333,51.578947,1.388889,2025-12-07,2025-12-07,1.263158,72,1.388889,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.388889'}]",57,2.94,4,3,4,14,7,6
,,,,,,,,,,,,,,5,,5,,,,5,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.188,0.188,,,0.188,,42.727273,49.473684,0,2025-12-07,2025-12-07,1.157895,22,,,,,19,0.94,1,4,1,3,1,1
,,,,1,,,,,,,,,,6,,6,,,,5,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.15,"[{'action_type': 'outbound_click', 'value': '1.15'}]",1.15,,,,0.191667,0.191667,,,0.23,1.15,127.777778,164.285714,11.111111,2025-12-07,2025-12-07,1.285714,9,11.111111,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",7,1.15,1,9,1,4,3,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.23,0.23,,,0.23,,14.375,15.333333,0,2025-12-07,2025-12-07,1.066667,16,,,,,15,0.23,,2,,1,1,
,7,,,3,3,3,7,,,,,,,65,,65,,,,62,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,2.23,"[{'action_type': 'outbound_click', 'value': '2.23'}]",2.23,2.23,0.955714,,0.102923,0.102923,,,0.107903,1.6725,21.580645,23.639576,1.290323,2025-12-07,2025-12-07,1.095406,310,0.967742,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.967742'}]",283,6.69,11,3,11,57,27,19
,9,,,2,1,1,9,,,,,,,171,,171,3,3,,166,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,7.595,"[{'action_type': 'outbound_click', 'value': '7.595'}]",7.595,15.19,1.687778,,0.08883,0.08883,5.063333,,0.091506,7.595,21.424542,23.660436,0.282087,2025-12-07,2025-12-07,1.104361,709,0.282087,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.282087'}]",642,15.19,19,4,19,144,59,39
,13,,,11,3,3,13,,,,,,,219,,219,1,1,,207,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,11,,1.620909,"[{'action_type': 'outbound_click', 'value': '1.620909'}]",1.620909,5.943333,1.371538,,0.081416,0.081416,17.83,,0.086135,1.620909,27.262997,31.390845,1.681957,2025-12-07,2025-12-07,1.151408,654,1.681957,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.681957'}]",568,17.83,33,4,33,181,95,58
,2,,,3,,,2,,,1,1,,,65,,65,1,,,61,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,1.66,"[{'action_type': 'outbound_click', 'value': '1.66'}]",1.66,,2.49,,0.076615,0.076615,4.98,,0.081639,1.66,27.977528,29.820359,1.685393,2025-12-07,2025-12-07,1.065868,178,1.685393,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.685393'}]",167,4.98,12,4,11,57,29,20
,,,,1,,,,,,,,,,12,,12,,,,11,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.56,"[{'action_type': 'outbound_click', 'value': '0.56'}]",0.56,,,,0.046667,0.046667,,,0.050909,0.56,20,20.740741,3.571429,2025-12-07,2025-12-07,1.037037,28,3.571429,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.571429'}]",27,0.56,1,4,1,10,7,6
,,,,,,,,,,,,,,,,,,,,,,6922649227984,10_redPants_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-07,2025-12-07,1,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6922649227984,10_redPants_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-07,2025-12-07,1,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-07,2025-12-07,1,5,,,,,5,0.05,,1,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.035,0.035,,,0.035,,10,10,0,2025-12-07,2025-12-07,1,7,,,,,7,0.07,1,5,1,2,1,1
,,,,1,,,,,,,,,,7,,7,,,,6,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.74,"[{'action_type': 'outbound_click', 'value': '0.74'}]",0.74,,,,0.105714,0.105714,,,0.123333,0.74,35.238095,35.238095,4.761905,2025-12-07,2025-12-07,1,21,4.761905,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.761905'}]",21,0.74,1,5,1,5,3,2
,,,,,,,,,,,,,,8,,8,,,,8,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.03125,0.03125,,,0.03125,,16.666667,19.230769,0,2025-12-07,2025-12-07,1.153846,15,,,,,13,0.25,1,7,1,6,3,3
,,,,,,,,,,,,,,2,,2,,,,2,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.055,0.055,,,0.055,,18.333333,18.333333,0,2025-12-07,2025-12-07,1,6,,,,,6,0.11,,4,,2,1,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.15,0.15,,,0.15,,75,75,0,2025-12-07,2025-12-07,1,2,,,,,2,0.15,,6,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6922651863184,02_Eddie_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-07,2025-12-07,1,1,,,,,1,0,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,6922651863184,02_Eddie_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-07,2025-12-07,1,1,,,,,1,0,,2,,,,
,,,,2,,,,,,,,,,30,,30,,,,28,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,0.69,"[{'action_type': 'outbound_click', 'value': '0.69'}]",0.69,,,,0.046,0.046,,,0.049286,0.69,18.4,20,2.666667,2025-12-07,2025-12-07,1.086957,75,2.666667,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.666667'}]",69,1.38,3,36,3,24,12,7
,31,,,9,3,3,31,,,,,,,211,1,211,2,1,,200,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,9,,1.16,"[{'action_type': 'outbound_click', 'value': '1.16'}]",1.16,3.48,0.336774,,0.049479,0.049479,5.22,,0.0522,1.16,15.675676,17.086743,1.351351,2025-12-07,2025-12-07,1.090016,666,1.351351,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.351351'}]",611,10.44,21,3,20,172,98,54
,63,,,14,10,10,63,,,,,,,526,,526,4,4,,508,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,14,,1.842857,"[{'action_type': 'outbound_click', 'value': '1.842857'}]",1.842857,2.58,0.409524,,0.049049,0.049049,6.45,,0.050787,1.842857,17.622951,19.153675,0.956284,2025-12-07,2025-12-07,1.08686,1464,0.956284,14,"[{'action_type': 'outbound_click', 'value': '14'}]","[{'action_type': 'outbound_click', 'value': '0.956284'}]",1347,25.8,44,11,43,456,213,134
,14,,1,7,3,3,14,,,,,,,218,,218,5,4,,206,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,7,,1.6,"[{'action_type': 'outbound_click', 'value': '1.6'}]",1.6,3.733333,0.8,,0.051376,0.051376,2.24,,0.054369,1.6,18.918919,19.614711,1.182432,2025-12-07,2025-12-07,1.036778,592,1.182432,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.182432'}]",571,11.2,26,4,25,185,100,65
,,,,1,,,,,,,,,,33,,33,,,,32,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.9,"[{'action_type': 'outbound_click', 'value': '1.9'}]",1.9,,,,0.057576,0.057576,,,0.059375,1.9,21.83908,22.352941,1.149425,2025-12-07,2025-12-07,1.023529,87,1.149425,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.149425'}]",85,1.9,3,4,3,30,18,11
,,,,,,,,,,,,,,7,,7,,,,7,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.067143,0.067143,,,0.067143,,17.407407,18.076923,0,2025-12-07,2025-12-07,1.038462,27,,,,,26,0.47,2,3,1,7,5,5
,,,,,,,,,,,,,,1,,1,,,,1,,6922652927584,04_Jesus_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-07,2025-12-07,1,3,,,,,3,0.03,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,6922652927584,04_Jesus_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,7.5,7.5,0,2025-12-07,2025-12-07,1,4,,,,,4,0.03,,2,,,,
,,,,1,,,,,,,,,,3,,3,,,,2,,6922652927584,04_Jesus_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.11,"[{'action_type': 'outbound_click', 'value': '0.11'}]",0.11,,,,0.036667,0.036667,,,0.055,0.11,15.714286,15.714286,14.285714,2025-12-07,2025-12-07,1,7,14.285714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",7,0.11,,3,,1,1,1
,,,,,,,,,,,,,,2,,2,,,,2,,6922652927584,04_Jesus_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.065,0.065,,,0.065,,32.5,32.5,0,2025-12-07,2025-12-07,1,4,,,,,4,0.13,1,6,1,2,1,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922652927584,04_Jesus_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-07,2025-12-07,1,1,,,,,1,0.01,,4,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.11,0.11,,,0.11,,55,55,0,2025-12-07,2025-12-07,1,2,,,,,2,0.11,,5,,1,1,
,,,,,,,,,,,,,,2,,2,,,,2,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.03,0.03,,,0.03,,8.571429,12,0,2025-12-07,2025-12-07,1.4,7,,,,,5,0.06,,3,,2,1,
,,,,,,,,,,,,,,4,,4,,,,4,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.0475,0.0475,,,0.0475,,14.615385,14.615385,0,2025-12-07,2025-12-07,1,13,,,,,13,0.19,1,5,1,4,2,2
,,,,,,,,,,,,,,2,,2,,,,2,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.1,0.1,,,0.1,,16.666667,16.666667,0,2025-12-07,2025-12-07,1,12,,,,,12,0.2,1,2,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,5,5,0,2025-12-07,2025-12-07,1,2,,,,,2,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,50,50,0,2025-12-07,2025-12-07,1,1,,,,,1,0.05,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,6922654558384,07_morgan_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-07,2025-12-07,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922654558384,07_morgan_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,15,15,0,2025-12-07,2025-12-07,1,4,,,,,4,0.06,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922654558384,07_morgan_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,27.5,27.5,0,2025-12-07,2025-12-07,1,8,,,,,8,0.22,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922654558384,07_morgan_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.26,0.26,,,0.26,,28.888889,43.333333,0,2025-12-07,2025-12-07,1.5,9,,,,,6,0.26,,1,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922654558384,07_morgan_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.08,0.08,,,0.08,,26.666667,26.666667,0,2025-12-07,2025-12-07,1,3,,,,,3,0.08,,4,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6922655142584,08_neymar_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-07,2025-12-07,1,2,,,,,2,0.04,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922655142584,08_neymar_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,15,15,0,2025-12-07,2025-12-07,1,4,,,,,4,0.06,,2,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922655142584,08_neymar_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-07,2025-12-07,1,1,,,,,1,0.02,,5,,1,,
,,,,,,,,,,,,,,,,,,,,,,6922655142584,08_neymar_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-07,2025-12-07,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922655569384,09_pedro_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-07,2025-12-07,1,1,,,,,1,0.02,1,18,1,1,1,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922655569384,09_pedro_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-07,2025-12-07,1,1,,,,,1,0.02,,10,,1,1,
,,,,,,,,,,,,,,,,,,,,,,6922655569384,09_pedro_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-07,2025-12-07,1,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6922655569384,09_pedro_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-07,2025-12-07,1,3,,,,,3,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922656041784,10_Tyson_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,40,40,0,2025-12-07,2025-12-07,1,1,,,,,1,0.04,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922656041784,10_Tyson_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-07,2025-12-07,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6922656041784,10_Tyson_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-07,2025-12-07,1,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922656041784,10_Tyson_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.01,0.01,,,0.01,,6.666667,6.666667,0,2025-12-07,2025-12-07,1,3,,,,,3,0.02,,4,,2,1,
,,,,,,,,,,,,,,,,,,,,,,6922656041784,10_Tyson_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,40,0,2025-12-07,2025-12-07,2,2,,,,,1,0.04,,1,,,,
,,,,,,,,,,,,,,4,,4,,,,4,,6922657512784,prank,6922657511584,p_ads_newest_051225,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.1675,0.1675,,,0.1675,,21.612903,22.333333,0,2025-12-07,2025-12-07,1.033333,31,,,,,30,0.67,,2,,4,1,
,13,,,3,,,13,,,,,,,47,,47,,,,44,,6922657512784,prank,6922657511584,p_ads_newest_051225,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,1.236667,"[{'action_type': 'outbound_click', 'value': '1.236667'}]",1.236667,,0.285385,,0.078936,0.078936,,,0.084318,0.9275,21.321839,23.630573,2.298851,2025-12-07,2025-12-07,1.10828,174,1.724138,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.724138'}]",157,3.71,2,3,2,22,13,9
,25,,,4,4,4,25,,,,,,,94,,94,1,1,,89,,6922657512784,prank,6922657511584,p_ads_newest_051225,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,2.4275,"[{'action_type': 'outbound_click', 'value': '2.4275'}]",2.4275,2.4275,0.3884,,0.103298,0.103298,9.71,,0.109101,2.4275,30.15528,32.583893,1.242236,2025-12-07,2025-12-07,1.080537,322,1.242236,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.242236'}]",298,9.71,6,3,6,44,21,14
,10,,,,1,1,10,,,,,,,79,,79,2,2,,77,,6922657512784,prank,6922657511584,p_ads_newest_051225,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,7.26,0.726,,0.091899,0.091899,3.63,,0.094286,,29.392713,31.703057,0,2025-12-07,2025-12-07,1.078603,247,,,,,229,7.26,7,3,7,34,17,12
