action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,158,,,28,17,17,158,,,11,3,3,1,,561,1,561,16,12,,517,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,37,"[{'action_type': 'subscribe_mobile_app', 'value': '6.348043'}, {'action_type': 'subscribe_total', 'value': '6.348043'}, {'action_type': 'start_trial_mobile_app', 'value': '7.40605'}, {'action_type': 'start_trial_total', 'value': '7.40605'}]",1.587011,"[{'action_type': 'outbound_click', 'value': '1.587011'}]",1.587011,2.6139,0.281242,,0.079209,0.079209,2.777269,,0.08595,1.200981,20.658439,21.384168,1.72013,2025-12-10,2025-12-10,1.03513,2151,1.30172,28,"[{'action_type': 'outbound_click', 'value': '28'}]","[{'action_type': 'outbound_click', 'value': '1.30172'}]",instagram,2078,44.436301,48,3,48,465,224,129
,3,,,1,,,3,,,1,,,,,144,,144,1,1,,142,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,4.44063,"[{'action_type': 'outbound_click', 'value': '4.44063'}]",4.44063,,1.48021,,0.030838,0.030838,4.44063,,0.031272,4.44063,16.031154,16.031154,0.361011,2025-12-10,2025-12-10,1,277,0.361011,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.361011'}]",threads,277,4.44063,28,8,28,130,81,46
,,,,,,,,,,,,,,,3,,3,,,,3,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.133333,0.133333,,,0.133333,,19.047619,19.047619,0,2025-12-10,2025-12-10,1,21,,,,,facebook,21,0.4,1,2,1,3,3,2
,,,,1,1,1,,,,,,,,,2,,2,,,,1,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.1,"[{'action_type': 'outbound_click', 'value': '0.1'}]",0.1,0.1,,,0.05,0.05,,,0.1,0.1,25,25,25,2025-12-10,2025-12-10,1,4,25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '25'}]",instagram,4,0.1,,3,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,6.666667,6.666667,0,2025-12-10,2025-12-10,1,3,,,,,messenger,3,0.02,,,,,,
,,,,,,,,,,,,,,,9,,9,,,,9,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.028889,0.028889,,,0.028889,,26,26,0,2025-12-10,2025-12-10,1,10,,,,,threads,10,0.26,1,7,1,6,5,3
,,,,,,,,,,,,,,,2,,2,,,,2,,6924720374584,05 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.115,0.115,,,0.115,,25.555556,32.857143,0,2025-12-10,2025-12-10,1.285714,9,,,,,instagram,7,0.23,,3,,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924720374584,05 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,3.333333,3.333333,0,2025-12-10,2025-12-10,1,3,,,,,messenger,3,0.01,,,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924720374584,05 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,12,12,0,2025-12-10,2025-12-10,1,5,,,,,threads,5,0.06,1,10,1,2,1,1
,,,,,,,,,,,,,,,54,,54,,,,54,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.05963,0.05963,,,0.05963,,21.045752,21.184211,0,2025-12-10,2025-12-10,1.006579,153,,,,,facebook,152,3.22,5,4,5,42,25,13
,,,,,,,,,,,,,,,20,,20,,,,20,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.043,0.043,,,0.043,,22.051282,22.051282,0,2025-12-10,2025-12-10,1,39,,,,,instagram,39,0.86,1,4,1,18,8,2
,,,,,,,,,,,,,,,6,,6,,,,6,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.045,0.045,,,0.045,,18,18,0,2025-12-10,2025-12-10,1,15,,,,,threads,15,0.27,1,41,1,5,3,1
,96,,,34,5,5,96,,,5,,,,,1317,,1317,5,5,,1278,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,33,"[{'action_type': 'subscribe_mobile_app', 'value': '52.2'}, {'action_type': 'subscribe_total', 'value': '52.2'}, {'action_type': 'start_trial_mobile_app', 'value': '26.1'}, {'action_type': 'start_trial_total', 'value': '26.1'}]",1.535294,"[{'action_type': 'outbound_click', 'value': '1.535294'}]",1.535294,10.44,0.54375,,0.039636,0.039636,10.44,,0.040845,1.581818,18.024862,18.484419,1.139503,2025-12-10,2025-12-10,1.025496,2896,1.174033,34,"[{'action_type': 'outbound_click', 'value': '34'}]","[{'action_type': 'outbound_click', 'value': '1.174033'}]",facebook,2824,52.2,123,5,111,1148,732,497
,15,,,5,3,3,15,,,3,1,1,,,298,,298,4,3,,289,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,8,,3.468,"[{'action_type': 'outbound_click', 'value': '3.468'}]",3.468,5.78,1.156,,0.058188,0.058188,4.335,,0.06,2.1675,20.891566,21.381011,0.963855,2025-12-10,2025-12-10,1.023428,830,0.60241,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '0.60241'}]",instagram,811,17.34,17,4,17,255,164,111
,,,,,,,,,,1,,,,,33,,33,1,1,,32,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.030606,0.030606,1.01,,0.031563,,20.612245,20.612245,0,2025-12-10,2025-12-10,1,49,,,,,threads,49,1.01,8,9,8,29,21,11
,45,,,13,4,4,45,,,5,,,,,601,,601,5,5,,583,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,13,"[{'action_type': 'subscribe_mobile_app', 'value': '37.19'}, {'action_type': 'subscribe_total', 'value': '37.19'}, {'action_type': 'start_trial_mobile_app', 'value': '37.19'}, {'action_type': 'start_trial_total', 'value': '37.19'}]",2.860769,"[{'action_type': 'outbound_click', 'value': '2.860769'}]",2.860769,9.2975,0.826444,,0.06188,0.06188,7.438,,0.063791,2.860769,17.63395,18.141463,0.616406,2025-12-10,2025-12-10,1.02878,2109,0.616406,13,"[{'action_type': 'outbound_click', 'value': '13'}]","[{'action_type': 'outbound_click', 'value': '0.616406'}]",facebook,2050,37.19,55,3,50,507,250,142
,17,,,4,2,2,17,,,1,1,1,,,104,,104,2,1,,98,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,6,"[{'action_type': 'subscribe_mobile_app', 'value': '8.4'}, {'action_type': 'subscribe_total', 'value': '8.4'}, {'action_type': 'start_trial_mobile_app', 'value': '8.4'}, {'action_type': 'start_trial_total', 'value': '8.4'}]",2.1,"[{'action_type': 'outbound_click', 'value': '2.1'}]",2.1,4.2,0.494118,,0.080769,0.080769,4.2,,0.085714,1.4,21.932115,22.222222,1.56658,2025-12-10,2025-12-10,1.013228,383,1.044386,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.044386'}]",instagram,378,8.4,10,3,10,85,36,23
,,,,,,,,,,,,,,,7,,7,,,,7,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.068571,0.068571,,,0.068571,,32,32,0,2025-12-10,2025-12-10,1,15,,,,,threads,15,0.48,1,6,1,6,6,3
,,,,,,,,,,,,,,,12,,12,,,,12,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.038333,0.038333,,,0.038333,,14.83871,14.83871,0,2025-12-10,2025-12-10,1,31,,,,,facebook,31,0.46,1,6,1,12,8,4
,7,,,1,,,7,,,,,,,,26,,26,,,,25,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,,2.4,"[{'action_type': 'outbound_click', 'value': '2.4'}]",2.4,,0.342857,,0.092308,0.092308,,,0.096,1.2,24.242424,24.242424,2.020202,2025-12-10,2025-12-10,1,99,1.010101,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.010101'}]",instagram,99,2.4,5,5,5,24,17,9
,,,,,,,,,,,,,,,2,,2,,,,2,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.08,0.08,,,0.08,,40,40,0,2025-12-10,2025-12-10,1,4,,,,,threads,4,0.16,,4,,2,1,
,2,,,1,,,2,,,,,,,,5,,5,,,,4,,6925372547384,03 Morgan_ginjuice_redcar_1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.45,"[{'action_type': 'outbound_click', 'value': '0.45'}]",0.45,,0.225,,0.09,0.09,,,0.1125,0.45,64.285714,75,14.285714,2025-12-10,2025-12-10,1.166667,7,14.285714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",facebook,6,0.45,1,5,1,3,2,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6925372547384,03 Morgan_ginjuice_redcar_1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.17,0.17,,,0.17,,20,20,0,2025-12-10,2025-12-10,1,17,,,,,instagram,17,0.34,,1,,2,1,1
,7,,,4,2,2,7,,,,,,,,108,,108,,,,104,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,4,,1.6125,"[{'action_type': 'outbound_click', 'value': '1.6125'}]",1.6125,3.225,0.921429,,0.059722,0.059722,,,0.062019,1.6125,21.864407,21.864407,1.355932,2025-12-10,2025-12-10,1,295,1.355932,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.355932'}]",facebook,295,6.45,9,4,7,92,52,30
,5,,,1,,,5,,,,,,,,58,1,58,1,,,56,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,,3.68,"[{'action_type': 'outbound_click', 'value': '3.68'}]",3.68,,0.736,,0.063448,0.063448,3.68,,0.065714,1.84,19.470899,19.574468,1.058201,2025-12-10,2025-12-10,1.005319,189,0.529101,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.529101'}]",instagram,188,3.68,2,3,2,49,17,6
,,,,,,,,,,,,,,,7,,7,,,,7,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.032857,0.032857,,,0.032857,,19.166667,19.166667,0,2025-12-10,2025-12-10,1,12,,,,,threads,12,0.23,,5,,5,4,2
,,,,,,,,,,,,,,,2,,2,,,,2,,6925372915784,05 Morgan_ginjuice_bollamarket3,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.05,0.05,,,0.05,,12.5,12.5,0,2025-12-10,2025-12-10,1,8,,,,,facebook,8,0.1,,2,,2,,
,,,,,,,,,,,,,,,,,,,,,,,6925372915784,05 Morgan_ginjuice_bollamarket3,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-10,2025-12-10,1,1,,,,,threads,1,0.02,,3,,,,
,2,,,1,,,2,,,,,,,,37,,37,,,,36,,6925373621384,06 Morgan_hht2_gasstation1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,1.61,"[{'action_type': 'outbound_click', 'value': '1.61'}]",1.61,,0.805,,0.043514,0.043514,,,0.044722,1.61,16.262626,16.262626,1.010101,2025-12-10,2025-12-10,1,99,1.010101,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.010101'}]",facebook,99,1.61,1,3,1,31,14,5
,,,,,,,,,,,,,,,,,,,,,,,6925373621384,06 Morgan_hht2_gasstation1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,1,,,,,threads,1,0.01,,,,,,
,,,,,,,,,,,,,,,5,,5,,,,5,,6925373734584,07 Morgan_hht2_gasstation2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.026,0.026,,,0.026,,8.125,8.125,0,2025-12-10,2025-12-10,1,16,,,,,instagram,16,0.13,,2,,5,2,
,,,,,,,,,,,,,,,,,,,,,,,6925373844984,08 Morgan_hht2_redcar,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,40,40,0,2025-12-10,2025-12-10,1,1,,,,,facebook,1,0.04,,,,,,
,,,,,,,,,,,,,,,4,,4,,,,4,,6925373844984,08 Morgan_hht2_redcar,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.2725,0.2725,,,0.2725,,37.586207,37.586207,0,2025-12-10,2025-12-10,1,29,,,,,instagram,29,1.09,1,3,1,5,2,1
,,,,,,,,,,,,,,,11,,11,,,,11,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.064545,0.064545,,,0.064545,,23.666667,23.666667,0,2025-12-10,2025-12-10,1,30,,,,,facebook,30,0.71,,3,,11,6,4
,,,,,,,,,,,,,,,4,,4,,,,4,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.0675,0.0675,,,0.0675,,24.545455,24.545455,0,2025-12-10,2025-12-10,1,11,,,,,instagram,11,0.27,,5,,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,0,0,0,2025-12-10,2025-12-10,1,1,,,,,threads,1,0,,1,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6925375332984,04black04_bollamarket1,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.075,0.075,,,0.075,,37.5,37.5,0,2025-12-10,2025-12-10,1,4,,,,,facebook,4,0.15,,4,,1,1,1
,,,,,,,,,,,,,,,19,,19,,,,19,,6925375992184,06black04_bollamarket3,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.076842,0.076842,,,0.076842,,35.609756,35.609756,0,2025-12-10,2025-12-10,1,41,,,,,facebook,41,1.46,5,8,5,18,13,8
,,,,,,,,,,,,,,,6,,6,,,,6,,6925375992184,06black04_bollamarket3,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.246667,0.246667,,,0.246667,,98.666667,105.714286,0,2025-12-10,2025-12-10,1.071429,15,,,,,instagram,14,1.48,1,5,1,4,3,3
,,,,,,,,,,,,,,,,,,,,,,,6925375992184,06black04_bollamarket3,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,60,60,0,2025-12-10,2025-12-10,1,1,,,,,threads,1,0.06,,0,,,,
,13,,,2,1,1,13,,,,,,,,105,1,105,1,,,102,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,,4.04,"[{'action_type': 'outbound_click', 'value': '4.04'}]",4.04,8.08,0.621538,,0.076952,0.076952,8.08,,0.079216,4.04,21.662198,22.076503,0.536193,2025-12-10,2025-12-10,1.019126,373,0.536193,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.536193'}]",facebook,366,8.08,12,3,12,90,45,31
,25,,,6,4,4,25,,,2,,,,,86,,86,2,2,,78,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,7,,1.113333,"[{'action_type': 'outbound_click', 'value': '1.113333'}]",1.113333,1.67,0.2672,,0.077674,0.077674,3.34,,0.085641,0.954286,23.687943,24.028777,2.48227,2025-12-10,2025-12-10,1.014388,282,2.12766,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '2.12766'}]",instagram,278,6.68,8,3,8,69,41,25
,,,,,,,,,,,,,,,10,,10,,,,10,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.03,0.03,,,0.03,,15.789474,15.789474,0,2025-12-10,2025-12-10,1,19,,,,,threads,19,0.3,3,11,3,9,6,4
,3,,,1,,,3,,,,,,,,6,,6,,,,5,,6925378999984,03Prerna_gasstation2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.31,"[{'action_type': 'outbound_click', 'value': '0.31'}]",0.31,,0.103333,,0.051667,0.051667,,,0.062,0.31,25.833333,25.833333,8.333333,2025-12-10,2025-12-10,1,12,8.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '8.333333'}]",facebook,12,0.31,2,9,2,5,2,2
,4,,,1,,,4,,,,,,,,4,,4,,,,3,,6925378999984,03Prerna_gasstation2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.55,"[{'action_type': 'outbound_click', 'value': '0.55'}]",0.55,,0.1375,,0.1375,0.1375,,,0.183333,0.55,45.833333,45.833333,8.333333,2025-12-10,2025-12-10,1,12,8.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '8.333333'}]",instagram,12,0.55,,3,,2,2,2
,11,,,4,,,11,,,,,,,,38,,38,,,,34,,6925379086584,04Prerna_redcar,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,3,,0.85,"[{'action_type': 'outbound_click', 'value': '0.85'}]",0.85,,0.309091,,0.089474,0.089474,,,0.1,1.133333,22.818792,23.287671,2.013423,2025-12-10,2025-12-10,1.020548,149,2.684564,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.684564'}]",facebook,146,3.4,2,3,2,32,19,12
,2,,,1,,,2,,,,,,,,15,,15,,,,14,,6925379086584,04Prerna_redcar,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,1.41,"[{'action_type': 'outbound_click', 'value': '1.41'}]",1.41,,0.705,,0.094,0.094,,,0.100714,1.41,32.790698,34.390244,2.325581,2025-12-10,2025-12-10,1.04878,43,2.325581,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.325581'}]",instagram,41,1.41,,3,,11,3,2
,,,,,,,,,,,,,,,2,,2,,,,2,,6925379086584,04Prerna_redcar,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.02,0.02,,,0.02,,13.333333,13.333333,0,2025-12-10,2025-12-10,1,3,,,,,threads,3,0.04,,5,,2,1,
,5,,,1,1,1,5,,,,,,,,25,,25,,,,24,,6925379228984,05Prerna_gasstation3,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,"[{'action_type': 'subscribe_mobile_app', 'value': '2'}, {'action_type': 'subscribe_total', 'value': '2'}, {'action_type': 'start_trial_mobile_app', 'value': '2'}, {'action_type': 'start_trial_total', 'value': '2'}]",2,"[{'action_type': 'outbound_click', 'value': '2'}]",2,2,0.4,,0.08,0.08,,,0.083333,2,16.949153,17.241379,0.847458,2025-12-10,2025-12-10,1.017241,118,0.847458,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.847458'}]",facebook,116,2,1,2,,22,10,6
,27,,,2,2,2,27,,,,,,,,19,,19,,,,17,,6925379228984,05Prerna_gasstation3,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,"[{'action_type': 'subscribe_mobile_app', 'value': '1.31'}, {'action_type': 'subscribe_total', 'value': '1.31'}, {'action_type': 'start_trial_mobile_app', 'value': '1.31'}, {'action_type': 'start_trial_total', 'value': '1.31'}]",0.655,"[{'action_type': 'outbound_click', 'value': '0.655'}]",0.655,0.655,0.048519,,0.068947,0.068947,,,0.077059,0.655,23.392857,24.259259,3.571429,2025-12-10,2025-12-10,1.037037,56,3.571429,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.571429'}]",instagram,54,1.31,2,3,2,15,8,3
,,,,,,,,,,,,,,,11,,11,,,,11,,6925379228984,05Prerna_gasstation3,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.036364,0.036364,,,0.036364,,21.052632,21.052632,0,2025-12-10,2025-12-10,1,19,,,,,threads,19,0.4,,4,,11,3,
,,,,,,,,,,,,,,,,,,,,,,,6925379387784,06Prerna_bollamarket2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,1,,,,,facebook,1,0.01,,,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6925379387784,06Prerna_bollamarket2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-12-10,2025-12-10,1,3,,,,,instagram,3,0.04,,3,,1,1,
,,,,,,,,,,,,,,,3,,3,,,,3,,6925379387784,06Prerna_bollamarket2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.01,0.01,,,0.01,,7.5,7.5,0,2025-12-10,2025-12-10,1,4,,,,,threads,4,0.03,,7,,2,1,1
