action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,conversion_rate_ranking,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,engagement_rate_ranking,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,quality_ranking,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,100,2,1,60,10,10,100,,,,,,1019,6,1019,25,18,,934,,6920992822584,04 Morgan_Gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,64,ABOVE_AVERAGE,,0.834833,"[{'action_type': 'outbound_click', 'value': '0.834833'}]",0.834833,5.009,0.5009,,0.049156,0.049156,2.0036,,0.05363,0.782656,24.128131,24.858561,3.082852,2025-12-03,2025-12-03,ABOVE_AVERAGE,1.030273,2076,2.890173,60,"[{'action_type': 'outbound_click', 'value': '60'}]","[{'action_type': 'outbound_click', 'value': '2.890173'}]",BELOW_AVERAGE_35,2015,50.09,96,4,95,843,408,263
,,,,,,,,,,,,,,,,,,,,,6920992822784,03 Mike_gin - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,5,5,0,2025-12-03,2025-12-03,UNKNOWN,1,4,,,,,UNKNOWN,4,0.02,,1,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6920992822984,02 Mike_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.02,0.02,,,0.02,,8.571429,8.571429,0,2025-12-03,2025-12-03,UNKNOWN,1,7,,,,,UNKNOWN,7,0.06,,3,,2,,
,,,,,,,,,,,,,3,,3,1,1,,2,,6920992823184,03 Snoop_sicko - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.006667,0.006667,0.02,,0.01,,6.666667,6.666667,0,2025-12-03,2025-12-03,UNKNOWN,1,3,,,,,UNKNOWN,3,0.02,,3,,1,,
,18,,1,17,6,6,18,,,,,,397,1,397,9,7,,371,,6920992823584,02 Eddie_Snoop - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,20,ABOVE_AVERAGE,,1.041176,"[{'action_type': 'outbound_click', 'value': '1.041176'}]",1.041176,2.95,0.983333,,0.044584,0.044584,1.966667,,0.047709,0.885,20.159453,20.159453,2.277904,2025-12-03,2025-12-03,ABOVE_AVERAGE,1,878,1.936219,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '1.936219'}]",AVERAGE,878,17.7,26,4,24,332,163,99
,,,,,,,,,,,,,,,,,,,,,6920992823784,02 Mike_rapGod - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,UNKNOWN,1,1,,,,,UNKNOWN,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920992823984,01 Santa_slim - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,UNKNOWN,1,3,,,,,UNKNOWN,3,0.03,,2,,,,
,,,,,,,,,,,,,6,,6,,,,6,,6920992824184,01 Jesus_travis - Copy,6920991033184,FB_iOS_itoshi_rap_set2_271125 (from install 1),6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.028333,0.028333,,,0.028333,,10,10.625,0,2025-12-03,2025-12-03,UNKNOWN,1.0625,17,,,,,UNKNOWN,16,0.17,2,6,1,6,3,2
,,,,,,,,,,,,,,,,,,,,,6920994402584,07_nose ring_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,73.333333,88,0,2025-12-03,2025-12-03,UNKNOWN,1.2,6,,,,,UNKNOWN,5,0.44,,1,,,,
,,,,1,,,,,,,,,7,,7,,,,6,,6920994402784,09_red lipstick_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,0.25,"[{'action_type': 'outbound_click', 'value': '0.25'}]",0.25,,,,0.035714,0.035714,,,0.041667,0.25,22.727273,22.727273,9.090909,2025-12-03,2025-12-03,UNKNOWN,1,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",UNKNOWN,11,0.25,1,6,1,6,3,2
,52,,,12,6,6,52,,,,,,255,1,255,4,3,,239,,6920994402984,06_green hair_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,15,UNKNOWN,,1.355,"[{'action_type': 'outbound_click', 'value': '1.355'}]",1.355,2.71,0.312692,,0.063765,0.063765,4.065,,0.068033,1.084,25.606299,27.51269,2.362205,2025-12-03,2025-12-03,UNKNOWN,1.07445,635,1.889764,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.889764'}]",UNKNOWN,591,16.26,27,4,27,207,101,64
,,,,,,,,,,,,,2,,2,,,,2,,6920994403184,01_black4_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.095,0.095,,,0.095,,31.666667,31.666667,0,2025-12-03,2025-12-03,UNKNOWN,1,6,,,,,UNKNOWN,6,0.19,,2,,2,,
,,,,1,1,1,,,,,,,7,,7,,,,6,,6920994403384,10_Red pants_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,0.53,"[{'action_type': 'outbound_click', 'value': '0.53'}]",0.53,0.53,,,0.075714,0.075714,,,0.088333,0.53,37.857143,37.857143,7.142857,2025-12-03,2025-12-03,UNKNOWN,1,14,7.142857,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.142857'}]",UNKNOWN,14,0.53,,3,,4,3,1
,115,2,,52,12,12,115,,,,,,769,,769,5,5,,712,,6920994403584,03_blackbodysuit_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,48,ABOVE_AVERAGE,,0.921923,"[{'action_type': 'outbound_click', 'value': '0.921923'}]",0.921923,3.995,0.41687,,0.062341,0.062341,9.588,,0.067331,0.99875,26.842105,29.339045,2.68757,2025-12-03,2025-12-03,ABOVE_AVERAGE,1.093023,1786,2.911534,52,"[{'action_type': 'outbound_click', 'value': '52'}]","[{'action_type': 'outbound_click', 'value': '2.911534'}]",BELOW_AVERAGE_35,1634,47.94,115,5,111,646,368,270
,,,,,,,,,,,,,,,,,,,,,6920994403784,11_yellow dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,UNKNOWN,1,1,,,,,UNKNOWN,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920994403984,08_Red dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,UNKNOWN,1,2,,,,,UNKNOWN,2,0.02,,1,,,,
,,,,,,,,,,,,,9,,9,,,,9,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.127778,0.127778,,,0.127778,,28.04878,30.263158,0,2025-12-03,2025-12-03,UNKNOWN,1.078947,41,,,,,UNKNOWN,38,1.15,2,3,2,8,4,2
,,,,5,,,,,,,,,66,,66,,,,61,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,5,UNKNOWN,,0.764,"[{'action_type': 'outbound_click', 'value': '0.764'}]",0.764,,,,0.057879,0.057879,,,0.062623,0.764,23.580247,26.713287,3.08642,2025-12-03,2025-12-03,UNKNOWN,1.132867,162,3.08642,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '3.08642'}]",UNKNOWN,143,3.82,9,5,9,55,24,16
,,,,,,,,,,,,,,,,,,,,,6920994404584,02_blackNew_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,30,30,0,2025-12-03,2025-12-03,UNKNOWN,1,1,,,,,UNKNOWN,1,0.03,,2,,,,
,,,,,,,,,,,,,6,,6,,,,6,,6920995424984,01_Eddie_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.07,0.07,,,0.07,,24.705882,28,0,2025-12-03,2025-12-03,UNKNOWN,1.133333,17,,,,,UNKNOWN,15,0.42,,3,,6,2,1
,,,,4,,,,,,,,,202,1,202,2,1,,196,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,5,UNKNOWN,,2.4275,"[{'action_type': 'outbound_click', 'value': '2.4275'}]",2.4275,,,,0.048069,0.048069,4.855,,0.049541,1.942,21.7713,23.009479,1.121076,2025-12-03,2025-12-03,UNKNOWN,1.056872,446,0.896861,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.896861'}]",UNKNOWN,422,9.71,23,6,23,173,94,60
,2,,,,1,1,2,,,,,,10,,10,,,,10,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,,,,0.75,0.375,,0.075,0.075,,,0.075,0.75,20.833333,20.833333,2.777778,2025-12-03,2025-12-03,UNKNOWN,1,36,,,,,UNKNOWN,36,0.75,,2,,7,3,1
,130,1,3,64,13,13,130,,,2,2,,1185,3,1185,31,23,,1090,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,70,ABOVE_AVERAGE,,0.943594,"[{'action_type': 'outbound_click', 'value': '0.943594'}]",0.943594,4.645385,0.464538,,0.050962,0.050962,1.948065,,0.055404,0.862714,23.700942,26.721239,2.747253,2025-12-03,2025-12-03,ABOVE_AVERAGE,1.127434,2548,2.511774,64,"[{'action_type': 'outbound_click', 'value': '64'}]","[{'action_type': 'outbound_click', 'value': '2.511774'}]",BELOW_AVERAGE_35,2260,60.39,136,5,132,977,508,289
,,,,,,,,,,,,,1,,1,,,,1,,6920995425784,03_Mike T_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.02,0.02,,,0.02,,6.666667,6.666667,0,2025-12-03,2025-12-03,UNKNOWN,1,3,,,,,UNKNOWN,3,0.02,,5,,1,1,
,1,,,1,2,2,1,,,,,,28,,28,1,1,,26,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,2.01,"[{'action_type': 'outbound_click', 'value': '2.01'}]",2.01,1.005,2.01,,0.071786,0.071786,2.01,,0.077308,2.01,25.125,27.534247,1.25,2025-12-03,2025-12-03,UNKNOWN,1.09589,80,1.25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.25'}]",UNKNOWN,73,2.01,5,4,5,24,18,8
,,,,1,,,,,,,,,28,,28,1,1,,26,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,3.52,"[{'action_type': 'outbound_click', 'value': '3.52'}]",3.52,,,,0.125714,0.125714,3.52,,0.135385,3.52,47.567568,48.888889,1.351351,2025-12-03,2025-12-03,UNKNOWN,1.027778,74,1.351351,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.351351'}]",UNKNOWN,72,3.52,4,4,4,25,13,9
,,,,,,,,,,1,1,,15,,15,2,1,,13,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,,,,,,,0.123333,0.123333,0.925,,0.142308,1.85,32.45614,33.636364,1.754386,2025-12-03,2025-12-03,UNKNOWN,1.036364,57,,,,,UNKNOWN,55,1.85,2,2,2,10,5,3
,1,,,1,,,1,,,,,,33,,33,1,1,,31,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,1.67,"[{'action_type': 'outbound_click', 'value': '1.67'}]",1.67,,1.67,,0.050606,0.050606,1.67,,0.053871,1.67,23.521127,23.857143,1.408451,2025-12-03,2025-12-03,UNKNOWN,1.014286,71,1.408451,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.408451'}]",UNKNOWN,70,1.67,3,4,3,28,13,8
,,,,,,,,,,,,,23,,23,1,1,,22,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.087391,0.087391,2.01,,0.091364,,30.454545,31.40625,0,2025-12-03,2025-12-03,UNKNOWN,1.03125,66,,,,,UNKNOWN,64,2.01,3,4,3,19,9,5
,,,,,,,,,,,,,9,,9,,,,9,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.103333,0.103333,,,0.103333,,33.214286,33.214286,0,2025-12-03,2025-12-03,UNKNOWN,1,28,,,,,UNKNOWN,28,0.93,1,3,1,7,3,3
,2,,,2,1,1,2,,,,,,66,,66,,,,64,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,2,UNKNOWN,,2.54,"[{'action_type': 'outbound_click', 'value': '2.54'}]",2.54,5.08,2.54,,0.07697,0.07697,,,0.079375,2.54,30.419162,31.949686,1.197605,2025-12-03,2025-12-03,UNKNOWN,1.050314,167,1.197605,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.197605'}]",UNKNOWN,159,5.08,9,5,9,56,34,19
,,,,,,,,,,,,,9,,9,,,,9,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.08,0.08,,,0.08,,31.304348,32.727273,0,2025-12-03,2025-12-03,UNKNOWN,1.045455,23,,,,,UNKNOWN,22,0.72,,4,,9,7,3
1,109,,1,26,7,7,109,1,1,1,1,1,734,,734,15,13,1,693,1,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,27,ABOVE_AVERAGE,"[{'action_type': 'subscribe_mobile_app', 'value': '57.07'}, {'action_type': 'subscribe_total', 'value': '57.07'}]",2.195,"[{'action_type': 'outbound_click', 'value': '2.195'}]",2.195,8.152857,0.523578,57.07,0.077752,0.077752,3.804667,57.07,0.082352,2.113704,29.102499,31.565265,1.376849,2025-12-03,2025-12-03,AVERAGE,1.084624,1961,1.325854,26,"[{'action_type': 'outbound_click', 'value': '26'}]","[{'action_type': 'outbound_click', 'value': '1.325854'}]",BELOW_AVERAGE_35,1808,57.07,98,4,98,618,313,219
,,,,1,,,,,,,,,19,,19,1,1,,17,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,2,"[{'action_type': 'outbound_click', 'value': '2'}]",2,,,,0.105263,0.105263,2,,0.117647,2,32.786885,33.333333,1.639344,2025-12-03,2025-12-03,UNKNOWN,1.016667,61,1.639344,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.639344'}]",UNKNOWN,60,2,2,4,2,16,8,7
,,,,,,,,,,,,,6,,6,,,,6,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.086667,0.086667,,,0.086667,,22.608696,22.608696,0,2025-12-03,2025-12-03,UNKNOWN,1,23,,,,,UNKNOWN,23,0.52,,2,,6,3,1
,,,,1,,,,,,,,,19,,19,,,,18,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,UNKNOWN,,1.15,"[{'action_type': 'outbound_click', 'value': '1.15'}]",1.15,,,,0.060526,0.060526,,,0.063889,1.15,32.857143,32.857143,2.857143,2025-12-03,2025-12-03,UNKNOWN,1,35,2.857143,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.857143'}]",UNKNOWN,35,1.15,,4,,15,8,5
,,,,,,,,,,,,,8,,8,,,,8,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.09875,0.09875,,,0.09875,,29.259259,31.6,0,2025-12-03,2025-12-03,UNKNOWN,1.08,27,,,,,UNKNOWN,25,0.79,3,5,3,7,4,4
,,,,,,,,,,,,,14,,14,,,,14,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.054286,0.054286,,,0.054286,,21.111111,21.111111,0,2025-12-03,2025-12-03,UNKNOWN,1,36,,,,,UNKNOWN,36,0.76,2,4,2,12,6,4
,,,,3,,,,,,,,,152,,152,1,1,,148,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,4,UNKNOWN,,3.15,"[{'action_type': 'outbound_click', 'value': '3.15'}]",3.15,,,,0.062171,0.062171,9.45,,0.063851,2.3625,24.545455,26.104972,1.038961,2025-12-03,2025-12-03,UNKNOWN,1.063536,385,0.779221,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.779221'}]",UNKNOWN,362,9.45,12,4,11,127,67,47
,,,,,,,,,,,,,18,,18,,,,18,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.045,0.045,,,0.045,,20.769231,21.891892,0,2025-12-03,2025-12-03,UNKNOWN,1.054054,39,,,,,UNKNOWN,37,0.81,5,8,6,16,11,7
,,,,,,,,,,,,,2,,2,,,,2,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.055,0.055,,,0.055,,55,55,0,2025-12-03,2025-12-03,UNKNOWN,1,2,,,,,UNKNOWN,2,0.11,,5,,2,,
,,,,,,,,,,,,,1,,1,,,,1,,6920999336984,03_blackbodysuit_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.22,0.22,,,0.22,,55,55,0,2025-12-03,2025-12-03,UNKNOWN,1,4,,,,,UNKNOWN,4,0.22,,2,,1,,
,22,,,9,2,2,22,,,,,,191,,191,5,5,,177,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,11,UNKNOWN,,1.081111,"[{'action_type': 'outbound_click', 'value': '1.081111'}]",1.081111,4.865,0.442273,,0.050942,0.050942,1.946,,0.054972,0.884545,27.485876,28.367347,3.107345,2025-12-03,2025-12-03,UNKNOWN,1.03207,354,2.542373,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '2.542373'}]",UNKNOWN,343,9.73,16,5,16,160,98,62
,,,,,,,,,,,,,14,,14,,,,14,,6920999337384,10_Red pants_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.040714,0.040714,,,0.040714,,21.111111,21.111111,0,2025-12-03,2025-12-03,UNKNOWN,1,27,,,,,UNKNOWN,27,0.57,1,5,1,13,10,7
,,,,,,,,,,,,,3,,3,,,,3,,6920999337584,01_black4_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,0.05,0.05,,,0.05,,12.5,12.5,0,2025-12-03,2025-12-03,UNKNOWN,1,12,,,,,UNKNOWN,12,0.15,1,5,1,3,3,2
,,,,,,,,,,,,,,,,,,,,,6920999337784,06_green hair_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,UNKNOWN,,,,,,,,,,,,,,6.666667,6.666667,0,2025-12-03,2025-12-03,UNKNOWN,1,3,,,,,UNKNOWN,3,0.02,,1,,,,
1,57,,,36,6,6,57,1,1,,,1,780,1,780,15,14,1,729,1,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,35,ABOVE_AVERAGE,,1.322778,"[{'action_type': 'outbound_click', 'value': '1.322778'}]",1.322778,7.936667,0.835439,47.62,0.061051,0.061051,3.174667,47.62,0.065322,1.360571,26.514477,28.583433,1.948775,2025-12-03,2025-12-03,AVERAGE,1.078031,1796,2.004454,36,"[{'action_type': 'outbound_click', 'value': '36'}]","[{'action_type': 'outbound_click', 'value': '2.004454'}]",BELOW_AVERAGE_35,1666,47.62,63,4,60,655,328,231
