action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_conversion.post_unsave,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,62,,,7,2,2,62,,,2,1,1,1,,,213,,213,4,3,,202,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,8,,2.247143,"[{'action_type': 'outbound_click', 'value': '2.247143'}]",2.247143,7.865,0.25371,,0.07385,0.07385,3.9325,,0.077871,1.96625,19.395808,20.535248,0.986437,2025-12-14,2025-12-14,1.058747,811,0.863132,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '0.863132'}]",766,15.73,19,3,17,172,85,47
,1,,,3,,,1,,,,,,,,,57,,57,,,,54,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,1.336667,"[{'action_type': 'outbound_click', 'value': '1.336667'}]",1.336667,,4.01,,0.070351,0.070351,,,0.074259,1.336667,24.156627,25.379747,1.807229,2025-12-14,2025-12-14,1.050633,166,1.807229,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.807229'}]",158,4.01,5,3,5,47,22,12
,,,,,,,,,,,,,,,,3,,3,,,,3,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.12,0.12,,,0.12,,18,18.947368,0,2025-12-14,2025-12-14,1.052632,20,,,,,19,0.36,,1,,3,,
,,,,,,,,,,,,,,,,4,,4,,,,4,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0475,0.0475,,,0.0475,,14.615385,17.272727,0,2025-12-14,2025-12-14,1.181818,13,,,,,11,0.19,1,5,1,4,3,1
,,,,,,,,,,,,,,,,7,,7,,,,7,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.065714,0.065714,,,0.065714,,21.904762,21.904762,0,2025-12-14,2025-12-14,1,21,,,,,21,0.46,1,3,1,7,3,2
,,,,1,,,,,,,,,,,,22,,22,,,,21,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.11,"[{'action_type': 'outbound_click', 'value': '1.11'}]",1.11,,,,0.050455,0.050455,,,0.052857,1.11,13.214286,13.875,1.190476,2025-12-14,2025-12-14,1.05,84,1.190476,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.190476'}]",80,1.11,3,3,3,18,7,6
,,,,,,,,,,,,,,,,13,,13,,,,13,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.104615,0.104615,,,0.104615,,18.378378,18.888889,0,2025-12-14,2025-12-14,1.027778,74,,,,,72,1.36,,2,,11,5,3
,,,,,,,,,,,,,,,,8,,8,,,,8,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0525,0.0525,,,0.0525,,15,15,0,2025-12-14,2025-12-14,1,28,,,,,28,0.42,1,3,,6,3,3
,,,,,,,,,,,,,,,,3,,3,,,,3,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,8.571429,8.571429,0,2025-12-14,2025-12-14,1,7,,,,,7,0.06,,2,,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,30,30,0,2025-12-14,2025-12-14,1,1,,,,,1,0.03,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-14,2025-12-14,1,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-14,2025-12-14,1,5,,,,,5,0.1,,1,,,,
,,,,1,1,1,,,,,,,,,,4,,4,,,,3,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.11,"[{'action_type': 'outbound_click', 'value': '0.11'}]",0.11,0.11,,,0.0275,0.0275,,,0.036667,0.11,15.714286,15.714286,14.285714,2025-12-14,2025-12-14,1,7,14.285714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",7,0.11,,4,,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-14,2025-12-14,1,2,,,,,2,0.02,,1,,,,
,6,,,6,1,1,6,,,2,,,1,,,165,,165,3,3,,156,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,9,,1.228333,"[{'action_type': 'outbound_click', 'value': '1.228333'}]",1.228333,7.37,1.228333,,0.044667,0.044667,2.456667,,0.047244,0.818889,10.934718,11.269113,1.335312,2025-12-14,2025-12-14,1.030581,674,0.890208,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '0.890208'}]",654,7.37,11,2,11,133,62,35
,70,1,1,24,5,5,70,,,16,1,1,,,,824,1,824,19,16,,781,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,36,"[{'action_type': 'subscribe_mobile_app', 'value': '16.425'}, {'action_type': 'subscribe_total', 'value': '16.425'}, {'action_type': 'start_trial_mobile_app', 'value': '16.425'}, {'action_type': 'start_trial_total', 'value': '16.425'}]",1.36875,"[{'action_type': 'outbound_click', 'value': '1.36875'}]",1.36875,6.57,0.469286,,0.039867,0.039867,1.728947,,0.042061,0.9125,11.469972,11.791098,1.256983,2025-12-14,2025-12-14,1.027997,2864,0.837989,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '0.837989'}]",2786,32.85,68,3,64,693,331,184
,158,,1,65,13,13,158,,,15,1,1,1,,,1316,,1316,18,16,,1233,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,75,"[{'action_type': 'subscribe_mobile_app', 'value': '17.23'}, {'action_type': 'subscribe_total', 'value': '17.23'}, {'action_type': 'start_trial_mobile_app', 'value': '10.338'}, {'action_type': 'start_trial_total', 'value': '10.338'}]",0.795231,"[{'action_type': 'outbound_click', 'value': '0.795231'}]",0.795231,3.976154,0.327152,,0.039278,0.039278,2.871667,,0.041922,0.6892,12.546117,13.082764,1.820388,2025-12-14,2025-12-14,1.042774,4120,1.57767,65,"[{'action_type': 'outbound_click', 'value': '65'}]","[{'action_type': 'outbound_click', 'value': '1.57767'}]",3951,51.69,113,3,108,1079,516,304
,130,1,,29,12,12,130,,,13,,,,,,652,3,652,16,13,,607,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,29,"[{'action_type': 'subscribe_mobile_app', 'value': '13.91'}, {'action_type': 'subscribe_total', 'value': '13.91'}, {'action_type': 'start_trial_mobile_app', 'value': '9.273333'}, {'action_type': 'start_trial_total', 'value': '9.273333'}]",0.95931,"[{'action_type': 'outbound_click', 'value': '0.95931'}]",0.95931,2.318333,0.214,,0.042669,0.042669,1.73875,,0.045832,0.95931,17.00489,17.420163,1.772616,2025-12-14,2025-12-14,1.024421,1636,1.772616,29,"[{'action_type': 'outbound_click', 'value': '29'}]","[{'action_type': 'outbound_click', 'value': '1.772616'}]",1597,27.82,64,4,62,541,256,160
,13,,,6,2,2,13,,,1,,,,,,105,,105,1,1,,98,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,6,,0.971667,"[{'action_type': 'outbound_click', 'value': '0.971667'}]",0.971667,2.915,0.448462,,0.055524,0.055524,5.83,,0.05949,0.971667,23.32,23.99177,2.4,2025-12-14,2025-12-14,1.028807,250,2.4,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '2.4'}]",243,5.83,10,4,10,93,50,29
,,,,,,,,,,,,,,,,19,,19,,,,19,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.041053,0.041053,,,0.041053,,13.928571,13.928571,0,2025-12-14,2025-12-14,1,56,,,,,56,0.78,5,4,5,19,9,6
,,,,,,,,,,,,,,,,,,,,,,,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,40,40,0,2025-12-14,2025-12-14,1,1,,,,,1,0.04,,1,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.08,0.08,,,0.08,,40,40,0,2025-12-14,2025-12-14,1,2,,,,,2,0.08,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,30,30,0,2025-12-14,2025-12-14,1,2,,,,,2,0.06,,2,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6924712908784,01 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-14,2025-12-14,1,1,,,,,1,0.01,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,6924714404184,03 Morgan_htt2,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-14,2025-12-14,1,1,,,,,1,0,,1,,,,
,28,,,7,1,1,28,,,3,,,1,,,111,,111,4,4,,100,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,10,"[{'action_type': 'start_trial_mobile_app', 'value': '4.83'}, {'action_type': 'start_trial_total', 'value': '4.83'}]",0.69,"[{'action_type': 'outbound_click', 'value': '0.69'}]",0.69,4.83,0.1725,,0.043514,0.043514,1.2075,,0.0483,0.483,14.680851,15,3.039514,2025-12-14,2025-12-14,1.021739,329,2.12766,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '2.12766'}]",322,4.83,11,4,10,87,38,27
,46,,,17,3,3,46,,,11,,,,,,652,2,652,13,11,,622,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,17,"[{'action_type': 'subscribe_mobile_app', 'value': '23.26'}, {'action_type': 'subscribe_total', 'value': '23.26'}, {'action_type': 'start_trial_mobile_app', 'value': '23.26'}, {'action_type': 'start_trial_total', 'value': '23.26'}]",1.368235,"[{'action_type': 'outbound_click', 'value': '1.368235'}]",1.368235,7.753333,0.505652,,0.035675,0.035675,1.789231,,0.037396,1.368235,11.682572,12.235665,0.853842,2025-12-14,2025-12-14,1.047344,1991,0.853842,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '0.853842'}]",1901,23.26,36,3,35,531,253,132
,289,,1,37,19,19,289,,,13,2,2,,,,1438,2,1438,18,13,,1383,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,37,"[{'action_type': 'subscribe_mobile_app', 'value': '6.37625'}, {'action_type': 'subscribe_total', 'value': '6.37625'}, {'action_type': 'start_trial_mobile_app', 'value': '6.37625'}, {'action_type': 'start_trial_total', 'value': '6.37625'}]",1.378649,"[{'action_type': 'outbound_click', 'value': '1.378649'}]",1.378649,2.684737,0.176505,,0.035473,0.035473,2.833889,,0.036884,1.378649,13.391966,13.753033,0.971384,2025-12-14,2025-12-14,1.026961,3809,0.971384,37,"[{'action_type': 'outbound_click', 'value': '37'}]","[{'action_type': 'outbound_click', 'value': '0.971384'}]",3709,51.01,88,4,83,1169,532,272
,88,,1,25,11,11,88,,,18,,,1,,,990,7,990,27,19,,938,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,25,"[{'action_type': 'subscribe_mobile_app', 'value': '19.405'}, {'action_type': 'subscribe_total', 'value': '19.405'}, {'action_type': 'start_trial_mobile_app', 'value': '19.405'}, {'action_type': 'start_trial_total', 'value': '19.405'}]",1.5524,"[{'action_type': 'outbound_click', 'value': '1.5524'}]",1.5524,3.528182,0.441023,,0.039202,0.039202,1.437407,,0.041375,1.5524,15.997527,16.354825,1.030503,2025-12-14,2025-12-14,1.022335,2426,1.030503,25,"[{'action_type': 'outbound_click', 'value': '25'}]","[{'action_type': 'outbound_click', 'value': '1.030503'}]",2373,38.81,85,4,79,814,394,217
,5,,,4,1,1,5,,,6,,,,,,191,,191,6,6,,181,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,2.035,"[{'action_type': 'outbound_click', 'value': '2.035'}]",2.035,8.14,1.628,,0.042618,0.042618,1.356667,,0.044972,2.713333,20.818414,20.818414,0.767263,2025-12-14,2025-12-14,1,391,1.023018,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.023018'}]",391,8.14,14,5,12,158,79,44
,,,,,,,,,,,,,,,,32,,32,,,,32,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03625,0.03625,,,0.03625,,16.571429,17.058824,0,2025-12-14,2025-12-14,1.029412,70,,,,,68,1.16,3,4,2,28,14,11
,,,,,,,,,,,,,,,,,,,,,,,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-14,2025-12-14,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6924715460784,05 Morgan_indaclub,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-14,2025-12-14,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-14,2025-12-14,1,3,,,,,3,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-14,2025-12-14,1,1,,,,,1,0.02,,,,,,
,,,,1,,,,,,,,,,,,2,,2,,,,1,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.01,"[{'action_type': 'outbound_click', 'value': '0.01'}]",0.01,,,,0.005,0.005,,,0.01,0.01,10,10,100,2025-12-14,2025-12-14,1,1,100,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '100'}]",1,0.01,,10,,1,1,
,1,,,4,,,1,,,,1,1,,,,114,,114,1,,,109,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,9,,2.155,"[{'action_type': 'outbound_click', 'value': '2.155'}]",2.155,,8.62,,0.075614,0.075614,8.62,,0.079083,0.957778,20.140187,20.572792,2.102804,2025-12-14,2025-12-14,1.02148,428,0.934579,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.934579'}]",419,8.62,13,3,13,93,49,33
,6,,1,6,1,1,6,,,5,,,,,,348,1,348,7,5,,335,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,8,,3.676667,"[{'action_type': 'outbound_click', 'value': '3.676667'}]",3.676667,22.06,3.676667,,0.063391,0.063391,3.151429,,0.065851,2.7575,17.220921,17.424961,0.624512,2025-12-14,2025-12-14,1.011848,1281,0.468384,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '0.468384'}]",1266,22.06,41,3,38,291,134,87
,86,,,20,7,7,86,,,7,,,1,,,610,,610,8,8,,582,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,21,"[{'action_type': 'subscribe_mobile_app', 'value': '32'}, {'action_type': 'subscribe_total', 'value': '32'}, {'action_type': 'start_trial_mobile_app', 'value': '32'}, {'action_type': 'start_trial_total', 'value': '32'}]",1.6,"[{'action_type': 'outbound_click', 'value': '1.6'}]",1.6,4.571429,0.372093,,0.052459,0.052459,4,,0.054983,1.52381,17.728532,18.879056,1.163435,2025-12-14,2025-12-14,1.064897,1805,1.108033,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '1.108033'}]",1695,32,67,4,61,513,228,140
2,46,,,18,7,7,46,2,2,2,,,,,2,322,,322,2,2,2,302,2,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,17,"[{'action_type': 'subscribe_mobile_app', 'value': '8.52'}, {'action_type': 'subscribe_total', 'value': '8.52'}, {'action_type': 'start_trial_mobile_app', 'value': '17.04'}, {'action_type': 'start_trial_total', 'value': '17.04'}]",0.946667,"[{'action_type': 'outbound_click', 'value': '0.946667'}]",0.946667,2.434286,0.370435,8.52,0.052919,0.052919,8.52,8.52,0.056424,1.002353,22.043984,22.539683,2.199224,2025-12-14,2025-12-14,1.022487,773,2.32859,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '2.32859'}]",756,17.04,43,4,42,266,118,76
,,,,,,,,,,,1,1,,,,46,,46,1,,,45,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.073043,0.073043,3.36,,0.074667,,29.734513,30,0,2025-12-14,2025-12-14,1.008929,113,,,,,112,3.36,5,4,5,41,17,12
,,,,1,,,,,,,,,,,,10,,10,,,,9,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.54,"[{'action_type': 'outbound_click', 'value': '0.54'}]",0.54,,,,0.054,0.054,,,0.06,0.54,28.421053,28.421053,5.263158,2025-12-14,2025-12-14,1,19,5.263158,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.263158'}]",19,0.54,3,5,3,7,5,4
,,,,,,,,,,,,,,,,,,,,,,,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,30,30,0,2025-12-14,2025-12-14,1,1,,,,,1,0.03,,1,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-14,2025-12-14,1,1,,,,,1,0.01,1,28,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-14,2025-12-14,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,8,,8,,,,8,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0425,0.0425,,,0.0425,,7.906977,7.906977,0,2025-12-14,2025-12-14,1,43,,,,,43,0.34,1,2,,8,4,3
,4,,,7,,,4,,,1,,,,,,134,,134,1,1,,126,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,7,,0.922857,"[{'action_type': 'outbound_click', 'value': '0.922857'}]",0.922857,,1.615,,0.048209,0.048209,6.46,,0.05127,0.922857,11.273997,11.453901,1.22164,2025-12-14,2025-12-14,1.015957,573,1.22164,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.22164'}]",564,6.46,16,3,14,114,50,35
,61,1,,11,3,3,61,,,3,,,1,,,342,,342,4,4,,327,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,11,"[{'action_type': 'subscribe_mobile_app', 'value': '8.415'}, {'action_type': 'subscribe_total', 'value': '8.415'}, {'action_type': 'start_trial_mobile_app', 'value': '8.415'}, {'action_type': 'start_trial_total', 'value': '8.415'}]",1.53,"[{'action_type': 'outbound_click', 'value': '1.53'}]",1.53,5.61,0.275902,,0.049211,0.049211,4.2075,,0.051468,1.53,13.863262,14.634783,0.906096,2025-12-14,2025-12-14,1.055652,1214,0.906096,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '0.906096'}]",1150,16.83,30,3,28,282,124,81
,90,,,16,10,10,90,,,6,,,,,,320,,320,6,6,,298,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,17,"[{'action_type': 'subscribe_mobile_app', 'value': '9.1'}, {'action_type': 'subscribe_total', 'value': '9.1'}, {'action_type': 'start_trial_mobile_app', 'value': '9.1'}, {'action_type': 'start_trial_total', 'value': '9.1'}]",1.1375,"[{'action_type': 'outbound_click', 'value': '1.1375'}]",1.1375,1.82,0.202222,,0.056875,0.056875,3.033333,,0.061074,1.070588,19.506967,20.588235,1.822079,2025-12-14,2025-12-14,1.05543,933,1.714898,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '1.714898'}]",884,18.2,32,4,29,261,130,89
