action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,,,,,,,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,28.333333,28.333333,0,2025-12-04,2025-12-04,1,6,,,,,6,0.17,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,10,,1,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.05,0.05,,,0.05,,10,16.666667,0,2025-12-04,2025-12-04,1.666667,5,,,,,3,0.05,1,5,1,1,1,1
,,,,1,,,,,,,,,,5,,5,,,,4,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.22,"[{'action_type': 'outbound_click', 'value': '0.22'}]",0.22,,,,0.044,0.044,,,0.055,0.22,27.5,27.5,12.5,2025-12-04,2025-12-04,1,8,12.5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '12.5'}]",8,0.22,,4,,4,2,1
,,,,,,,,,,,,,,1,,1,,,,1,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.18,0.18,,,0.18,,25.714286,25.714286,0,2025-12-04,2025-12-04,1,7,,,,,7,0.18,,2,,1,,
,,,,,,,,,,,,,,2,,2,,,,2,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.175,0.175,,,0.175,,43.75,43.75,0,2025-12-04,2025-12-04,1,8,,,,,8,0.35,1,4,1,2,1,1
,,,,,,,,,,,,,,1,,1,,,,1,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,7.5,10,0,2025-12-04,2025-12-04,1.333333,4,,,,,3,0.03,,4,,1,1,
,,,,,,,,,,,,,,,,,,,,,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,15,15,0,2025-12-04,2025-12-04,1,2,,,,,2,0.03,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,5,5,0,2025-12-04,2025-12-04,1,2,,,,,2,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,3,,,,,3,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,110,110,0,2025-12-04,2025-12-04,1,1,,,,,1,0.11,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,80,80,0,2025-12-04,2025-12-04,1,1,,,,,1,0.08,,,,,,
,,,,1,,,,,,,,,,3,,3,,,,2,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.05,"[{'action_type': 'outbound_click', 'value': '0.05'}]",0.05,,,,0.016667,0.016667,,,0.025,0.05,8.333333,8.333333,16.666667,2025-12-04,2025-12-04,1,6,16.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '16.666667'}]",6,0.05,1,7,1,2,1,1
,,,,,,,,,,,,,,3,,3,,,,3,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.09,0.09,,,0.09,,19.285714,20.769231,0,2025-12-04,2025-12-04,1.076923,14,,,,,13,0.27,1,3,1,3,1,1
,,,,,,,,,,,,,,5,,5,1,1,,4,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.028,0.028,0.14,,0.035,,11.666667,11.666667,0,2025-12-04,2025-12-04,1,12,,,,,12,0.14,,4,,4,2,2
,,,,,,,,,,,,,,4,,4,,,,4,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.0775,0.0775,,,0.0775,,62,62,0,2025-12-04,2025-12-04,1,5,,,,,5,0.31,1,8,1,3,1,1
,,,,1,,,,,,,,,,3,,3,,,,2,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.04,"[{'action_type': 'outbound_click', 'value': '0.04'}]",0.04,,,,0.013333,0.013333,,,0.02,0.04,20,20,50,2025-12-04,2025-12-04,1,2,50,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '50'}]",2,0.04,1,13,1,2,2,2
,,,,,,,,,,,,,,,,,,,,,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,13,,13,,,,13,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.096923,0.096923,,,0.096923,,26.808511,29.302326,0,2025-12-04,2025-12-04,1.093023,47,,,,,43,1.26,2,4,2,12,8,3
,10,,,7,1,1,10,,,2,2,,,199,1,199,7,4,,185,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,8,,1.892857,"[{'action_type': 'outbound_click', 'value': '1.892857'}]",1.892857,13.25,1.325,,0.066583,0.066583,1.892857,,0.071622,1.65625,23.204904,25.628627,1.401051,2025-12-04,2025-12-04,1.104449,571,1.225919,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.225919'}]",517,13.25,24,4,24,167,98,63
,81,1,,23,11,11,81,,,,,1,,618,1,618,5,4,,590,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,25,,1.544783,"[{'action_type': 'outbound_click', 'value': '1.544783'}]",1.544783,3.23,0.438642,,0.057492,0.057492,7.106,,0.06022,1.4212,25.469534,26.714286,1.792115,2025-12-04,2025-12-04,1.048872,1395,1.648746,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '1.648746'}]",1330,35.53,73,5,71,524,299,212
1,109,1,,36,10,10,109,1,1,,,,1,562,,562,7,7,1,519,1,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,36,"[{'action_type': 'subscribe_mobile_app', 'value': '35.05'}, {'action_type': 'subscribe_total', 'value': '35.05'}]",0.973611,"[{'action_type': 'outbound_click', 'value': '0.973611'}]",0.973611,3.505,0.32156,35.05,0.062367,0.062367,5.007143,35.05,0.067534,0.973611,33.254269,35.332661,3.41556,2025-12-04,2025-12-04,1.0625,1054,3.41556,36,"[{'action_type': 'outbound_click', 'value': '36'}]","[{'action_type': 'outbound_click', 'value': '3.41556'}]",992,35.05,71,5,68,458,262,188
,2,,,5,,,2,,,,,2,,141,,141,3,3,,133,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,5,,1.614,"[{'action_type': 'outbound_click', 'value': '1.614'}]",1.614,,4.035,,0.057234,0.057234,2.69,,0.060677,1.614,30.11194,32.151394,1.865672,2025-12-04,2025-12-04,1.067729,268,1.865672,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.865672'}]",251,8.07,21,5,18,116,64,43
,2,1,,3,,,2,,,,,1,,37,,37,1,1,,33,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,3,,0.71,"[{'action_type': 'outbound_click', 'value': '0.71'}]",0.71,,1.065,,0.057568,0.057568,2.13,,0.064545,0.71,33.809524,40.188679,4.761905,2025-12-04,2025-12-04,1.188679,63,4.761905,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '4.761905'}]",53,2.13,10,8,11,30,21,18
,,,,,,,,,,,,,,,,,,,,,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,55,55,0,2025-12-04,2025-12-04,1,2,,,,,2,0.11,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.27,0.27,,,0.27,,135,135,0,2025-12-04,2025-12-04,1,2,,,,,2,0.27,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-04,2025-12-04,1,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,25,25,0,2025-12-04,2025-12-04,1,2,,,,,2,0.05,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,13.333333,0,2025-12-04,2025-12-04,1.333333,4,,,,,3,0.04,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.14,0.14,,,0.14,,46.666667,70,0,2025-12-04,2025-12-04,1.5,3,,,,,2,0.14,1,14,1,1,1,1
,,,,,,,,,,,,,,1,,1,,,,1,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-04,2025-12-04,1,1,,,,,1,0.03,,8,,1,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.07,0.07,,,0.07,,23.333333,35,0,2025-12-04,2025-12-04,1.5,3,,,,,2,0.07,,4,,1,1,
,,,,,,,,,,,,,,2,,2,,,,2,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.095,0.095,,,0.095,,47.5,47.5,0,2025-12-04,2025-12-04,1,4,,,,,4,0.19,1,9,1,2,2,2
,,,,,,,,,,,,,,1,,1,,,,1,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.26,0.26,,,0.26,,65,86.666667,0,2025-12-04,2025-12-04,1.333333,4,,,,,3,0.26,,3,,1,1,
,,,,,,,,,,,,,,,,,,,,,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,42,52.5,0,2025-12-04,2025-12-04,1.25,5,,,,,4,0.21,,1,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,6.666667,6.666667,0,2025-12-04,2025-12-04,1,3,,,,,3,0.02,,8,,2,2,2
,,,,,,,,,,,,,,3,,3,,,,3,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.046667,0.046667,,,0.046667,,20,20,0,2025-12-04,2025-12-04,1,7,,,,,7,0.14,,3,,3,1,1
,,,,1,,,,,,,,,,6,,6,,,,5,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.37,"[{'action_type': 'outbound_click', 'value': '0.37'}]",0.37,,,,0.061667,0.061667,,,0.074,0.37,20.555556,21.764706,5.555556,2025-12-04,2025-12-04,1.058824,18,5.555556,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.555556'}]",17,0.37,1,4,1,5,4,2
,,,,1,,,,,,,,,,6,,6,,,,5,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.54,"[{'action_type': 'outbound_click', 'value': '0.54'}]",0.54,,,,0.09,0.09,,,0.108,0.54,30,31.764706,5.555556,2025-12-04,2025-12-04,1.058824,18,5.555556,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.555556'}]",17,0.54,1,3,1,5,3,2
,,,,,,,,,,,,,,,,,,,,,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,35,70,0,2025-12-04,2025-12-04,2,4,,,,,2,0.14,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.1,0.1,,,0.1,,33.333333,33.333333,0,2025-12-04,2025-12-04,1,3,,,,,3,0.1,,2,,1,,
,,,,1,,,,,,,,,,3,,3,,,,2,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.08,"[{'action_type': 'outbound_click', 'value': '0.08'}]",0.08,,,,0.026667,0.026667,,,0.04,0.08,16,26.666667,20,2025-12-04,2025-12-04,1.666667,5,20,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '20'}]",3,0.08,,8,,1,1,1
,,,,,,,,,,,,,,1,,1,,,,1,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.12,0.12,,,0.12,,24,24,0,2025-12-04,2025-12-04,1,5,,,,,5,0.12,,2,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-04,2025-12-04,1,2,,,,,2,0.02,1,9,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.08,0.08,,,0.08,,16,16,0,2025-12-04,2025-12-04,1,5,,,,,5,0.08,,3,,1,1,
,,,,,,,,,,,,,,4,,4,,,,4,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.0675,0.0675,,,0.0675,,22.5,22.5,0,2025-12-04,2025-12-04,1,12,,,,,12,0.27,,4,,4,3,2
,,,,,,,,,,,,,,4,,4,,,,4,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.0475,0.0475,,,0.0475,,15.833333,15.833333,0,2025-12-04,2025-12-04,1,12,,,,,12,0.19,,5,,4,4,1
,,,,,,,,,,,,,,2,,2,,,,2,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.195,0.195,,,0.195,,26,26,0,2025-12-04,2025-12-04,1,15,,,,,15,0.39,,2,,2,1,1
,,,,,,,,,,,,,,1,,1,,,,1,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.14,0.14,,,0.14,,46.666667,46.666667,0,2025-12-04,2025-12-04,1,3,,,,,3,0.14,,5,,1,1,1
,,,,,,,,,,,,,,2,,2,,,,2,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.025,0.025,,,0.025,,16.666667,16.666667,0,2025-12-04,2025-12-04,1,3,,,,,3,0.05,,4,,2,,
,,,,,,,,,,,,,,,,,,,,,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-04,2025-12-04,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,15,15,0,2025-12-04,2025-12-04,1,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-12-04,2025-12-04,1,1,,,,,1,0.04,,7,,1,,
,,,,,,,,,,,,,,,,,,,,,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-04,2025-12-04,1,2,,,,,2,0.04,,1,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.07,0.07,,,0.07,,23.333333,23.333333,0,2025-12-04,2025-12-04,1,6,,,,,6,0.14,,4,,1,1,1
,,,,,,,,,,,,,,2,,2,1,1,,1,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.1,0.1,0.2,,0.2,,22.222222,28.571429,0,2025-12-04,2025-12-04,1.285714,9,,,,,7,0.2,1,3,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6920999336984,03_blackbodysuit_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,1,0,,0,,,,
,1,,,4,,,1,,,,,,,47,1,47,2,1,,41,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,4,,0.615,"[{'action_type': 'outbound_click', 'value': '0.615'}]",0.615,,2.46,,0.05234,0.05234,1.23,,0.06,0.615,26.451613,29.638554,4.301075,2025-12-04,2025-12-04,1.120482,93,4.301075,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '4.301075'}]",83,2.46,7,5,7,39,24,17
,9,,,6,2,2,9,,,1,1,,,237,,237,5,4,,226,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,7,,2.155,"[{'action_type': 'outbound_click', 'value': '2.155'}]",2.155,6.465,1.436667,,0.054557,0.054557,2.586,,0.057212,1.847143,22.526132,23.681319,1.219512,2025-12-04,2025-12-04,1.051282,574,1.045296,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.045296'}]",546,12.93,19,4,19,204,127,83
1,117,,1,22,6,6,117,1,1,1,1,,1,563,,563,11,9,1,530,1,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,20,"[{'action_type': 'subscribe_mobile_app', 'value': '29.47'}, {'action_type': 'subscribe_total', 'value': '29.47'}]",1.339545,"[{'action_type': 'outbound_click', 'value': '1.339545'}]",1.339545,4.911667,0.25188,29.47,0.052345,0.052345,2.679091,29.47,0.055604,1.4735,26.125887,29.005906,1.77305,2025-12-04,2025-12-04,1.110236,1128,1.950355,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '1.950355'}]",1016,29.47,56,5,55,480,306,205
,10,1,,11,2,2,10,,,,,,,347,,347,3,3,,333,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,10,,1.785455,"[{'action_type': 'outbound_click', 'value': '1.785455'}]",1.785455,9.82,1.964,,0.056599,0.056599,6.546667,,0.058979,1.964,29.622926,31.323764,1.508296,2025-12-04,2025-12-04,1.057416,663,1.659125,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.659125'}]",627,19.64,39,5,34,296,178,111
,2,,,1,1,1,2,,,,,,,74,,74,1,1,,72,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,2,,4.79,"[{'action_type': 'outbound_click', 'value': '4.79'}]",4.79,4.79,2.395,,0.06473,0.06473,4.79,,0.066528,2.395,32.364865,34.214286,1.351351,2025-12-04,2025-12-04,1.057143,148,0.675676,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.675676'}]",140,4.79,9,7,9,66,39,25
,,,,,,,,,,,,,,17,,17,,,,17,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.072941,0.072941,,,0.072941,,32.631579,36.470588,0,2025-12-04,2025-12-04,1.117647,38,,,,,34,1.24,2,5,2,16,5,3
,,,,,,,,,,,,,,,,,,,,,,6920999337384,10_Red pants_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,70,70,0,2025-12-04,2025-12-04,1,1,,,,,1,0.07,,1,,,,
