action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,1,,,,,,1,,,,,,,,,,,,,,,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.05,,,,,,,,50,50,0,2025-12-08,2025-12-08,1,1,,,,,1,0.05,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922648747384,07_nosering_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-08,2025-12-08,1,1,,,,,1,0.03,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,150,150,0,2025-12-08,2025-12-08,1,1,,,,,1,0.15,,1,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.245,0.245,,,0.245,,54.444444,54.444444,0,2025-12-08,2025-12-08,1,9,,,,,9,0.49,,1,,2,,
,5,,,1,1,1,5,,,,,,,,4,,4,,,,3,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.48,"[{'action_type': 'outbound_click', 'value': '0.48'}]",0.48,0.48,0.096,,0.12,0.12,,,0.16,0.48,53.333333,53.333333,11.111111,2025-12-08,2025-12-08,1,9,11.111111,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",9,0.48,1,4,1,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,63.333333,63.333333,0,2025-12-08,2025-12-08,1,3,,,,,3,0.19,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,60,60,0,2025-12-08,2025-12-08,1,1,,,,,1,0.06,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.065,0.065,,,0.065,,14.444444,14.444444,0,2025-12-08,2025-12-08,1,9,,,,,9,0.13,,2,,2,,
,2,,,,,,2,,,,,,,,28,,28,,,,28,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,1.02,,0.072857,0.072857,,,0.072857,,18.888889,19.428571,0,2025-12-08,2025-12-08,1.028571,108,,,,,105,2.04,7,9,7,23,12,10
,2,,,3,,,2,,,,,,,,52,,52,,,,49,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,1.803333,"[{'action_type': 'outbound_click', 'value': '1.803333'}]",1.803333,,2.705,,0.104038,0.104038,,,0.110408,1.803333,19.672727,20.570342,1.090909,2025-12-08,2025-12-08,1.045627,275,1.090909,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.090909'}]",263,5.41,9,3,8,43,19,13
1,61,,,4,3,3,61,1,1,1,,,,1,94,,94,1,1,1,89,1,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,"[{'action_type': 'subscribe_mobile_app', 'value': '3.42'}, {'action_type': 'subscribe_total', 'value': '3.42'}]",1.71,"[{'action_type': 'outbound_click', 'value': '1.71'}]",1.71,2.28,0.112131,6.84,0.072766,0.072766,6.84,6.84,0.076854,1.71,23.586207,24.782609,1.37931,2025-12-08,2025-12-08,1.050725,290,1.37931,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.37931'}]",276,6.84,14,3,14,77,35,25
,7,,,2,1,1,7,,,2,,,,,39,1,39,3,2,,34,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,1.275,"[{'action_type': 'outbound_click', 'value': '1.275'}]",1.275,2.55,0.364286,,0.065385,0.065385,0.85,,0.075,1.275,27.717391,29.651163,2.173913,2025-12-08,2025-12-08,1.069767,92,2.173913,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.173913'}]",86,2.55,4,4,4,30,16,11
,,,,,,,,,,,,,,,6,,6,,,,6,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-08,2025-12-08,1,12,,,,,12,0.18,,4,,6,3,2
,,,,,,,,,,,,,,,1,,1,,,,1,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-08,2025-12-08,1,1,,,,,1,0.03,,9,,1,1,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-08,2025-12-08,1,1,,,,,1,0.03,,7,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-08,2025-12-08,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,60,60,0,2025-12-08,2025-12-08,1,1,,,,,1,0.06,,2,,,,
,,,,1,,,,,,,,,,,9,,9,,,,8,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.49,"[{'action_type': 'outbound_click', 'value': '0.49'}]",0.49,,,,0.054444,0.054444,,,0.06125,0.49,21.304348,21.304348,4.347826,2025-12-08,2025-12-08,1,23,4.347826,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.347826'}]",23,0.49,1,3,1,5,3,2
,25,,,5,4,4,25,,,,,,,,88,,88,,,,83,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,5,,0.98,"[{'action_type': 'outbound_click', 'value': '0.98'}]",0.98,1.225,0.196,,0.055682,0.055682,,,0.059036,0.98,18.631179,19.291339,1.901141,2025-12-08,2025-12-08,1.035433,263,1.901141,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.901141'}]",254,4.9,9,5,9,76,40,26
,45,,,8,3,3,45,,,1,,,,,226,,226,1,1,,217,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,8,,1.25375,"[{'action_type': 'outbound_click', 'value': '1.25375'}]",1.25375,3.343333,0.222889,,0.044381,0.044381,10.03,,0.046221,1.25375,16.469622,17.174658,1.313629,2025-12-08,2025-12-08,1.042808,609,1.313629,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.313629'}]",584,10.03,25,4,23,192,107,66
,7,,,4,,,7,,,2,,,,,125,,125,2,2,,119,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,1.425,"[{'action_type': 'outbound_click', 'value': '1.425'}]",1.425,,0.814286,,0.0456,0.0456,2.85,,0.047899,1.425,18.446602,18.874172,1.294498,2025-12-08,2025-12-08,1.023179,309,1.294498,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.294498'}]",302,5.7,16,4,15,108,59,33
,1,,,2,,,1,,,1,,,,,36,,36,1,1,,33,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,0.825,"[{'action_type': 'outbound_click', 'value': '0.825'}]",0.825,,1.65,,0.045833,0.045833,1.65,,0.05,0.825,30.555556,30.555556,3.703704,2025-12-08,2025-12-08,1,54,3.703704,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.703704'}]",54,1.65,2,5,2,29,18,11
,,,,1,,,,,,,,,,,5,,5,,,,4,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.54,"[{'action_type': 'outbound_click', 'value': '0.54'}]",0.54,,,,0.108,0.108,,,0.135,0.54,54,60,10,2025-12-08,2025-12-08,1.111111,10,10,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '10'}]",9,0.54,1,4,1,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922652927584,04_Jesus_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922652927584,04_Jesus_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-08,2025-12-08,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922652927584,04_Jesus_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-08,2025-12-08,1,1,,,,,1,0,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,70,70,0,2025-12-08,2025-12-08,1,2,,,,,2,0.14,,4,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.11,0.11,,,0.11,,27.5,36.666667,0,2025-12-08,2025-12-08,1.333333,4,,,,,3,0.11,,4,,1,1,
,,,,1,,,,,,,,,,,2,,2,,,,1,,6922654558384,07_morgan_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.01,"[{'action_type': 'outbound_click', 'value': '0.01'}]",0.01,,,,0.005,0.005,,,0.01,0.01,10,10,100,2025-12-08,2025-12-08,1,1,100,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '100'}]",1,0.01,1,16,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922654558384,07_morgan_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-08,2025-12-08,1,1,,,,,1,0.03,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922656041784,10_Tyson_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,40,80,0,2025-12-08,2025-12-08,2,2,,,,,1,0.08,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922657512784,prank,6922657511584,p_ads_newest_051225,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-08,2025-12-08,1,1,,,,,1,0,,3,,,,
,,,,1,1,1,,,,,,,,,5,,5,,,,4,,6922657512784,prank,6922657511584,p_ads_newest_051225,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,0.28,"[{'action_type': 'outbound_click', 'value': '0.28'}]",0.28,0.28,,,0.056,0.056,,,0.07,0.14,35,35,25,2025-12-08,2025-12-08,1,8,12.5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '12.5'}]",8,0.28,1,6,1,4,2,2
,,,,,1,1,,,,,,,,,2,,2,,,,2,,6922657512784,prank,6922657511584,p_ads_newest_051225,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,0.22,,,0.11,0.11,,,0.11,,20,20,0,2025-12-08,2025-12-08,1,11,,,,,11,0.22,,2,,1,,
,,,,,,,,,,,,,,,4,,4,,,,4,,6922657512784,prank,6922657511584,p_ads_newest_051225,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.1075,0.1075,,,0.1075,,33.076923,33.076923,0,2025-12-08,2025-12-08,1,13,,,,,13,0.43,1,4,1,2,1,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6922657512784,prank,6922657511584,p_ads_newest_051225,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.105,0.105,,,0.105,,35,35,0,2025-12-08,2025-12-08,1,6,,,,,6,0.21,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922657512784,prank,6922657511584,p_ads_newest_051225,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,1,0.01,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,46.666667,46.666667,0,2025-12-08,2025-12-08,1,6,,,,,6,0.28,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.37,0.37,,,0.37,,30.833333,33.636364,0,2025-12-08,2025-12-08,1.090909,12,,,,,11,0.37,,1,,,,
,,,,,,,,,,,,,,,5,,5,,,,5,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.056,0.056,,,0.056,,21.538462,21.538462,0,2025-12-08,2025-12-08,1,13,,,,,13,0.28,,5,,4,3,3
,,,,,,,,,,,,,,,1,,1,,,,1,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.6,0.6,,,0.6,,85.714286,85.714286,0,2025-12-08,2025-12-08,1,7,,,,,7,0.6,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.27,0.27,,,0.27,,135,135,0,2025-12-08,2025-12-08,1,2,,,,,2,0.27,,8,,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6922658676184,bustdown2,6922657511584,p_ads_newest_051225,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-08,2025-12-08,1,1,,,,,1,0.01,,7,,1,,
,6,,,2,2,2,6,,,,,,,,20,,20,,,,18,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,1.51,"[{'action_type': 'outbound_click', 'value': '1.51'}]",1.51,1.51,0.503333,,0.151,0.151,,,0.167778,1.51,30.2,33.186813,2,2025-12-08,2025-12-08,1.098901,100,2,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2'}]",91,3.02,5,4,5,10,7,6
,66,,,10,5,5,66,,,1,,,,,141,,141,1,1,,130,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,10,,2.103,"[{'action_type': 'outbound_click', 'value': '2.103'}]",2.103,4.206,0.318636,,0.149149,0.149149,21.03,,0.161769,2.103,29.829787,33.328051,1.41844,2025-12-08,2025-12-08,1.117274,705,1.41844,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.41844'}]",631,21.03,12,3,12,68,36,32
,48,1,,13,2,2,48,,,1,,,,,171,1,171,2,1,,156,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,14,,1.809231,"[{'action_type': 'outbound_click', 'value': '1.809231'}]",1.809231,11.76,0.49,,0.137544,0.137544,11.76,,0.150769,1.68,33.456615,37.21519,1.991465,2025-12-08,2025-12-08,1.112342,703,1.849218,13,"[{'action_type': 'outbound_click', 'value': '13'}]","[{'action_type': 'outbound_click', 'value': '1.849218'}]",632,23.52,11,3,11,101,55,38
,28,1,,4,5,5,28,,,3,1,1,,,97,,97,4,3,,89,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,2.4025,"[{'action_type': 'outbound_click', 'value': '2.4025'}]",2.4025,1.922,0.343214,,0.099072,0.099072,2.4025,,0.107978,3.203333,32.466216,34.945455,1.013514,2025-12-08,2025-12-08,1.076364,296,1.351351,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.351351'}]",275,9.61,4,4,3,55,33,22
,3,,,1,1,1,3,,,2,,,,,28,1,28,3,2,,24,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,4.29,"[{'action_type': 'outbound_click', 'value': '4.29'}]",4.29,4.29,1.43,,0.153214,0.153214,1.43,,0.17875,4.29,58.767123,63.088235,1.369863,2025-12-08,2025-12-08,1.073529,73,1.369863,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.369863'}]",68,4.29,1,3,1,14,7,3
,,,,,,,,,,,,,,,3,,3,,,,3,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.153333,0.153333,,,0.153333,,30.666667,35.384615,0,2025-12-08,2025-12-08,1.153846,15,,,,,13,0.46,,2,,2,,
,21,,,5,1,1,21,,,2,,,1,,104,,104,3,3,,96,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,18-24,6924094365384,FB_iOS_BAU_Purchase_Set1,7,,0.6,"[{'action_type': 'outbound_click', 'value': '0.6'}]",0.6,3,0.142857,,0.028846,0.028846,1,,0.03125,0.428571,10.830325,11.363636,2.527076,2025-12-08,2025-12-08,1.049242,277,1.805054,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.805054'}]",264,3,6,4,6,87,42,23
,95,,2,25,10,10,95,,,9,,,,,601,,601,11,9,,565,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,25-34,6924094365384,FB_iOS_BAU_Purchase_Set1,28,,0.5748,"[{'action_type': 'outbound_click', 'value': '0.5748'}]",0.5748,1.437,0.151263,,0.02391,0.02391,1.306364,,0.025434,0.513214,8.268124,8.709091,1.611047,2025-12-08,2025-12-08,1.053333,1738,1.438435,25,"[{'action_type': 'outbound_click', 'value': '25'}]","[{'action_type': 'outbound_click', 'value': '1.438435'}]",1650,14.37,56,4,53,515,256,140
,156,1,,48,15,15,156,,,41,1,1,2,,2139,7,2139,51,43,,2040,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,35-44,6924094365384,FB_iOS_BAU_Purchase_Set1,52,,0.884375,"[{'action_type': 'outbound_click', 'value': '0.884375'}]",0.884375,2.83,0.272115,,0.019846,0.019846,0.832353,,0.020809,0.816346,7.641764,8.171319,0.936094,2025-12-08,2025-12-08,1.069297,5555,0.864086,48,"[{'action_type': 'outbound_click', 'value': '48'}]","[{'action_type': 'outbound_click', 'value': '0.864086'}]",5195,42.45,179,4,167,1829,896,522
,461,1,2,159,53,53,461,,,70,3,3,,,4054,4,4054,79,70,,3816,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,45-54,6924094365384,FB_iOS_BAU_Purchase_Set1,169,,0.472327,"[{'action_type': 'outbound_click', 'value': '0.472327'}]",0.472327,1.416981,0.162907,,0.018525,0.018525,0.950633,,0.01968,0.444379,8.872873,9.024273,1.996692,2025-12-08,2025-12-08,1.017063,8464,1.878544,159,"[{'action_type': 'outbound_click', 'value': '159'}]","[{'action_type': 'outbound_click', 'value': '1.878544'}]",8322,75.1,362,5,335,3479,1816,1002
2,239,1,2,82,27,27,239,2,2,51,,,,2,2149,2,2149,55,51,2,2012,2,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,55-64,6924094365384,FB_iOS_BAU_Purchase_Set1,91,"[{'action_type': 'subscribe_mobile_app', 'value': '21.975'}, {'action_type': 'subscribe_total', 'value': '21.975'}]",0.535976,"[{'action_type': 'outbound_click', 'value': '0.535976'}]",0.535976,1.627778,0.183891,21.975,0.020451,0.020451,0.799091,21.975,0.021844,0.482967,10.971043,11.630061,2.271593,2025-12-08,2025-12-08,1.060069,4006,2.04693,82,"[{'action_type': 'outbound_click', 'value': '82'}]","[{'action_type': 'outbound_click', 'value': '2.04693'}]",3779,43.95,270,5,260,1860,1058,653
,56,,,23,11,11,56,,,8,,,,,473,1,473,9,8,,441,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,65+,6924094365384,FB_iOS_BAU_Purchase_Set1,26,,0.498696,"[{'action_type': 'outbound_click', 'value': '0.498696'}]",0.498696,1.042727,0.204821,,0.024249,0.024249,1.274444,,0.026009,0.441154,12.801339,13.337209,2.901786,2025-12-08,2025-12-08,1.04186,896,2.566964,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '2.566964'}]",860,11.47,78,7,70,410,261,178
,,,,,,,,,,,,,,,13,,13,,,,13,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,18-24,6924094365384,FB_iOS_BAU_Purchase_Set1,0,,,,,,,,0.048462,0.048462,,,0.048462,,11.052632,11.666667,0,2025-12-08,2025-12-08,1.055556,57,,,,,54,0.63,2,3,2,12,7,5
,15,,,6,3,3,15,,,,,,,,62,,62,,,,56,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,25-34,6924094365384,FB_iOS_BAU_Purchase_Set1,7,,0.345,"[{'action_type': 'outbound_click', 'value': '0.345'}]",0.345,0.69,0.138,,0.033387,0.033387,,,0.036964,0.295714,11.311475,11.896552,3.825137,2025-12-08,2025-12-08,1.051724,183,3.278689,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '3.278689'}]",174,2.07,5,3,4,52,30,17
,79,,,19,9,9,79,,,10,,,1,,318,,318,11,11,,288,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,35-44,6924094365384,FB_iOS_BAU_Purchase_Set1,20,,0.386842,"[{'action_type': 'outbound_click', 'value': '0.386842'}]",0.386842,0.816667,0.093038,,0.023113,0.023113,0.668182,,0.025521,0.3675,9.892328,10.5,2.69179,2025-12-08,2025-12-08,1.061429,743,2.557201,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '2.557201'}]",700,7.35,34,4,34,236,109,72
,162,1,,34,17,17,162,,,16,,,,,712,4,712,20,16,,658,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,45-54,6924094365384,FB_iOS_BAU_Purchase_Set1,36,,0.469706,"[{'action_type': 'outbound_click', 'value': '0.469706'}]",0.469706,0.939412,0.09858,,0.02243,0.02243,0.7985,,0.024271,0.443611,10.975945,11.278249,2.474227,2025-12-08,2025-12-08,1.027542,1455,2.33677,34,"[{'action_type': 'outbound_click', 'value': '34'}]","[{'action_type': 'outbound_click', 'value': '2.33677'}]",1416,15.97,67,5,65,585,299,184
,24,1,1,9,2,2,24,,,7,,,1,,334,,334,9,8,,316,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,55-64,6924094365384,FB_iOS_BAU_Purchase_Set1,11,,0.931111,"[{'action_type': 'outbound_click', 'value': '0.931111'}]",0.931111,4.19,0.349167,,0.02509,0.02509,0.931111,,0.026519,0.761818,12.77439,12.992248,1.676829,2025-12-08,2025-12-08,1.017054,656,1.371951,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.371951'}]",645,8.38,31,5,31,285,153,95
,1,,,4,,,1,,,2,,,,,76,,76,2,2,,70,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,65+,6924094365384,FB_iOS_BAU_Purchase_Set1,4,,0.55,"[{'action_type': 'outbound_click', 'value': '0.55'}]",0.55,,2.2,,0.028947,0.028947,1.1,,0.031429,0.55,15.172414,15.827338,2.758621,2025-12-08,2025-12-08,1.043165,145,2.758621,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.758621'}]",139,2.2,12,7,13,68,42,31
