action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,1,,1,,,,1,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,7.5,7.5,0,2025-12-04,2025-12-04,1,4,,,,,messenger,4,0.03,,4,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-04,2025-12-04,1,2,,,,,threads,2,0.03,,6,,1,,
,,,,,,,,,,,,,,,,,,,,,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.01,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.010007,0.010007,,,0.010007,,10.006727,10.006727,0,2025-12-04,2025-12-04,1,1,,,,,audience_network,1,0.010007,,3,,,,
,200,3,,136,21,21,200,,,,,,,1617,3,1617,16,13,,1465,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,134,,0.48459,"[{'action_type': 'outbound_click', 'value': '0.48459'}]",0.48459,3.1383,0.329522,,0.040757,0.040757,4.119019,,0.044986,0.491823,18.987123,21.636345,3.860559,2025-12-04,2025-12-04,1.139527,3471,3.918179,136,"[{'action_type': 'outbound_click', 'value': '136'}]","[{'action_type': 'outbound_click', 'value': '3.918179'}]",facebook,3046,65.904305,204,5,193,1322,751,488
,89,,,18,8,8,89,,,,,,,428,,428,5,5,,405,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,20,,1.27141,"[{'action_type': 'outbound_click', 'value': '1.27141'}]",1.27141,2.860673,0.257139,,0.053471,0.053471,4.577077,,0.056507,1.144269,25.231957,26.487714,2.205072,2025-12-04,2025-12-04,1.049769,907,1.984565,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '1.984565'}]",instagram,864,22.885385,39,4,39,354,178,101
,,,,,,,,,,,,,,13,,13,,,,13,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.034639,0.034639,,,0.034639,,16.677879,16.677879,0,2025-12-04,2025-12-04,1,27,,,,,threads,27,0.450303,2,7,2,10,6,4
,,,,,,,,,,,,,,1,,1,,,,1,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-04,2025-12-04,1,2,,,,,facebook,2,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-04,2025-12-04,1,2,,,,,instagram,2,0.04,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-04,2025-12-04,1,2,,,,,threads,2,0.02,,5,,1,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.21,0.21,,,0.21,,42,42,0,2025-12-04,2025-12-04,1,5,,,,,facebook,5,0.21,,1,,1,,
,,,,,,,,,,,,,,,,,,,,,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,messenger,1,0.01,,1,,,,
,,,,,,,,,,,,,,3,,3,,,,3,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.28,0.28,,,0.28,,120,140,0,2025-12-04,2025-12-04,1.166667,7,,,,,facebook,6,0.84,1,4,,3,2,1
,,,,,,,,,,,,,,1,,1,,,,1,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.19,0.19,,,0.19,,23.75,23.75,0,2025-12-04,2025-12-04,1,8,,,,,instagram,8,0.19,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.2,0.2,,,0.2,,18.181818,18.181818,0,2025-12-04,2025-12-04,1,11,,,,,facebook,11,0.2,,2,,1,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.19,0.19,,,0.19,,31.666667,31.666667,0,2025-12-04,2025-12-04,1,6,,,,,instagram,6,0.19,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,24,24,0,2025-12-04,2025-12-04,1,5,,,,,facebook,5,0.12,,1,,,,
,,,,1,,,,,,,,,,9,,9,,,,8,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.68,"[{'action_type': 'outbound_click', 'value': '0.68'}]",0.68,,,,0.075556,0.075556,,,0.085,0.68,29.565217,32.380952,4.347826,2025-12-04,2025-12-04,1.095238,23,4.347826,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.347826'}]",instagram,21,0.68,2,4,2,8,4,3
,,,,,,,,,,,,,,,,,,,,,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,facebook,1,0.01,,0,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.08,0.08,,,0.08,,8.888889,10,0,2025-12-04,2025-12-04,1.125,9,,,,,instagram,8,0.08,,2,,1,1,
,,,,,,,,,,,,,,,,,,,,,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,60,60,0,2025-12-04,2025-12-04,1,2,,,,,messenger,2,0.12,,,,,,
,,,,2,,,,,,,,,,17,,17,1,1,,14,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,2,,0.385,"[{'action_type': 'outbound_click', 'value': '0.385'}]",0.385,,,,0.045294,0.045294,0.77,,0.055,0.385,23.333333,23.333333,6.060606,2025-12-04,2025-12-04,1,33,6.060606,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '6.060606'}]",facebook,33,0.77,3,5,3,13,6,6
,,,,,,,,,,,,,,,,,,,,,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,18,22.5,0,2025-12-04,2025-12-04,1.25,5,,,,,instagram,4,0.09,,0,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,messenger,1,0.01,1,14,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-04,2025-12-04,1,1,,,,,threads,1,0.02,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.01,,1,,,,
,,,,1,,,,,,,,,,3,,3,,,,2,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.080067,"[{'action_type': 'outbound_click', 'value': '0.080067'}]",0.080067,,,,0.026689,0.026689,,,0.040034,0.080067,40.03361,40.03361,50,2025-12-04,2025-12-04,1,2,50,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '50'}]",audience_network,2,0.080067,,5,,2,1,
1,159,3,,58,18,18,159,1,1,1,1,4,1,1212,1,1212,18,16,1,1136,1,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,58,"[{'action_type': 'subscribe_mobile_app', 'value': '67.866977'}, {'action_type': 'subscribe_total', 'value': '67.866977'}]",1.17012,"[{'action_type': 'outbound_click', 'value': '1.17012'}]",1.17012,3.770388,0.426836,67.866977,0.055996,0.055996,3.770388,67.866977,0.059742,1.17012,26.325437,28.455756,2.249806,2025-12-04,2025-12-04,1.080922,2578,2.249806,58,"[{'action_type': 'outbound_click', 'value': '58'}]","[{'action_type': 'outbound_click', 'value': '2.249806'}]",facebook,2385,67.866977,158,5,151,1010,597,431
,45,,,15,4,4,45,,,1,1,,,346,1,346,5,3,,326,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,18,,1.807517,"[{'action_type': 'outbound_click', 'value': '1.807517'}]",1.807517,6.778191,0.602506,,0.078361,0.078361,5.422552,,0.083168,1.506265,33.722341,35.120158,2.238806,2025-12-04,2025-12-04,1.041451,804,1.865672,15,"[{'action_type': 'outbound_click', 'value': '15'}]","[{'action_type': 'outbound_click', 'value': '1.865672'}]",instagram,772,27.112762,37,6,37,286,145,89
,,,,,,,,,,,,,,9,,9,,,,9,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.025577,0.025577,,,0.025577,,16.442376,16.442376,0,2025-12-04,2025-12-04,1,14,,,,,threads,14,0.230193,6,11,6,9,9,7
,,,,,,,,,,,,,,,,,,,,,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,15,15,0,2025-12-04,2025-12-04,1,2,,,,,facebook,2,0.03,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.38,0.38,,,0.38,,95,95,0,2025-12-04,2025-12-04,1,4,,,,,instagram,4,0.38,,2,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.12,0.12,,,0.12,,30,30,0,2025-12-04,2025-12-04,1,4,,,,,facebook,4,0.12,,3,,1,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.14,0.14,,,0.14,,23.333333,35,0,2025-12-04,2025-12-04,1.5,6,,,,,instagram,4,0.14,1,11,1,1,1,1
,,,,,,,,,,,,,,2,,2,,,,2,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.34,0.34,,,0.34,,48.571429,61.818182,0,2025-12-04,2025-12-04,1.272727,14,,,,,facebook,11,0.68,,2,,2,2,
,,,,,,,,,,,,,,2,,2,,,,2,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.025,0.025,,,0.025,,25,25,0,2025-12-04,2025-12-04,1,2,,,,,instagram,2,0.05,1,16,1,2,2,2
,,,,,,,,,,,,,,,,,,,,,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,26.153846,34,0,2025-12-04,2025-12-04,1.3,13,,,,,facebook,10,0.34,,1,,,,
,,,,2,,,,,,,,,,17,,17,,,,15,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,2,,0.425,"[{'action_type': 'outbound_click', 'value': '0.425'}]",0.425,,,,0.05,0.05,,,0.056667,0.425,24.285714,25,5.714286,2025-12-04,2025-12-04,1.029412,35,5.714286,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '5.714286'}]",instagram,34,0.85,2,4,2,15,10,7
,,,,,,,,,,,,,,,,,,,,,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,2,,,,,threads,2,0.02,,1,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.09,0.09,,,0.09,,18,18,0,2025-12-04,2025-12-04,1,10,,,,,facebook,10,0.18,1,3,1,2,1,1
,,,,1,,,,,,,,,,4,,4,,,,3,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.15,"[{'action_type': 'outbound_click', 'value': '0.15'}]",0.15,,,,0.0375,0.0375,,,0.05,0.15,21.428571,30,14.285714,2025-12-04,2025-12-04,1.4,7,14.285714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",instagram,5,0.15,,6,,2,1,1
,,,,,,,,,,,,,,5,,5,,,,5,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.102,0.102,,,0.102,,25.5,25.5,0,2025-12-04,2025-12-04,1,20,,,,,facebook,20,0.51,,3,,5,3,3
,,,,,,,,,,,,,,2,,2,,,,2,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.21,0.21,,,0.21,,22.105263,22.105263,0,2025-12-04,2025-12-04,1,19,,,,,instagram,19,0.42,,2,,2,1,1
,,,,,,,,,,,,,,7,,7,,,,7,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.027143,0.027143,,,0.027143,,17.272727,17.272727,0,2025-12-04,2025-12-04,1,11,,,,,threads,11,0.19,,9,,7,6,1
,,,,,,,,,,,,,,,,,,,,,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,18,18,0,2025-12-04,2025-12-04,1,5,,,,,facebook,5,0.09,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-12-04,2025-12-04,1,1,,,,,instagram,1,0.04,,7,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.07,0.07,,,0.07,,10,11.666667,0,2025-12-04,2025-12-04,1.166667,7,,,,,facebook,6,0.07,,3,,1,1,1
,,,,,,,,,,,,,,3,,3,1,1,,2,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.09,0.09,0.27,,0.135,,33.75,38.571429,0,2025-12-04,2025-12-04,1.142857,8,,,,,instagram,7,0.27,1,4,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6920999336984,03_blackbodysuit_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,messenger,1,0,,0,,,,
,16,1,,22,2,2,16,,,,,,,590,,590,8,8,,560,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,19,,1.455909,"[{'action_type': 'outbound_click', 'value': '1.455909'}]",1.455909,16.015,2.001875,,0.054288,0.054288,4.00375,,0.057196,1.685789,26.669442,28.370239,1.582015,2025-12-04,2025-12-04,1.063773,1201,1.831807,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '1.831807'}]",facebook,1129,32.03,59,5,53,515,321,216
1,123,,1,22,9,9,123,1,1,2,2,,1,677,1,677,14,10,1,641,1,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,24,"[{'action_type': 'subscribe_mobile_app', 'value': '37.78'}, {'action_type': 'subscribe_total', 'value': '37.78'}]",1.717273,"[{'action_type': 'outbound_click', 'value': '1.717273'}]",1.717273,4.197778,0.307154,37.78,0.055805,0.055805,2.698571,37.78,0.058939,1.574167,26.88968,28.795732,1.708185,2025-12-04,2025-12-04,1.070884,1405,1.565836,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '1.565836'}]",instagram,1312,37.78,70,5,70,572,348,221
,,,,,,,,,,,,,,,,,,,,,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,14.285714,14.285714,0,2025-12-04,2025-12-04,1,14,,,,,messenger,14,0.2,,0,,,,
,,,,,,,,,,,,,,18,,18,,,,18,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.028889,0.028889,,,0.028889,,21.666667,21.666667,0,2025-12-04,2025-12-04,1,24,,,,,threads,24,0.52,3,8,3,14,10,7
,,,,,,,,,,,,,,3,,3,,,,3,,6920999337384,10_Red pants_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.103333,0.103333,,,0.103333,,22.142857,23.846154,0,2025-12-04,2025-12-04,1.076923,14,,,,,facebook,13,0.31,,3,,3,2,2
,,,,,,,,,,,,,,2,,2,,,,2,,6920999337384,10_Red pants_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.08,0.08,,,0.08,,32,32,0,2025-12-04,2025-12-04,1,5,,,,,instagram,5,0.16,,2,,2,,
,,,,,,,,,,,,,,,,,,,,,,6920999337384,10_Red pants_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,40,40,0,2025-12-04,2025-12-04,1,2,,,,,threads,2,0.08,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6920999337584,01_black4_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,facebook,1,0.01,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920999337584,01_black4_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.12,0.12,,,0.12,,24,30,0,2025-12-04,2025-12-04,1.25,5,,,,,instagram,4,0.12,,3,,1,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6920999337584,01_black4_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,threads,1,0,,6,,,,
,,,,,,,,,,,,,,,,,,,,,,6920999337784,06_green hair_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,40,0,2025-12-04,2025-12-04,2,2,,,,,facebook,1,0.04,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920999337784,06_green hair_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,threads,1,0,,5,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-04,2025-12-04,1,1,,,,,audience_network,1,0.03,,12,,1,1,1
1,67,2,,34,14,14,67,1,1,,,,1,542,1,542,9,8,1,499,1,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,33,"[{'action_type': 'subscribe_mobile_app', 'value': '27.94'}, {'action_type': 'subscribe_total', 'value': '27.94'}]",0.821765,"[{'action_type': 'outbound_click', 'value': '0.821765'}]",0.821765,1.995714,0.417015,27.94,0.05155,0.05155,3.104444,27.94,0.055992,0.846667,25.148515,27.021277,2.970297,2025-12-04,2025-12-04,1.074468,1111,3.060306,34,"[{'action_type': 'outbound_click', 'value': '34'}]","[{'action_type': 'outbound_click', 'value': '3.060306'}]",facebook,1034,27.94,84,5,74,451,288,232
,,,,4,1,1,,,,,,,,120,,120,1,1,,115,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,6,,2.415,"[{'action_type': 'outbound_click', 'value': '2.415'}]",2.415,9.66,,,0.0805,0.0805,9.66,,0.084,1.61,30,30.86262,1.863354,2025-12-04,2025-12-04,1.028754,322,1.242236,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.242236'}]",instagram,313,9.66,12,4,12,99,52,36
,,,,,,,,,,,,,,15,,15,,,,15,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.034667,0.034667,,,0.034667,,18.571429,18.571429,0,2025-12-04,2025-12-04,1,28,,,,,threads,28,0.52,1,5,1,13,7,3
,15,,,7,2,2,15,,,,,,,191,,191,,,,184,,6921773422584,01_Eddie_God's Plan,6921773421984,GodsPlan_Singing_251204,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,7,,1.042857,"[{'action_type': 'outbound_click', 'value': '1.042857'}]",1.042857,3.65,0.486667,,0.03822,0.03822,,,0.039674,1.042857,13.200723,14.038462,1.265823,2025-12-04,2025-12-04,1.063462,553,1.265823,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.265823'}]",facebook,520,7.3,14,3,15,151,76,40
