action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,218,1,,70,17,17,218,,,11,,,,,1663,1,1663,12,11,,1581,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,71,"[{'action_type': 'subscribe_mobile_app', 'value': '20.94'}, {'action_type': 'subscribe_total', 'value': '20.94'}, {'action_type': 'start_trial_mobile_app', 'value': '16.752'}, {'action_type': 'start_trial_total', 'value': '16.752'}]",1.196571,"[{'action_type': 'outbound_click', 'value': '1.196571'}]",1.196571,4.927059,0.38422,,0.050367,0.050367,6.98,,0.052979,1.179718,21.903766,22.76087,1.856695,2025-12-09,2025-12-09,1.03913,3824,1.830544,70,"[{'action_type': 'outbound_click', 'value': '70'}]","[{'action_type': 'outbound_click', 'value': '1.830544'}]",3680,83.76,178,5,166,1422,835,573
1,381,1,1,55,19,19,381,1,1,24,2,2,1,1,1540,1,1540,29,25,1,1456,1,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,55,"[{'action_type': 'subscribe_mobile_app', 'value': '13.901667'}, {'action_type': 'subscribe_total', 'value': '13.901667'}, {'action_type': 'start_trial_mobile_app', 'value': '13.901667'}, {'action_type': 'start_trial_total', 'value': '13.901667'}]",1.516545,"[{'action_type': 'outbound_click', 'value': '1.516545'}]",1.516545,4.39,0.218924,83.41,0.054162,0.054162,2.876207,83.41,0.057287,1.516545,27.311722,28.274576,1.800917,2025-12-09,2025-12-09,1.035254,3054,1.800917,55,"[{'action_type': 'outbound_click', 'value': '55'}]","[{'action_type': 'outbound_click', 'value': '1.800917'}]",2950,83.41,188,5,182,1301,771,523
,71,1,,11,3,3,71,,,9,,,,,328,,328,9,9,,308,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,11,"[{'action_type': 'subscribe_mobile_app', 'value': '20.15'}, {'action_type': 'subscribe_total', 'value': '20.15'}, {'action_type': 'start_trial_mobile_app', 'value': '20.15'}, {'action_type': 'start_trial_total', 'value': '20.15'}]",1.831818,"[{'action_type': 'outbound_click', 'value': '1.831818'}]",1.831818,6.716667,0.283803,,0.061433,0.061433,2.238889,,0.065422,1.831818,34.268707,36.636364,1.870748,2025-12-09,2025-12-09,1.069091,588,1.870748,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.870748'}]",550,20.15,50,6,47,280,168,110
,,,,1,,,,,,,,,,,44,,44,,,,43,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,1,,2.02,"[{'action_type': 'outbound_click', 'value': '2.02'}]",2.02,,,,0.045909,0.045909,,,0.046977,2.02,30.149254,31.076923,1.492537,2025-12-09,2025-12-09,1.030769,67,1.492537,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.492537'}]",65,2.02,6,6,6,38,24,18
,,,,,,,,,,,,,,,,,,,,,,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,40,40,0,2025-12-09,2025-12-09,1,1,,,,,1,0.04,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,35,35,0,2025-12-09,2025-12-09,1,4,,,,,4,0.14,,2,,,,
,,,,1,,,,,,,,,,,2,,2,,,,1,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.39,"[{'action_type': 'outbound_click', 'value': '0.39'}]",0.39,,,,0.195,0.195,,,0.39,0.39,27.857143,27.857143,7.142857,2025-12-09,2025-12-09,1,14,7.142857,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.142857'}]",14,0.39,,2,,1,1,1
,,,,1,,,,,,,,,,,10,,10,,,,9,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.59,"[{'action_type': 'outbound_click', 'value': '0.59'}]",0.59,,,,0.059,0.059,,,0.065556,0.59,31.052632,32.777778,5.263158,2025-12-09,2025-12-09,1.055556,19,5.263158,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.263158'}]",18,0.59,1,5,1,8,6,3
,,,,,,,,,,,,,,,3,,3,,,,3,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.113333,0.113333,,,0.113333,,48.571429,56.666667,0,2025-12-09,2025-12-09,1.166667,7,,,,,6,0.34,,4,,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,22,22,0,2025-12-09,2025-12-09,1,5,,,,,5,0.11,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-09,2025-12-09,1,3,,,,,3,0.03,,3,,1,1,
,,,,1,,,,,,,,,,,2,,2,,,,1,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.11,"[{'action_type': 'outbound_click', 'value': '0.11'}]",0.11,,,,0.055,0.055,,,0.11,0.11,110,110,100,2025-12-09,2025-12-09,1,1,100,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '100'}]",1,0.11,1,39,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,20,0,2025-12-09,2025-12-09,2,2,,,,,1,0.02,,2,,,,
,,,,1,,,,,,,,,,,1,,1,,,,,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.03,"[{'action_type': 'outbound_click', 'value': '0.03'}]",0.03,,,,0.03,0.03,,,,0.03,30,30,100,2025-12-09,2025-12-09,1,1,100,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '100'}]",1,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-09,2025-12-09,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999336984,03_blackbodysuit_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-09,2025-12-09,1,1,,,,,1,0.02,,2,,,,
,1,,,1,,,1,,,,,,,,25,,25,,,,24,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,2,,1.48,"[{'action_type': 'outbound_click', 'value': '1.48'}]",1.48,,1.48,,0.0592,0.0592,,,0.061667,0.74,24.666667,25.964912,3.333333,2025-12-09,2025-12-09,1.052632,60,1.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.666667'}]",57,1.48,7,5,6,22,17,11
,91,,,17,9,9,91,,,6,,,,,426,,426,6,6,,403,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,17,"[{'action_type': 'subscribe_mobile_app', 'value': '7.21'}, {'action_type': 'subscribe_total', 'value': '7.21'}, {'action_type': 'start_trial_mobile_app', 'value': '7.21'}, {'action_type': 'start_trial_total', 'value': '7.21'}]",1.272353,"[{'action_type': 'outbound_click', 'value': '1.272353'}]",1.272353,2.403333,0.237692,,0.050775,0.050775,3.605,,0.053672,1.272353,22.004069,22.888889,1.7294,2025-12-09,2025-12-09,1.040212,983,1.7294,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '1.7294'}]",945,21.63,29,4,29,366,218,142
,102,2,1,41,13,13,102,,,11,1,1,,,1203,2,1203,15,11,,1147,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,40,,1.645122,"[{'action_type': 'outbound_click', 'value': '1.645122'}]",1.645122,5.188462,0.661275,,0.056068,0.056068,4.496667,,0.058806,1.68625,25.539568,27.230521,1.514578,2025-12-09,2025-12-09,1.066209,2641,1.552442,41,"[{'action_type': 'outbound_click', 'value': '41'}]","[{'action_type': 'outbound_click', 'value': '1.552442'}]",2477,67.45,116,5,111,1041,633,414
,120,,,23,11,11,120,,,11,,,,,753,,753,11,11,,719,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,25,"[{'action_type': 'subscribe_mobile_app', 'value': '23.925'}, {'action_type': 'subscribe_total', 'value': '23.925'}, {'action_type': 'start_trial_mobile_app', 'value': '23.925'}, {'action_type': 'start_trial_total', 'value': '23.925'}]",2.080435,"[{'action_type': 'outbound_click', 'value': '2.080435'}]",2.080435,4.35,0.39875,,0.063546,0.063546,4.35,,0.066551,1.914,30.09434,31.480263,1.572327,2025-12-09,2025-12-09,1.046053,1590,1.446541,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '1.446541'}]",1520,47.85,87,5,83,640,381,248
,19,,1,5,2,2,19,,,3,1,1,,,166,,166,5,3,,156,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,7,,2.132,"[{'action_type': 'outbound_click', 'value': '2.132'}]",2.132,5.33,0.561053,,0.064217,0.064217,2.132,,0.068333,1.522857,36.258503,37.142857,2.380952,2025-12-09,2025-12-09,1.02439,294,1.70068,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.70068'}]",287,10.66,24,5,22,142,81,54
,1,,,1,,,1,,,,,,,,33,,33,,,,32,,6920999337184,02_blackNew_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,1,,2.93,"[{'action_type': 'outbound_click', 'value': '2.93'}]",2.93,,2.93,,0.088788,0.088788,,,0.091563,2.93,47.258065,50.517241,1.612903,2025-12-09,2025-12-09,1.068966,62,1.612903,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.612903'}]",58,2.93,7,6,7,28,18,14
,,,,1,,,,,,,,,,,3,,3,,,,2,,6920999337584,01_black4_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.2,"[{'action_type': 'outbound_click', 'value': '0.2'}]",0.2,,,,0.066667,0.066667,,,0.1,0.2,66.666667,200,33.333333,2025-12-09,2025-12-09,3,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",1,0.2,2,14,1,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,6920999337584,01_black4_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-09,2025-12-09,1,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6920999337784,06_green hair_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,1,0,,2,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,0.59,,,,,,,,49.166667,49.166667,0,2025-12-09,2025-12-09,1,12,,,,,12,0.59,,1,,,,
,8,,,4,1,1,8,,,,,,,,106,,106,,,,102,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,4,,1.5425,"[{'action_type': 'outbound_click', 'value': '1.5425'}]",1.5425,6.17,0.77125,,0.058208,0.058208,,,0.06049,1.5425,20.774411,23.283019,1.346801,2025-12-09,2025-12-09,1.120755,297,1.346801,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.346801'}]",265,6.17,8,8,7,93,50,38
,75,,,7,4,4,75,,,,,,,,292,1,292,1,,,284,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,7,"[{'action_type': 'subscribe_mobile_app', 'value': '9.3'}, {'action_type': 'subscribe_total', 'value': '9.3'}, {'action_type': 'start_trial_mobile_app', 'value': '6.2'}, {'action_type': 'start_trial_total', 'value': '6.2'}]",2.657143,"[{'action_type': 'outbound_click', 'value': '2.657143'}]",2.657143,4.65,0.248,,0.063699,0.063699,18.6,,0.065493,2.657143,24.031008,24.409449,0.904393,2025-12-09,2025-12-09,1.015748,774,0.904393,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '0.904393'}]",762,18.6,22,4,21,260,142,100
,65,,,12,7,7,65,,,7,,,,,320,,320,7,7,,301,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,12,"[{'action_type': 'subscribe_mobile_app', 'value': '9.845'}, {'action_type': 'subscribe_total', 'value': '9.845'}, {'action_type': 'start_trial_mobile_app', 'value': '9.845'}, {'action_type': 'start_trial_total', 'value': '9.845'}]",1.640833,"[{'action_type': 'outbound_click', 'value': '1.640833'}]",1.640833,2.812857,0.302923,,0.061531,0.061531,2.812857,,0.065415,1.640833,28.660844,30.338983,1.746725,2025-12-09,2025-12-09,1.058552,687,1.746725,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.746725'}]",649,19.69,42,5,38,275,161,113
,21,,,2,1,1,21,,,4,,,,,90,,90,4,4,,84,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,2,,2.99,"[{'action_type': 'outbound_click', 'value': '2.99'}]",2.99,5.98,0.284762,,0.066444,0.066444,1.495,,0.07119,2.99,36.242424,38.089172,1.212121,2025-12-09,2025-12-09,1.050955,165,1.212121,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.212121'}]",157,5.98,12,7,10,76,43,32
,,,,,,,,,,,,,,,6,,6,,,,6,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.09,0.09,,,0.09,,27,28.421053,0,2025-12-09,2025-12-09,1.052632,20,,,,,19,0.54,2,4,2,5,3,3
,5,,,,,,5,,,,,,,,,,,,,,,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,0,0,,,,,,
,6,,,,1,1,6,,,,,,,,,,,,,,,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,0,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,0,0,,,,,,
,7,,,,,,7,,,,,,,,,,,,,,,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,0,0,,,,,,
,2,,,,,,2,,,,,,,,,,,,,,,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,0,0,,,,,,
,2,,,,,,2,,,,,,,,,,,,,,,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,0,0,,,,,,
,2,,,,,,2,,,,,,,,,,,,,,,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-09,2025-12-09,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,6,,6,,,,6,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,18-24,6924094365384,FB_iOS_BAU_Purchase_Set1,0,,,,,,0.25,,0.041667,0.041667,,,0.041667,,13.157895,14.705882,0,2025-12-09,2025-12-09,1.117647,19,,,,,17,0.25,,3,,6,3,3
,19,,,1,1,1,19,,,1,,,,,37,,37,1,1,,35,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,25-34,6924094365384,FB_iOS_BAU_Purchase_Set1,2,,0.95,"[{'action_type': 'outbound_click', 'value': '0.95'}]",0.95,0.95,0.05,,0.025676,0.025676,0.95,,0.027143,0.475,8.558559,8.636364,1.801802,2025-12-09,2025-12-09,1.009091,111,0.900901,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.900901'}]",110,0.95,1,3,1,32,11,3
,24,,,11,3,3,24,,,1,,,,,161,1,161,2,1,,148,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,35-44,6924094365384,FB_iOS_BAU_Purchase_Set1,10,,0.300909,"[{'action_type': 'outbound_click', 'value': '0.300909'}]",0.300909,1.103333,0.137917,,0.020559,0.020559,1.655,,0.022365,0.331,8.401015,8.733509,2.538071,2025-12-09,2025-12-09,1.039578,394,2.791878,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '2.791878'}]",379,3.31,19,4,19,129,61,40
,86,1,,24,13,13,86,,,12,,,1,,464,,464,13,13,,427,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,45-54,6924094365384,FB_iOS_BAU_Purchase_Set1,28,,0.372083,"[{'action_type': 'outbound_click', 'value': '0.372083'}]",0.372083,0.686923,0.103837,,0.019246,0.019246,0.686923,,0.020913,0.318929,8.912176,9.093686,2.794411,2025-12-09,2025-12-09,1.020367,1002,2.39521,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '2.39521'}]",982,8.93,45,4,40,381,216,127
,44,,,24,5,5,44,,,14,1,1,1,,446,,446,16,15,,406,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,55-64,6924094365384,FB_iOS_BAU_Purchase_Set1,25,,0.419583,"[{'action_type': 'outbound_click', 'value': '0.419583'}]",0.419583,2.014,0.228864,,0.022578,0.022578,0.629375,,0.024803,0.4028,12.002384,12.371007,2.979738,2025-12-09,2025-12-09,1.030713,839,2.860548,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '2.860548'}]",814,10.07,77,5,74,384,234,166
,27,,,11,2,2,27,,,3,,,,,128,,128,3,3,,114,,6924095154984,04 Morgan_Gin - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,65+,6924094365384,FB_iOS_BAU_Purchase_Set1,10,,0.300909,"[{'action_type': 'outbound_click', 'value': '0.300909'}]",0.300909,1.655,0.122593,,0.025859,0.025859,1.103333,,0.029035,0.331,14.145299,14.391304,4.273504,2025-12-09,2025-12-09,1.017391,234,4.700855,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '4.700855'}]",230,3.31,21,6,22,107,71,50
,,,,,,,,,,,,,,,6,,6,,,,6,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,18-24,6924094365384,FB_iOS_BAU_Purchase_Set1,0,,,,,,,,0.036667,0.036667,,,0.036667,,22,22,0,2025-12-09,2025-12-09,1,10,,,,,10,0.22,,4,,5,1,1
,18,,,1,1,1,18,,,1,,,,,9,,9,1,1,,7,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,25-34,6924094365384,FB_iOS_BAU_Purchase_Set1,1,,0.14,"[{'action_type': 'outbound_click', 'value': '0.14'}]",0.14,0.14,0.007778,,0.015556,0.015556,0.14,,0.02,0.14,7,7,5,2025-12-09,2025-12-09,1,20,5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5'}]",20,0.14,1,4,1,7,3,3
,19,,,1,2,2,19,,,1,,,,,43,,43,1,1,,41,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,35-44,6924094365384,FB_iOS_BAU_Purchase_Set1,1,,0.79,"[{'action_type': 'outbound_click', 'value': '0.79'}]",0.79,0.395,0.041579,,0.018372,0.018372,0.79,,0.019268,0.79,9.518072,9.634146,1.204819,2025-12-09,2025-12-09,1.012195,83,1.204819,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.204819'}]",82,0.79,2,4,2,37,15,8
,36,,,10,5,5,36,,,2,,,,,139,1,139,3,2,,126,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,45-54,6924094365384,FB_iOS_BAU_Purchase_Set1,10,,0.332,"[{'action_type': 'outbound_click', 'value': '0.332'}]",0.332,0.664,0.092222,,0.023885,0.023885,1.106667,,0.026349,0.332,12.161172,12.575758,3.663004,2025-12-09,2025-12-09,1.034091,273,3.663004,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '3.663004'}]",264,3.32,9,5,10,113,60,34
,16,,,4,2,2,16,,,2,,,,,97,,97,2,2,,91,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,55-64,6924094365384,FB_iOS_BAU_Purchase_Set1,4,,0.6725,"[{'action_type': 'outbound_click', 'value': '0.6725'}]",0.6725,1.345,0.168125,,0.027732,0.027732,1.345,,0.02956,0.6725,13.383085,13.517588,1.99005,2025-12-09,2025-12-09,1.01005,201,1.99005,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.99005'}]",199,2.69,9,4,8,81,34,27
,2,,,1,1,1,2,,,1,,,,,27,,27,1,1,,25,,6924095604584,04_MorganF_Nuthin But A G Thang - Copy 2,6924094365784,FB_iOS_BAU_M_Rap,65+,6924094365384,FB_iOS_BAU_Purchase_Set1,1,,0.58,"[{'action_type': 'outbound_click', 'value': '0.58'}]",0.58,0.58,0.29,,0.021481,0.021481,0.58,,0.0232,0.58,15.675676,16.571429,2.702703,2025-12-09,2025-12-09,1.057143,37,2.702703,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.702703'}]",35,0.58,3,6,2,21,12,8
