action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,6,,,2,,,6,,,1,1,,45,,45,1,,,42,,6920202402984,06_green hair_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,3,,0.875,"[{'action_type': 'outbound_click', 'value': '0.875'}]",0.875,,0.291667,,0.038889,0.038889,1.75,,0.041667,0.583333,12.773723,12.962963,2.189781,2025-12-03,2025-12-03,1.014815,137,1.459854,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.459854'}]",instagram,135,1.75,2,3,2,40,13,10
,,,,1,,,,,,,,,8,,8,,,,7,,6920202402984,06_green hair_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.14,"[{'action_type': 'outbound_click', 'value': '0.14'}]",0.14,,,,0.0175,0.0175,,,0.02,0.14,12.727273,12.727273,9.090909,2025-12-03,2025-12-03,1,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",threads,11,0.14,2,9,2,7,4,3
,,,,1,,,,,,,,,2,,2,,,,1,,6920208797384,07_nose ring_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.01,"[{'action_type': 'outbound_click', 'value': '0.01'}]",0.01,,,,0.005,0.005,,,0.01,0.01,3.333333,3.333333,33.333333,2025-12-03,2025-12-03,1,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",facebook,3,0.01,,3,,1,,
,,,,,,,,,,,,,3,,3,,,,3,,6920210745384,09_red lipstick_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.143333,0.143333,,,0.143333,,22.631579,23.888889,0,2025-12-03,2025-12-03,1.055556,19,,,,,facebook,18,0.43,,2,,2,,
,,,,,,,,,,,,,5,,5,,,,5,,6920210745384,09_red lipstick_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.04,0.04,,,0.04,,16.666667,18.181818,0,2025-12-03,2025-12-03,1.090909,12,,,,,instagram,11,0.2,,2,,2,,
,,,,,,,,,,,,,1,,1,,,,1,,6920210890384,10_Red pants_Big energy,6920175379584,Test_F_BigEnergy,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-12-03,2025-12-03,1,3,,,,,facebook,3,0.05,,3,,1,1,1
,,,,,,,,,,,,,12,,12,,,,12,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.048333,0.048333,,,0.048333,,10.175439,10.357143,0,2025-12-03,2025-12-03,1.017857,57,,,,,facebook,56,0.58,,2,,10,5,2
,,,,,,,,,,,,,2,,2,,,,2,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.09,0.09,,,0.09,,30,30,0,2025-12-03,2025-12-03,1,6,,,,,instagram,6,0.18,,3,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,messenger,1,0,,0,,,,
,,,,,,,,,,,,,4,,4,,,,4,,6920211228384,01_black4_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.0075,0.0075,,,0.0075,,4.285714,4.285714,0,2025-12-03,2025-12-03,1,7,,,,,threads,7,0.03,,6,,3,2,1
,4,,,1,1,1,4,,,,,,58,,58,,,,57,,6920212936384,02_blackNew_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,2.42,"[{'action_type': 'outbound_click', 'value': '2.42'}]",2.42,2.42,0.605,,0.041724,0.041724,,,0.042456,2.42,20.862069,22.407407,0.862069,2025-12-03,2025-12-03,1.074074,116,0.862069,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.862069'}]",facebook,108,2.42,14,5,13,48,33,20
,,,,,,,,,,,,,,,,,,,,,6920212936384,02_blackNew_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,25,25,0,2025-12-03,2025-12-03,1,10,,,,,instagram,10,0.25,,1,,,,
,,,,,,,,,,,,,5,,5,,,,5,,6920212936384,02_blackNew_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.02,0.02,,,0.02,,9.090909,9.090909,0,2025-12-03,2025-12-03,1,11,,,,,threads,11,0.1,,4,,5,3,1
,3,,,,,,3,,,,,,2,,2,,,,2,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.003336,,0.005003,0.005003,,,0.005003,,5.003447,5.003447,0,2025-12-03,2025-12-03,1,2,,,,,audience_network,2,0.010007,,6,,2,,
,50,1,,39,5,5,50,,,,,,786,,786,9,9,,738,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,36,,0.681752,"[{'action_type': 'outbound_click', 'value': '0.681752'}]",0.681752,5.317664,0.531766,,0.033827,0.033827,2.954258,,0.036028,0.738564,13.740733,14.356543,1.860465,2025-12-03,2025-12-03,1.044816,1935,2.015504,39,"[{'action_type': 'outbound_click', 'value': '39'}]","[{'action_type': 'outbound_click', 'value': '2.015504'}]",facebook,1852,26.588318,118,4,111,658,350,248
,,,,,,,,,,,,,31,,31,,,,31,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.058105,0.058105,,,0.058105,,16.834028,17.154676,0,2025-12-03,2025-12-03,1.019048,107,,,,,instagram,105,1.801241,4,3,4,25,12,8
,,,,,,,,,,,,,,,,,,,,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,6.671263,6.671263,0,2025-12-03,2025-12-03,1,3,,,,,messenger,3,0.020014,,0,,,,
,,,,,,,,,,,,,25,,25,2,2,,23,,6920213202984,03_blackbodysuit_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.024417,0.024417,0.30521,,0.02654,,15.260514,15.260514,0,2025-12-03,2025-12-03,1,40,,,,,threads,40,0.610421,7,7,7,22,12,9
,,,,,,,,,,,,,1,,1,,,,1,,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,audience_network,1,0.01,,4,,1,,
1,54,1,,17,4,4,54,1,1,,,1,393,,393,3,3,1,373,1,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,17,"[{'action_type': 'subscribe_mobile_app', 'value': '13.41'}, {'action_type': 'subscribe_total', 'value': '13.41'}]",0.788824,"[{'action_type': 'outbound_click', 'value': '0.788824'}]",0.788824,3.3525,0.248333,13.41,0.034122,0.034122,4.47,13.41,0.035952,0.788824,12.202002,12.603383,1.546861,2025-12-03,2025-12-03,1.032895,1099,1.546861,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '1.546861'}]",facebook,1064,13.41,62,4,62,330,189,126
,1,,,1,,,1,,,,,,30,,30,1,1,,28,,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,1.19,"[{'action_type': 'outbound_click', 'value': '1.19'}]",1.19,,1.19,,0.039667,0.039667,1.19,,0.0425,1.19,11.333333,11.666667,0.952381,2025-12-03,2025-12-03,1.029412,105,0.952381,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.952381'}]",instagram,102,1.19,4,6,4,25,15,12
,,,,,,,,,,,,,60,,60,,,,60,,6920213414184,04_fbg_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.018,0.018,,,0.018,,8.780488,8.780488,0,2025-12-03,2025-12-03,1,123,,,,,threads,123,1.08,11,8,11,49,34,21
,9,,,5,2,2,9,,,,,,98,,98,2,2,,91,,6920213932984,05_greendress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,5,,0.689699,"[{'action_type': 'outbound_click', 'value': '0.689699'}]",0.689699,1.724247,0.383166,,0.035189,0.035189,1.724247,,0.037896,0.689699,13.314648,13.684499,1.930502,2025-12-03,2025-12-03,1.027778,259,1.930502,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.930502'}]",facebook,252,3.448494,17,4,15,84,44,33
,1,,,,,,1,,,,,,10,,10,,,,10,,6920213932984,05_greendress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.32079,,0.032079,0.032079,,,0.032079,,13.947397,13.947397,0,2025-12-03,2025-12-03,1,23,,,,,instagram,23,0.32079,2,5,2,9,4,4
,,,,,,,,,,,,,8,,8,,,,8,,6920213932984,05_greendress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03634,0.03634,,,0.03634,,12.113169,12.113169,0,2025-12-03,2025-12-03,1,24,,,,,threads,24,0.290716,1,5,1,7,3,3
,6,,,,,,6,,,,,,22,,22,,,,22,,6920214222584,06_green hair_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.221667,,0.060455,0.060455,,,0.060455,,17.272727,18.472222,0,2025-12-03,2025-12-03,1.069444,77,,,,,facebook,72,1.33,4,3,4,17,7,7
,3,,,,,,3,,,,,,4,,4,,,,4,,6920214222584,06_green hair_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.146667,,0.11,0.11,,,0.11,,12.941176,13.333333,0,2025-12-03,2025-12-03,1.030303,34,,,,,instagram,33,0.44,,2,,4,1,1
,,,,,,,,,,,,,9,,9,,,,9,,6920214222584,06_green hair_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.026667,0.026667,,,0.026667,,10.434783,10.434783,0,2025-12-03,2025-12-03,1,23,,,,,threads,23,0.24,,4,,8,5,2
,102,,,20,8,8,102,,,,,,465,,465,,,,445,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,20,,0.8355,"[{'action_type': 'outbound_click', 'value': '0.8355'}]",0.8355,2.08875,0.163824,,0.035935,0.035935,,,0.037551,0.8355,13.167849,14.442524,1.576044,2025-12-03,2025-12-03,1.096802,1269,1.576044,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '1.576044'}]",facebook,1157,16.71,39,4,35,391,227,146
,6,,,1,2,2,6,,,,,,26,,26,,,,25,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,,1.38,"[{'action_type': 'outbound_click', 'value': '1.38'}]",1.38,0.69,0.23,,0.053077,0.053077,,,0.0552,0.69,18.648649,19.166667,2.702703,2025-12-03,2025-12-03,1.027778,74,1.351351,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.351351'}]",instagram,72,1.38,2,3,2,21,11,5
,,,,,,,,,,,,,1,,1,,,,1,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-03,2025-12-03,1,2,,,,,messenger,2,0.01,1,11,1,1,1,1
,,,,,,,,,,,,,8,,8,,,,8,,6920215275984,07_nose ring_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.025,0.025,,,0.025,,7.692308,8,0,2025-12-03,2025-12-03,1.04,26,,,,,threads,25,0.2,3,5,3,8,6,4
,1,,,,,,1,,,,,,12,,12,,,,12,,6920215545784,08_Red dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.42,,0.035,0.035,,,0.035,,10.769231,11.666667,0,2025-12-03,2025-12-03,1.083333,39,,,,,facebook,36,0.42,,3,,9,8,5
,,,,,,,,,,,,,2,,2,,,,2,,6920215545784,08_Red dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.055,0.055,,,0.055,,15.714286,22,0,2025-12-03,2025-12-03,1.4,7,,,,,instagram,5,0.11,,2,,2,,
,,,,,,,,,,,,,4,,4,,,,4,,6920215545784,08_Red dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.0175,0.0175,,,0.0175,,11.666667,11.666667,0,2025-12-03,2025-12-03,1,6,,,,,threads,6,0.07,,8,,4,3,
,,,,1,,,,,,,,,5,,5,,,,4,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.1,"[{'action_type': 'outbound_click', 'value': '0.1'}]",0.1,,,,0.02,0.02,,,0.025,0.1,20,100,20,2025-12-03,2025-12-03,5,5,20,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '20'}]",audience_network,1,0.1,4,11,4,4,4,4
,32,,,6,5,5,32,,,,,,115,,115,,,,109,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,5,,0.901667,"[{'action_type': 'outbound_click', 'value': '0.901667'}]",0.901667,1.082,0.169063,,0.047043,0.047043,,,0.049633,1.082,13.979328,14.661247,1.29199,2025-12-03,2025-12-03,1.04878,387,1.550388,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.550388'}]",facebook,369,5.41,14,4,13,92,49,26
,2,,,,,,2,,,,,,8,,8,,,,8,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.275,,0.06875,0.06875,,,0.06875,,14.473684,14.473684,0,2025-12-03,2025-12-03,1,38,,,,,instagram,38,0.55,,2,,6,4,1
,,,,,,,,,,,,,2,,2,,,,2,,6920215745784,09_red lipstick_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.04,0.04,,,0.04,,16,16,0,2025-12-03,2025-12-03,1,5,,,,,threads,5,0.08,,2,,2,,
,,,,,,,,,,,,,1,,1,,,,1,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,audience_network,1,0.01,,12,,1,1,1
,2,,,1,,,2,,,,,,29,,29,1,1,,27,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.86,"[{'action_type': 'outbound_click', 'value': '0.86'}]",0.86,,0.43,,0.029655,0.029655,0.86,,0.031852,0.86,11.025641,11.944444,1.282051,2025-12-03,2025-12-03,1.083333,78,1.282051,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.282051'}]",facebook,72,0.86,6,5,5,25,11,8
,1,,,1,,,1,,,,,,17,,17,,,,16,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.73,"[{'action_type': 'outbound_click', 'value': '0.73'}]",0.73,,0.73,,0.042941,0.042941,,,0.045625,0.73,26.071429,26.071429,3.571429,2025-12-03,2025-12-03,1,28,3.571429,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.571429'}]",instagram,28,0.73,1,5,1,15,10,5
,,,,,,,,,,,,,1,,1,,,,1,,6920216268184,10_Red pants_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-03,2025-12-03,1,2,,,,,threads,2,0,,2,,1,,
,8,,,11,,,8,,,,,,319,,319,1,1,,307,,6920216907984,11_yellow dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,10,,0.716364,"[{'action_type': 'outbound_click', 'value': '0.716364'}]",0.716364,,0.985,,0.024702,0.024702,7.88,,0.025668,0.788,11.778774,12.274143,1.494768,2025-12-03,2025-12-03,1.042056,669,1.644245,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.644245'}]",facebook,642,7.88,24,4,22,274,159,94
,,,,,,,,,,,,,18,,18,1,1,,17,,6920216907984,11_yellow dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,,,,,,,0.051111,0.051111,0.92,,0.054118,0.92,16.428571,17.358491,1.785714,2025-12-03,2025-12-03,1.056604,56,,,,,instagram,53,0.92,2,3,2,15,7,3
,,,,,,,,,,,,,12,,12,,,,12,,6920216907984,11_yellow dress_I like it,6920211227584,Test_F_ILikeIt,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.0275,0.0275,,,0.0275,,12.222222,12.222222,0,2025-12-03,2025-12-03,1,27,,,,,threads,27,0.33,2,4,2,9,5,3
,6,,,6,3,3,6,,,,,,100,,100,1,1,,93,,6920220511984,01_black4_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,6,,0.548333,"[{'action_type': 'outbound_click', 'value': '0.548333'}]",0.548333,1.096667,0.548333,,0.0329,0.0329,3.29,,0.035376,0.548333,8.940217,10,1.630435,2025-12-03,2025-12-03,1.118541,368,1.630435,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.630435'}]",facebook,329,3.29,4,3,3,85,48,27
,6,,,2,1,1,6,,,,,,56,1,56,3,2,,51,,6920220511984,01_black4_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,1.105,"[{'action_type': 'outbound_click', 'value': '1.105'}]",1.105,2.21,0.368333,,0.039464,0.039464,0.736667,,0.043333,0.5525,11.693122,12.277778,2.116402,2025-12-03,2025-12-03,1.05,189,1.058201,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.058201'}]",instagram,180,2.21,7,3,7,47,30,13
,,,,,,,,,,,,,2,,2,,,,2,,6920220511984,01_black4_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.06,0.06,,,0.06,,9.230769,9.230769,0,2025-12-03,2025-12-03,1,13,,,,,threads,13,0.12,1,4,1,2,2,1
,138,2,,44,18,18,138,,,,,,1273,1,1273,17,16,,1212,,6920221871184,02_blackNew_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,44,,0.529091,"[{'action_type': 'outbound_click', 'value': '0.529091'}]",0.529091,1.293333,0.168696,,0.018288,0.018288,1.369412,,0.019208,0.529091,9.71214,10.069204,1.835628,2025-12-03,2025-12-03,1.036765,2397,1.835628,44,"[{'action_type': 'outbound_click', 'value': '44'}]","[{'action_type': 'outbound_click', 'value': '1.835628'}]",facebook,2312,23.28,115,5,109,1084,683,466
,69,,,28,12,12,69,,,,,,441,2,441,9,7,,404,,6920221871184,02_blackNew_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,34,,0.422143,"[{'action_type': 'outbound_click', 'value': '0.422143'}]",0.422143,0.985,0.171304,,0.026803,0.026803,1.313333,,0.029257,0.347647,11.542969,12,3.320313,2025-12-03,2025-12-03,1.039594,1024,2.734375,28,"[{'action_type': 'outbound_click', 'value': '28'}]","[{'action_type': 'outbound_click', 'value': '2.734375'}]",instagram,985,11.82,30,4,30,365,216,127
,1,,,,,,1,,,,,,14,,14,,,,14,,6920221871184,02_blackNew_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,0.19,,0.013571,0.013571,,,0.013571,,8.636364,9.047619,0,2025-12-03,2025-12-03,1.047619,22,,,,,threads,21,0.19,5,13,5,14,9,8
,,,,,,,,,,,,,,,,,,,,,6920222631184,03_blackbodysuit_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,facebook,1,0.01,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920222631184,03_blackbodysuit_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,instagram,2,0.02,,3,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920223269984,04_fbg_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.010002,0.010002,,,0.010002,,10.001856,10.001856,0,2025-12-03,2025-12-03,1,1,,,,,audience_network,1,0.010002,,4,,1,,
,233,2,,104,26,26,233,,,1,1,,2028,6,2028,31,24,,1893,,6920223269984,04_fbg_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,98,,0.439312,"[{'action_type': 'outbound_click', 'value': '0.439312'}]",0.439312,1.757249,0.196088,,0.022529,0.022529,1.473822,,0.024135,0.466209,10.44308,11.041198,2.24,2025-12-03,2025-12-03,1.057274,4375,2.377143,104,"[{'action_type': 'outbound_click', 'value': '104'}]","[{'action_type': 'outbound_click', 'value': '2.377143'}]",facebook,4138,45.688477,210,5,196,1711,875,665
,27,,,6,4,4,27,,,,,,235,1,235,9,8,,220,,6920223269984,04_fbg_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,9,,1.260234,"[{'action_type': 'outbound_click', 'value': '1.260234'}]",1.260234,1.890351,0.280052,,0.032176,0.032176,0.840156,,0.03437,0.840156,13.454453,14.23993,1.601423,2025-12-03,2025-12-03,1.05838,562,1.067616,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.067616'}]",instagram,531,7.561403,25,4,25,194,97,71
,,,,,,,,,,,,,,,,,,,,,6920223269984,04_fbg_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,messenger,1,0,,2,,,,
,,,,,,,,,,,,,29,,29,,,,29,,6920223269984,04_fbg_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.022073,0.022073,,,0.022073,,11.854051,11.854051,0,2025-12-03,2025-12-03,1,54,,,,,threads,54,0.640119,3,6,3,22,13,7
,,,,,,,,,,,,,1,,1,,,,1,,6920223592384,05_greendress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,facebook,2,0.03,,3,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6920223592384,05_greendress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0.02,,9,,1,1,
,,,,,,,,,,,,,,,,,,,,,6920223939184,06_green hair_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,facebook,2,0.02,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920223939184,06_green hair_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0.01,,7,,1,1,
,,,,,,,,,,,,,13,,13,,,,13,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.074615,0.074615,,,0.074615,,17.321429,20.208333,0,2025-12-03,2025-12-03,1.166667,56,,,,,facebook,48,0.97,1,2,1,11,7,2
