action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,10,,,,1,1,10,,,,,,,7,,7,,,,7,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,0.91,0.091,,0.13,0.13,,,0.13,,37.916667,50.555556,0,2025-12-06,2025-12-06,1.333333,24,,,,,18,0.91,,2,,5,1,1
,2,,,,1,1,2,,,,,,,23,1,23,1,,,22,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,3.09,1.545,,0.134348,0.134348,3.09,,0.140455,,37.682927,41.2,0,2025-12-06,2025-12-06,1.093333,82,,,,,75,3.09,5,3,6,17,9,8
,15,,,5,2,2,15,,,,,,,55,,55,,,,50,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,5,,1.32,"[{'action_type': 'outbound_click', 'value': '1.32'}]",1.32,3.3,0.44,,0.12,0.12,,,0.132,1.32,36.065574,42.857143,2.73224,2025-12-06,2025-12-06,1.188312,183,2.73224,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.73224'}]",154,6.6,5,3,6,45,18,10
,11,,,2,2,2,11,,,,,,,54,,54,,,,52,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,2.88,"[{'action_type': 'outbound_click', 'value': '2.88'}]",2.88,2.88,0.523636,,0.106667,0.106667,,,0.110769,2.88,41.142857,46.451613,1.428571,2025-12-06,2025-12-06,1.129032,140,1.428571,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.428571'}]",124,5.76,5,4,5,47,28,14
,6,,,1,2,2,6,,,,,,,24,,24,,,,23,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,2.8,"[{'action_type': 'outbound_click', 'value': '2.8'}]",2.8,1.4,0.466667,,0.116667,0.116667,,,0.121739,2.8,57.142857,60.869565,2.040816,2025-12-06,2025-12-06,1.065217,49,2.040816,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.040816'}]",46,2.8,2,4,2,19,7,5
,,,,1,,,,,,,,,,6,,6,,,,5,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.49,"[{'action_type': 'outbound_click', 'value': '0.49'}]",0.49,,,,0.081667,0.081667,,,0.098,0.49,37.692308,40.833333,7.692308,2025-12-06,2025-12-06,1.083333,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",12,0.49,1,4,1,4,2,2
,,,,,,,,,,,,,,,,,,,,,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-06,2025-12-06,1,3,,,,,3,0.09,,0,,,,
,1,,,,,,1,,,,,,,4,,4,1,1,,3,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.7,,0.175,0.175,0.7,,0.233333,,58.333333,58.333333,0,2025-12-06,2025-12-06,1,12,,,,,12,0.7,2,5,2,2,2,2
,5,,,3,1,1,5,,,,,,,7,,7,,,,4,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,0.3,"[{'action_type': 'outbound_click', 'value': '0.3'}]",0.3,0.9,0.18,,0.128571,0.128571,,,0.225,0.3,81.818182,81.818182,27.272727,2025-12-06,2025-12-06,1,11,27.272727,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '27.272727'}]",11,0.9,,3,,3,2,
,,,,,,,,,,,,,,3,,3,,,,3,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.106667,0.106667,,,0.106667,,24.615385,29.090909,0,2025-12-06,2025-12-06,1.181818,13,,,,,11,0.32,,2,,2,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.19,0.19,,,0.19,,63.333333,63.333333,0,2025-12-06,2025-12-06,1,6,,,,,6,0.38,,3,,2,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.17,0.17,,,0.17,,34,34,0,2025-12-06,2025-12-06,1,5,,,,,5,0.17,,2,,1,1,
,,,,1,,,,,,,,,,3,,3,,,,2,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.17,"[{'action_type': 'outbound_click', 'value': '0.17'}]",0.17,,,,0.056667,0.056667,,,0.085,0.17,28.333333,28.333333,16.666667,2025-12-06,2025-12-06,1,6,16.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '16.666667'}]",6,0.17,1,7,1,2,1,1
,,,,,,,,,,,,,,6,,6,,,,6,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.061667,0.061667,,,0.061667,,20.555556,21.764706,0,2025-12-06,2025-12-06,1.058824,18,,,,,17,0.37,,3,,4,2,
,,,,,,,,,,,,,,3,,3,1,1,,2,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.063333,0.063333,0.19,,0.095,,14.615385,14.615385,0,2025-12-06,2025-12-06,1,13,,,,,13,0.19,,2,,2,,
,,,,1,,,,,,,,,,4,,4,,,,3,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.07,"[{'action_type': 'outbound_click', 'value': '0.07'}]",0.07,,,,0.0175,0.0175,,,0.023333,0.07,23.333333,23.333333,33.333333,2025-12-06,2025-12-06,1,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",3,0.07,1,13,1,3,3,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-06,2025-12-06,1,1,,,,,1,0.03,,11,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-06,2025-12-06,1,1,,,,,1,0.01,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,15,15,0,2025-12-06,2025-12-06,1,6,,,,,6,0.09,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.13,0.13,,,0.13,,26,26,0,2025-12-06,2025-12-06,1,5,,,,,5,0.13,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,16,20,0,2025-12-06,2025-12-06,1.25,5,,,,,4,0.08,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,86.666667,86.666667,0,2025-12-06,2025-12-06,1,3,,,,,3,0.26,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-06,2025-12-06,1,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6922648658784,06_greenhair_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,40,40,0,2025-12-06,2025-12-06,1,1,,,,,1,0.04,,1,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922648658784,06_greenhair_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.025,0.025,,,0.025,,25,25,0,2025-12-06,2025-12-06,1,2,,,,,2,0.05,1,18,1,2,1,1
,,,,,,,,,,,,,,5,,5,,,,5,,6922648658784,06_greenhair_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.038,0.038,,,0.038,,23.75,23.75,0,2025-12-06,2025-12-06,1,8,,,,,8,0.19,,6,,5,2,2
,,,,,,,,,,,,,,3,,3,,,,3,,6922648658784,06_greenhair_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.036667,0.036667,,,0.036667,,27.5,27.5,0,2025-12-06,2025-12-06,1,4,,,,,4,0.11,,7,,2,2,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922648658784,06_greenhair_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,,,,,,,0.07,0.07,,,0.07,0.07,23.333333,23.333333,33.333333,2025-12-06,2025-12-06,1,3,,,,,3,0.07,,2,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922648747384,07_nosering_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-06,2025-12-06,1,3,,,,,3,0.03,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922648747384,07_nosering_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.26,0.26,,,0.26,,20,20,0,2025-12-06,2025-12-06,1,13,,,,,13,0.26,,2,,1,1,1
,,,,,,,,,,,,,,2,,2,,,,2,,6922648747384,07_nosering_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.095,0.095,,,0.095,,23.75,23.75,0,2025-12-06,2025-12-06,1,8,,,,,8,0.19,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,6922648747384,07_nosering_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,32,32,0,2025-12-06,2025-12-06,1,5,,,,,5,0.16,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,34,42.5,0,2025-12-06,2025-12-06,1.25,10,,,,,8,0.34,,1,,,,
,2,,,2,1,1,2,,,,,,,12,,12,,,,10,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,1.405,"[{'action_type': 'outbound_click', 'value': '1.405'}]",1.405,2.81,1.405,,0.234167,0.234167,,,0.281,1.405,61.086957,80.285714,4.347826,2025-12-06,2025-12-06,1.314286,46,4.347826,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '4.347826'}]",35,2.81,,2,,10,2,1
,,,,5,,,,,,,,,,22,,22,,,,17,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,0.84,"[{'action_type': 'outbound_click', 'value': '0.84'}]",0.84,,,,0.190909,0.190909,,,0.247059,1.05,77.777778,82.352941,7.407407,2025-12-06,2025-12-06,1.058824,54,9.259259,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '9.259259'}]",51,4.2,1,3,1,16,6,5
,,,,1,,,,,,,,,,8,,8,,,,7,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.8,"[{'action_type': 'outbound_click', 'value': '1.8'}]",1.8,,,,0.225,0.225,,,0.257143,1.8,60,72,3.333333,2025-12-06,2025-12-06,1.2,30,3.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.333333'}]",25,1.8,2,3,2,6,5,3
,,,,,,,,,,,,,,4,,4,,,,4,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.24,0.24,,,0.24,,87.272727,87.272727,0,2025-12-06,2025-12-06,1,11,,,,,11,0.96,,2,,3,,
,,,,,,,,,,,,,,,,,,,,,,6922648806784,09_red lipstick_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,36.666667,36.666667,0,2025-12-06,2025-12-06,1,3,,,,,3,0.11,,1,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.2,0.2,,,0.2,,26.666667,28.571429,0,2025-12-06,2025-12-06,1.071429,15,,,,,14,0.4,,2,,2,1,
,17,1,,8,1,1,17,,,,,,,66,,66,,,,58,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,8,,0.62875,"[{'action_type': 'outbound_click', 'value': '0.62875'}]",0.62875,5.03,0.295882,,0.076212,0.076212,,,0.086724,0.62875,21.774892,24.299517,3.463203,2025-12-06,2025-12-06,1.115942,231,3.463203,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '3.463203'}]",207,5.03,7,3,7,48,18,9
,14,,,8,3,3,14,,,,,,,161,1,161,3,2,,150,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,9,,1.73375,"[{'action_type': 'outbound_click', 'value': '1.73375'}]",1.73375,4.623333,0.990714,,0.086149,0.086149,4.623333,,0.092467,1.541111,23.116667,25.40293,1.5,2025-12-06,2025-12-06,1.098901,600,1.333333,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.333333'}]",546,13.87,24,3,23,127,56,40
,47,,,7,5,5,47,,,,,,,167,,167,3,3,,157,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,7,,2.168571,"[{'action_type': 'outbound_click', 'value': '2.168571'}]",2.168571,3.036,0.322979,,0.090898,0.090898,5.06,,0.096688,2.168571,29.88189,32.645161,1.377953,2025-12-06,2025-12-06,1.092473,508,1.377953,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.377953'}]",465,15.18,17,4,17,140,58,35
,3,,,4,,,3,,,,,,,70,,70,2,2,,64,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,1.3275,"[{'action_type': 'outbound_click', 'value': '1.3275'}]",1.3275,,1.77,,0.075857,0.075857,2.655,,0.082969,1.3275,30.517241,33.396226,2.298851,2025-12-06,2025-12-06,1.09434,174,2.298851,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.298851'}]",159,5.31,7,5,7,60,27,15
,,,,,,,,,,,,,,14,,14,1,1,,13,,6922648896584,08_reddress_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.09,0.09,1.26,,0.096923,,43.448276,46.666667,0,2025-12-06,2025-12-06,1.074074,29,,,,,27,1.26,4,5,4,12,6,5
,,,,,,,,,,,,,,,,,,,,,,6922649227984,10_redPants_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-06,2025-12-06,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922649227984,10_redPants_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-06,2025-12-06,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922649227984,10_redPants_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-06,2025-12-06,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,3,,3,,,,3,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.063333,0.063333,,,0.063333,,23.75,38,0,2025-12-06,2025-12-06,1.6,8,,,,,5,0.19,,6,,3,2,2
,,,,,,,,,,,,,,12,,12,,,,12,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.086667,0.086667,,,0.086667,,29.714286,31.515152,0,2025-12-06,2025-12-06,1.060606,35,,,,,33,1.04,1,3,1,11,5,4
,,,,1,,,,,,,,,,31,,31,,,,30,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,2.07,"[{'action_type': 'outbound_click', 'value': '2.07'}]",2.07,,,,0.066774,0.066774,,,0.069,2.07,26.883117,27.236842,1.298701,2025-12-06,2025-12-06,1.013158,77,1.298701,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.298701'}]",76,2.07,2,4,2,25,8,8
,1,,,,,,1,,,,,,,35,,35,1,1,,34,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,2.08,,0.059429,0.059429,2.08,,0.061176,,28.108108,30.588235,0,2025-12-06,2025-12-06,1.088235,74,,,,,68,2.08,4,5,4,31,16,11
,,,,,,,,,,,,,,17,,17,,,,17,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.023529,0.023529,,,0.023529,,17.391304,17.391304,0,2025-12-06,2025-12-06,1,23,,,,,23,0.4,1,6,1,14,7,4
,,,,,,,,,,,,,,1,,1,,,,1,,6922651586784,11_YellowDress_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.05,0.05,,,0.05,,10,10,0,2025-12-06,2025-12-06,1,5,,,,,5,0.05,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,6922651863184,02_Eddie_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-06,2025-12-06,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922651863184,02_Eddie_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.1,0.1,,,0.1,,16.666667,16.666667,0,2025-12-06,2025-12-06,1,6,,,,,6,0.1,,2,,1,1,
,,,,,,,,,,,,,,2,,2,,,,2,,6922651863184,02_Eddie_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,20,24,0,2025-12-06,2025-12-06,1.2,6,,,,,5,0.12,1,4,,2,2,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922651863184,02_Eddie_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-06,2025-12-06,1,2,,,,,2,0.02,,2,,,,
,,,,,,,,,,,,,,6,,6,,,,6,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.098333,0.098333,,,0.098333,,31.052632,31.052632,0,2025-12-06,2025-12-06,1,19,,,,,19,0.59,,2,,5,3,
,3,,,4,,,3,,,2,2,,,118,,118,5,3,,109,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,1.495,"[{'action_type': 'outbound_click', 'value': '1.495'}]",1.495,,1.993333,,0.050678,0.050678,1.196,,0.054862,1.495,19.671053,21.588448,1.315789,2025-12-06,2025-12-06,1.097473,304,1.315789,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.315789'}]",277,5.98,22,4,21,100,59,42
,31,,,17,4,4,31,,,,,,,296,,296,1,1,,278,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,16,,0.88,"[{'action_type': 'outbound_click', 'value': '0.88'}]",0.88,3.74,0.482581,,0.050541,0.050541,14.96,,0.053813,0.935,20.864714,22.598187,2.23152,2025-12-06,2025-12-06,1.083082,717,2.37099,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '2.37099'}]",662,14.96,30,4,28,247,137,75
,28,,,4,2,2,28,,,,,,,174,,174,2,2,,168,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,1.93,"[{'action_type': 'outbound_click', 'value': '1.93'}]",1.93,3.86,0.275714,,0.044368,0.044368,3.86,,0.045952,1.93,20.369393,22.057143,1.055409,2025-12-06,2025-12-06,1.082857,379,1.055409,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.055409'}]",350,7.72,19,6,19,154,78,46
,1,,,1,,,1,,,,,,,38,,38,3,3,,34,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,2.44,"[{'action_type': 'outbound_click', 'value': '2.44'}]",2.44,,2.44,,0.064211,0.064211,0.813333,,0.071765,2.44,30.123457,31.282051,1.234568,2025-12-06,2025-12-06,1.038462,81,1.234568,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.234568'}]",78,2.44,4,4,4,31,15,10
,,,,,,,,,,,,,,11,,11,1,1,,10,,6922652352184,06_michael_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.05,0.05,0.55,,0.055,,22.916667,25,0,2025-12-06,2025-12-06,1.090909,24,,,,,22,0.55,2,10,2,8,4,2
,,,,,,,,,,,,,,,,,,,,,,6922652927584,04_Jesus_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,15,15,0,2025-12-06,2025-12-06,1,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922652927584,04_Jesus_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,21.666667,21.666667,0,2025-12-06,2025-12-06,1,6,,,,,6,0.13,,1,,,,
,1,,,,,,1,,,,,,,7,,7,,,,7,,6922652927584,04_Jesus_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0.34,,0.048571,0.048571,,,0.048571,,20,20,0,2025-12-06,2025-12-06,1,17,,,,,17,0.34,,3,,7,1,
,,,,1,,,,,,,,,,14,,14,,,,13,,6922652927584,04_Jesus_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.75,"[{'action_type': 'outbound_click', 'value': '1.75'}]",1.75,,,,0.125,0.125,,,0.134615,1.75,47.297297,47.297297,2.702703,2025-12-06,2025-12-06,1,37,2.702703,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.702703'}]",37,1.75,1,3,1,11,5,1
,6,,,,2,2,6,,,,,,,6,,6,,,,6,,6922652927584,04_Jesus_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,0.165,0.055,,0.055,0.055,,,0.055,,30,30,0,2025-12-06,2025-12-06,1,11,,,,,11,0.33,1,4,1,4,2,1
,,,,,,,,,,,,,,3,,3,,,,3,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.05,0.05,,,0.05,,21.428571,21.428571,0,2025-12-06,2025-12-06,1,7,,,,,7,0.15,,5,,3,2,2
,,,,,,,,,,,,,,4,,4,,,,4,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.185,0.185,,,0.185,,26.428571,29.6,0,2025-12-06,2025-12-06,1.12,28,,,,,25,0.74,,2,,4,2,2
