action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,3,,3,,,,3,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.036667,0.036667,,,0.036667,,18.333333,18.333333,0,2025-12-10,2025-12-10,1,6,,,,,6,0.11,1,6,1,2,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-10,2025-12-10,1,2,,,,,2,0.03,,6,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,25,25,0,2025-12-10,2025-12-10,1,2,,,,,2,0.05,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.09,0.09,,,0.09,,18,18,0,2025-12-10,2025-12-10,1,5,,,,,5,0.09,,3,,1,1,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.056667,0.056667,,,0.056667,,18.888889,18.888889,0,2025-12-10,2025-12-10,1,9,,,,,9,0.17,,2,,3,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.065,0.065,,,0.065,,18.571429,18.571429,0,2025-12-10,2025-12-10,1,7,,,,,7,0.13,,4,,2,2,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.06,0.06,,,0.06,,15,15,0,2025-12-10,2025-12-10,1,8,,,,,8,0.12,1,4,1,2,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-10,2025-12-10,1,2,,,,,2,0.03,,4,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,15,15,0,2025-12-10,2025-12-10,1,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,18.571429,21.666667,0,2025-12-10,2025-12-10,1.166667,7,,,,,6,0.13,,1,,,,
,,,,2,,,,,,,,,,,10,,10,,,,8,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,0.26,"[{'action_type': 'outbound_click', 'value': '0.26'}]",0.26,,,,0.052,0.052,,,0.065,0.26,15.294118,16.774194,5.882353,2025-12-10,2025-12-10,1.096774,34,5.882353,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '5.882353'}]",31,0.52,,2,,8,3,1
,,,,,,,,,,,,,,,11,,11,,,,11,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.07,0.07,,,0.07,,17.906977,19.25,0,2025-12-10,2025-12-10,1.075,43,,,,,40,0.77,1,19,1,10,4,3
,,,,2,,,,,,,,,,,9,,9,,,,7,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,0.185,"[{'action_type': 'outbound_click', 'value': '0.185'}]",0.185,,,,0.041111,0.041111,,,0.052857,0.185,19.473684,20.555556,10.526316,2025-12-10,2025-12-10,1.055556,19,10.526316,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '10.526316'}]",18,0.37,2,5,1,6,6,6
,,,,,,,,,,,,,,,1,,1,,,,1,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-10,2025-12-10,1,1,,,,,1,0.01,1,40,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924717494384,03 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,30,30,0,2025-12-10,2025-12-10,1,1,,,,,1,0.03,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924717494384,03 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-10,2025-12-10,1,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,30,30,0,2025-12-10,2025-12-10,1,1,,,,,1,0.03,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.12,0.12,,,0.12,,20,20,0,2025-12-10,2025-12-10,1,6,,,,,6,0.12,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.1,0.1,,,0.1,,50,50,0,2025-12-10,2025-12-10,1,2,,,,,2,0.1,1,98,1,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.11,0.11,,,0.11,,36.666667,36.666667,0,2025-12-10,2025-12-10,1,3,,,,,3,0.11,,3,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-10,2025-12-10,1,1,,,,,1,0.02,1,14,1,1,1,1
,,,,,,,,,,,,,,,14,,14,,,,14,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.067857,0.067857,,,0.067857,,16.37931,16.964286,0,2025-12-10,2025-12-10,1.035714,58,,,,,56,0.95,2,3,2,13,5,3
,10,,,5,1,1,10,,,1,,,,,134,1,134,2,1,,127,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,"[{'action_type': 'subscribe_mobile_app', 'value': '7.7'}, {'action_type': 'subscribe_total', 'value': '7.7'}, {'action_type': 'start_trial_mobile_app', 'value': '7.7'}, {'action_type': 'start_trial_total', 'value': '7.7'}]",1.54,"[{'action_type': 'outbound_click', 'value': '1.54'}]",1.54,7.7,0.77,,0.057463,0.057463,3.85,,0.06063,1.54,13.72549,14.638783,0.891266,2025-12-10,2025-12-10,1.06654,561,0.891266,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '0.891266'}]",526,7.7,16,3,14,110,59,32
,13,,,12,1,1,13,,,,,,,,307,,307,,,,295,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,12,"[{'action_type': 'start_trial_mobile_app', 'value': '16.03'}, {'action_type': 'start_trial_total', 'value': '16.03'}]",1.335833,"[{'action_type': 'outbound_click', 'value': '1.335833'}]",1.335833,16.03,1.233077,,0.052215,0.052215,,,0.054339,1.335833,14.35094,15.325048,1.074306,2025-12-10,2025-12-10,1.067878,1117,1.074306,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.074306'}]",1046,16.03,32,3,32,250,112,71
,49,1,,12,7,7,49,,,3,,,,,195,1,195,4,3,,179,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,12,,0.834167,"[{'action_type': 'outbound_click', 'value': '0.834167'}]",0.834167,1.43,0.204286,,0.051333,0.051333,2.5025,,0.055922,0.834167,17.592267,18.036036,2.108963,2025-12-10,2025-12-10,1.025225,569,2.108963,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '2.108963'}]",555,10.01,29,4,26,159,91,55
,1,,,1,,,1,,,,,,,,27,,27,,,,26,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.59,"[{'action_type': 'outbound_click', 'value': '1.59'}]",1.59,,1.59,,0.058889,0.058889,,,0.061154,1.59,27.894737,28.909091,1.754386,2025-12-10,2025-12-10,1.036364,57,1.754386,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.754386'}]",55,1.59,2,4,2,25,10,7
,,,,,,,,,,1,,,,,4,,4,1,1,,3,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.105,0.105,0.42,,0.14,,52.5,52.5,0,2025-12-10,2025-12-10,1,8,,,,,8,0.42,2,6,2,3,3,2
,10,,,3,,,10,,,4,1,1,,,129,1,129,6,4,,120,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,6,,3.083333,"[{'action_type': 'outbound_click', 'value': '3.083333'}]",3.083333,,0.925,,0.071705,0.071705,1.541667,,0.077083,1.541667,16.91042,17.857143,1.096892,2025-12-10,2025-12-10,1.055985,547,0.548446,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.548446'}]",518,9.25,12,3,12,109,50,23
,47,,,12,6,6,47,,,4,2,2,1,,362,1,362,8,5,,342,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,16,,1.959167,"[{'action_type': 'outbound_click', 'value': '1.959167'}]",1.959167,3.918333,0.500213,,0.064945,0.064945,2.93875,,0.068743,1.469375,18.898714,19.302135,1.286174,2025-12-10,2025-12-10,1.021346,1244,0.96463,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '0.96463'}]",1218,23.51,45,4,44,314,164,97
,152,,,19,12,12,152,,,6,1,1,,,355,,355,7,6,,329,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,20,"[{'action_type': 'subscribe_mobile_app', 'value': '5.172'}, {'action_type': 'subscribe_total', 'value': '5.172'}, {'action_type': 'start_trial_mobile_app', 'value': '5.172'}, {'action_type': 'start_trial_total', 'value': '5.172'}]",1.361053,"[{'action_type': 'outbound_click', 'value': '1.361053'}]",1.361053,2.155,0.170132,,0.072845,0.072845,3.694286,,0.078602,1.293,21.658291,22.254733,1.675042,2025-12-10,2025-12-10,1.027539,1194,1.59129,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '1.59129'}]",1162,25.86,45,3,44,290,160,91
,65,,,4,4,4,65,,,4,,,,,137,,137,4,4,,129,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,"[{'action_type': 'subscribe_mobile_app', 'value': '3.23'}, {'action_type': 'subscribe_total', 'value': '3.23'}, {'action_type': 'start_trial_mobile_app', 'value': '3.23'}, {'action_type': 'start_trial_total', 'value': '3.23'}]",2.4225,"[{'action_type': 'outbound_click', 'value': '2.4225'}]",2.4225,2.4225,0.149077,,0.07073,0.07073,2.4225,,0.075116,2.4225,28.5,29.452888,1.176471,2025-12-10,2025-12-10,1.033435,340,1.176471,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.176471'}]",329,9.69,14,5,14,107,49,36
,1,,,1,,,1,,,,,,,,18,,18,,,,17,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.28,"[{'action_type': 'outbound_click', 'value': '1.28'}]",1.28,,1.28,,0.071111,0.071111,,,0.075294,1.28,34.594595,34.594595,2.702703,2025-12-10,2025-12-10,1,37,2.702703,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.702703'}]",37,1.28,3,5,2,15,12,5
,,,,,,,,,,,,,,,6,,6,,,,6,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.155,0.155,,,0.155,,54.705882,58.125,0,2025-12-10,2025-12-10,1.0625,17,,,,,16,0.93,,3,,6,3,3
,,,,,,,,,,,,,,,1,,1,,,,1,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-10,2025-12-10,1,1,,,,,1,0.02,,4,,1,,
,,,,1,1,1,,,,,,,,,7,,7,,,,6,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.15,"[{'action_type': 'outbound_click', 'value': '0.15'}]",0.15,0.15,,,0.021429,0.021429,,,0.025,0.15,9.375,9.375,6.25,2025-12-10,2025-12-10,1,16,6.25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '6.25'}]",16,0.15,1,5,1,6,6,2
,,,,,,,,,,,,,,,3,,3,,,,3,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.093333,0.093333,,,0.093333,,28,28,0,2025-12-10,2025-12-10,1,10,,,,,10,0.28,,2,,1,1,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.1,0.1,,,0.1,,25,25,0,2025-12-10,2025-12-10,1,8,,,,,8,0.2,1,3,1,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.13,0.13,,,0.13,,43.333333,43.333333,0,2025-12-10,2025-12-10,1,3,,,,,3,0.13,,6,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924720374584,05 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,18,22.5,0,2025-12-10,2025-12-10,1.25,5,,,,,4,0.09,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924720374584,05 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.12,0.12,,,0.12,,20,20,0,2025-12-10,2025-12-10,1,6,,,,,6,0.12,,2,,1,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924720374584,05 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.016667,0.016667,,,0.016667,,12.5,16.666667,0,2025-12-10,2025-12-10,1.333333,4,,,,,3,0.05,1,15,1,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,6924720374584,05 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-10,2025-12-10,1,2,,,,,2,0.04,,2,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.015,0.015,,,0.015,,15,15,0,2025-12-10,2025-12-10,1,2,,,,,2,0.03,,5,,2,1,
,,,,,,,,,,,,,,,17,,17,,,,17,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.054118,0.054118,,,0.054118,,15.862069,15.862069,0,2025-12-10,2025-12-10,1,58,,,,,58,0.92,2,12,2,13,10,6
,,,,,,,,,,,,,,,32,,32,,,,32,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.055,0.055,,,0.055,,20,20,0,2025-12-10,2025-12-10,1,88,,,,,88,1.76,2,3,2,26,12,2
,,,,,,,,,,,,,,,25,,25,,,,25,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.0472,0.0472,,,0.0472,,26.222222,26.222222,0,2025-12-10,2025-12-10,1,45,,,,,45,1.18,3,7,3,21,11,7
,,,,,,,,,,,,,,,4,,4,,,,4,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.1125,0.1125,,,0.1125,,34.615385,37.5,0,2025-12-10,2025-12-10,1.083333,13,,,,,12,0.45,,3,,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,1,,,,,1,0.01,,1,,,,
,2,,,2,1,1,2,,,1,,,,,94,,94,1,1,,91,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,3,,2.505,"[{'action_type': 'outbound_click', 'value': '2.505'}]",2.505,5.01,2.505,,0.053298,0.053298,5.01,,0.055055,1.67,20.365854,20.532787,1.219512,2025-12-10,2025-12-10,1.008197,246,0.813008,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.813008'}]",244,5.01,6,4,5,83,51,37
,1,,,10,1,1,1,,,2,,,,,519,,519,2,2,,507,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,9,,2.316,"[{'action_type': 'outbound_click', 'value': '2.316'}]",2.316,23.16,23.16,,0.044624,0.044624,11.58,,0.04568,2.573333,16.892779,17.004405,0.656455,2025-12-10,2025-12-10,1.006608,1371,0.729395,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '0.729395'}]",1362,23.16,49,5,44,456,298,205
,108,,,23,6,6,108,,,4,,,,,731,,731,4,4,,704,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,25,"[{'action_type': 'subscribe_mobile_app', 'value': '27.7'}, {'action_type': 'subscribe_total', 'value': '27.7'}, {'action_type': 'start_trial_mobile_app', 'value': '13.85'}, {'action_type': 'start_trial_total', 'value': '13.85'}]",1.204348,"[{'action_type': 'outbound_click', 'value': '1.204348'}]",1.204348,4.616667,0.256481,,0.037893,0.037893,6.925,,0.039347,1.108,17.410434,17.905624,1.571339,2025-12-10,2025-12-10,1.028442,1591,1.445632,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '1.445632'}]",1547,27.7,61,5,57,628,393,260
,,,,3,,,,,,2,1,1,,,260,,260,3,2,,254,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,3,,4.016667,"[{'action_type': 'outbound_click', 'value': '4.016667'}]",4.016667,,,,0.046346,0.046346,4.016667,,0.047441,4.016667,24.642127,25.156576,0.613497,2025-12-10,2025-12-10,1.020877,489,0.613497,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.613497'}]",479,12.05,24,6,23,228,154,100
,,,,1,,,,,,,,,,,39,,39,,,,38,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,2.31,"[{'action_type': 'outbound_click', 'value': '2.31'}]",2.31,,,,0.059231,0.059231,,,0.060789,2.31,38.5,38.5,1.666667,2025-12-10,2025-12-10,1,60,1.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.666667'}]",60,2.31,7,6,6,34,18,14
,,,,,,,,,,,,,,,5,,5,,,,5,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.064,0.064,,,0.064,,17.777778,18.823529,0,2025-12-10,2025-12-10,1.058824,18,,,,,17,0.32,1,4,1,3,3,3
,5,,,,1,1,5,,,1,1,1,,,30,,30,2,1,,28,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,,,,1.3,0.26,,0.043333,0.043333,0.65,,0.046429,1.3,16.883117,16.883117,1.298701,2025-12-10,2025-12-10,1,77,,,,,77,1.3,5,5,5,26,17,10
,20,,,4,1,1,20,,,2,,,,,215,,215,2,2,,209,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,5,"[{'action_type': 'subscribe_mobile_app', 'value': '10.99'}, {'action_type': 'subscribe_total', 'value': '10.99'}]",2.7475,"[{'action_type': 'outbound_click', 'value': '2.7475'}]",2.7475,10.99,0.5495,,0.051116,0.051116,5.495,,0.052584,2.198,14.771505,15.242718,0.672043,2025-12-10,2025-12-10,1.0319,744,0.537634,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.537634'}]",721,10.99,20,3,18,183,88,54
