action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,,,,,,,6920994403784,11_yellow dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920994403984,08_Red dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920994403984,08_Red dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,3,,,,,3,0.02,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.45,0.45,,,0.45,,37.5,40.909091,0,2025-12-03,2025-12-03,1.090909,12,,,,,11,0.45,,2,,1,1,
,,,,,,,,,,,,,3,,3,,,,3,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.116667,0.116667,,,0.116667,,25,26.923077,0,2025-12-03,2025-12-03,1.076923,14,,,,,13,0.35,,2,,2,,
,,,,,,,,,,,,,4,,4,,,,4,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.06,0.06,,,0.06,,30,30,0,2025-12-03,2025-12-03,1,8,,,,,8,0.24,1,8,1,4,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,25,0,2025-12-03,2025-12-03,1.5,3,,,,,2,0.05,1,8,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,40,40,0,2025-12-03,2025-12-03,1,1,,,,,1,0.04,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.1,0.1,,,0.1,,33.333333,33.333333,0,2025-12-03,2025-12-03,1,3,,,,,3,0.1,,3,,1,,
,,,,1,,,,,,,,,13,,13,,,,12,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.55,"[{'action_type': 'outbound_click', 'value': '0.55'}]",0.55,,,,0.042308,0.042308,,,0.045833,0.55,14.473684,15.277778,2.631579,2025-12-03,2025-12-03,1.055556,38,2.631579,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.631579'}]",36,0.55,2,5,2,11,4,4
,,,,1,,,,,,,,,30,,30,,,,29,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,1,,1.81,"[{'action_type': 'outbound_click', 'value': '1.81'}]",1.81,,,,0.060333,0.060333,,,0.062414,1.81,22.345679,26.617647,1.234568,2025-12-03,2025-12-03,1.191176,81,1.234568,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.234568'}]",68,1.81,5,5,5,26,13,9
,,,,3,,,,,,,,,18,,18,,,,15,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,3,,0.39,"[{'action_type': 'outbound_click', 'value': '0.39'}]",0.39,,,,0.065,0.065,,,0.078,0.39,37.741935,41.785714,9.677419,2025-12-03,2025-12-03,1.107143,31,9.677419,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '9.677419'}]",28,1.17,1,4,1,13,6,2
,,,,,,,,,,,,,4,,4,,,,4,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.045,0.045,,,0.045,,22.5,25.714286,0,2025-12-03,2025-12-03,1.142857,8,,,,,7,0.18,1,4,1,4,1,1
,,,,,,,,,,,,,,,,,,,,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6920994404584,02_blackNew_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-03,2025-12-03,1,1,,,,,1,0.03,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6920995424984,01_Eddie_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920995424984,01_Eddie_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6920995424984,01_Eddie_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.055,0.055,,,0.055,,18.333333,22,0,2025-12-03,2025-12-03,1.2,6,,,,,5,0.11,,2,,2,,
,,,,,,,,,,,,,3,,3,,,,3,,6920995424984,01_Eddie_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.086667,0.086667,,,0.086667,,32.5,37.142857,0,2025-12-03,2025-12-03,1.142857,8,,,,,7,0.26,,5,,3,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6920995424984,01_Eddie_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,40,40,0,2025-12-03,2025-12-03,1,1,,,,,1,0.04,,6,,1,,
,,,,1,,,,,,,,,7,,7,,,,6,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.26,"[{'action_type': 'outbound_click', 'value': '0.26'}]",0.26,,,,0.037143,0.037143,,,0.043333,0.26,16.25,16.25,6.25,2025-12-03,2025-12-03,1,16,6.25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '6.25'}]",16,0.26,,4,,6,4,2
,,,,,,,,,,,,,32,1,32,1,,,31,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.037813,0.037813,1.21,,0.039032,,14.578313,15.125,0,2025-12-03,2025-12-03,1.0375,83,,,,,80,1.21,4,6,4,27,11,6
,,,,1,,,,,,,,,83,,83,1,1,,81,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,1,,3.47,"[{'action_type': 'outbound_click', 'value': '3.47'}]",3.47,,,,0.041807,0.041807,3.47,,0.04284,3.47,19.60452,20.292398,0.564972,2025-12-03,2025-12-03,1.035088,177,0.564972,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.564972'}]",171,3.47,8,6,8,76,42,28
,,,,,,,,,,,,,60,,60,,,,60,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,1,,,,,,,,0.055333,0.055333,,,0.055333,3.32,26.349206,27.666667,0.793651,2025-12-03,2025-12-03,1.05,126,,,,,120,3.32,5,4,5,46,27,14
,,,,2,,,,,,,,,15,,15,,,,13,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,2,,0.595,"[{'action_type': 'outbound_click', 'value': '0.595'}]",0.595,,,,0.079333,0.079333,,,0.091538,0.595,39.666667,42.5,6.666667,2025-12-03,2025-12-03,1.071429,30,6.666667,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '6.666667'}]",28,1.19,3,9,3,13,7,7
,,,,,,,,,,,,,5,,5,,,,5,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.052,0.052,,,0.052,,18.571429,20,0,2025-12-03,2025-12-03,1.076923,14,,,,,13,0.26,3,8,3,5,3,3
,,,,,,,,,,,,,3,,3,,,,3,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.033333,0.033333,,,0.033333,,8.333333,8.333333,0,2025-12-03,2025-12-03,1,12,,,,,12,0.1,,2,,1,1,
,,,,,,,,,,,,,4,,4,,,,4,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.0425,0.0425,,,0.0425,,11.333333,11.333333,0,2025-12-03,2025-12-03,1,15,,,,,15,0.17,,3,,4,1,
,2,,,,1,1,2,,,,,,2,,2,,,,2,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,1,,,,,0.44,0.22,,0.22,0.22,,,0.22,0.44,73.333333,73.333333,16.666667,2025-12-03,2025-12-03,1,6,,,,,6,0.44,,4,,2,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,13.333333,13.333333,0,2025-12-03,2025-12-03,1,3,,,,,3,0.04,,1,,,,
,,,,,,,,,,,,,6,,6,1,1,,5,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.038333,0.038333,0.23,,0.046,,17.692308,17.692308,0,2025-12-03,2025-12-03,1,13,,,,,13,0.23,,2,,5,,
,,,1,4,,,,,,1,1,,97,,97,3,1,,90,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,4,,0.9075,"[{'action_type': 'outbound_click', 'value': '0.9075'}]",0.9075,,,,0.037423,0.037423,1.21,,0.040333,0.9075,15.921053,16.883721,1.754386,2025-12-03,2025-12-03,1.060465,228,1.754386,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.754386'}]",215,3.63,11,5,11,81,44,28
,73,1,,28,6,6,73,,,1,1,,455,2,455,13,10,,414,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,31,,0.866071,"[{'action_type': 'outbound_click', 'value': '0.866071'}]",0.866071,4.041667,0.332192,,0.053297,0.053297,1.865385,,0.058575,0.782258,21.807554,24.420947,2.78777,2025-12-03,2025-12-03,1.119839,1112,2.517986,28,"[{'action_type': 'outbound_click', 'value': '28'}]","[{'action_type': 'outbound_click', 'value': '2.517986'}]",993,24.25,46,4,46,360,191,107
,56,,1,24,5,5,56,,,,,,516,,516,9,8,,483,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,27,,1.099583,"[{'action_type': 'outbound_click', 'value': '1.099583'}]",1.099583,5.278,0.47125,,0.051143,0.051143,2.932222,,0.054638,0.977407,26.901121,29.685039,2.752294,2025-12-03,2025-12-03,1.103487,981,2.446483,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '2.446483'}]",889,26.39,61,5,57,443,223,126
,1,,,8,2,2,1,,,,,,95,1,95,3,2,,84,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,8,,0.5975,"[{'action_type': 'outbound_click', 'value': '0.5975'}]",0.5975,2.39,4.78,,0.050316,0.050316,1.593333,,0.056905,0.5975,28.284024,30.641026,4.733728,2025-12-03,2025-12-03,1.083333,169,4.733728,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '4.733728'}]",156,4.78,17,6,17,75,44,26
,,,1,,,,,,,,,,16,,16,2,1,,14,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.069375,0.069375,0.555,,0.079286,,24.666667,30.833333,0,2025-12-03,2025-12-03,1.25,45,,,,,36,1.11,1,6,1,13,6,2
,,,,,,,,,,,,,1,,1,,,,1,,6920995425784,03_Mike T_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,10,,1,1,
,,,,,,,,,,,,,,,,,,,,,6920995425784,03_Mike T_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,,,,,
,,,,,,,,,,,,,,,,,,,,,6920995425784,03_Mike T_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-03,2025-12-03,1,1,,,,,1,0.03,,1,,,,
,,,,,,,,,,,,,13,,13,,,,13,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.053846,0.053846,,,0.053846,,30.434783,31.818182,0,2025-12-03,2025-12-03,1.045455,23,,,,,22,0.7,2,6,2,11,9,3
,1,,,1,2,2,1,,,,,,8,,8,,,,7,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.81,"[{'action_type': 'outbound_click', 'value': '0.81'}]",0.81,0.405,0.81,,0.10125,0.10125,,,0.115714,0.81,25.3125,31.153846,3.125,2025-12-03,2025-12-03,1.230769,32,3.125,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.125'}]",26,0.81,2,4,2,7,5,3
,,,,,,,,,,,,,5,,5,1,1,,4,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.068,0.068,0.34,,0.085,,17.894737,17.894737,0,2025-12-03,2025-12-03,1,19,,,,,19,0.34,1,3,1,4,3,2
,,,,,,,,,,,,,2,,2,,,,2,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.055,0.055,,,0.055,,36.666667,36.666667,0,2025-12-03,2025-12-03,1,3,,,,,3,0.11,,5,,2,1,
,,,,,,,,,,,,,,,,,,,,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,2,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,680,680,0,2025-12-03,2025-12-03,1,1,,,,,1,0.68,,1,,,,
,,,,1,,,,,,,,,3,,3,,,,2,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.63,"[{'action_type': 'outbound_click', 'value': '0.63'}]",0.63,,,,0.21,0.21,,,0.315,0.63,70,78.75,11.111111,2025-12-03,2025-12-03,1.125,9,11.111111,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",8,0.63,1,5,1,2,2,2
,,,,,,,,,,,,,4,,4,,,,4,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.1725,0.1725,,,0.1725,,31.363636,31.363636,0,2025-12-03,2025-12-03,1,22,,,,,22,0.69,1,4,1,4,1,1
,,,,,,,,,,,,,16,,16,1,1,,15,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.058125,0.058125,0.93,,0.062,,37.2,38.75,0,2025-12-03,2025-12-03,1.041667,25,,,,,24,0.93,2,5,2,14,8,5
,,,,,,,,,,,,,5,,5,,,,5,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.094,0.094,,,0.094,,33.571429,33.571429,0,2025-12-03,2025-12-03,1,14,,,,,14,0.47,,4,,5,2,1
,,,,,,,,,,,,,,,,,,,,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,40,40,0,2025-12-03,2025-12-03,1,3,,,,,3,0.12,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,16.666667,16.666667,0,2025-12-03,2025-12-03,1,3,,,,,3,0.05,,2,,,,
,,,,,,,,,,,,,5,,5,,,,5,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.048,0.048,,,0.048,,17.142857,17.142857,0,2025-12-03,2025-12-03,1,14,,,,,14,0.24,,2,,3,1,
,,,,,,,,,,,,,4,,4,,,,4,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.1475,0.1475,,,0.1475,,31.052632,31.052632,0,2025-12-03,2025-12-03,1,19,,,,,19,0.59,1,2,1,4,2,1
,,,,,,,,,,1,1,,4,,4,2,1,,2,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,1,,,,,,,,0.1375,0.1375,0.275,,0.275,0.55,42.307692,42.307692,7.692308,2025-12-03,2025-12-03,1,13,,,,,13,0.55,1,3,1,2,2,2
,,,,,,,,,,,,,1,,1,,,,1,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.33,0.33,,,0.33,,47.142857,66,0,2025-12-03,2025-12-03,1.4,7,,,,,5,0.33,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.09,0.09,,,0.09,,90,90,0,2025-12-03,2025-12-03,1,1,,,,,1,0.09,,5,,1,,
,,,,,,,,,,,,,3,,3,1,1,,2,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,0.09,,0.045,,15,18,0,2025-12-03,2025-12-03,1.2,6,,,,,5,0.09,1,9,1,2,2,2
,,,,,,,,,,,,,8,,8,,,,8,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.045,0.045,,,0.045,,18,18,0,2025-12-03,2025-12-03,1,20,,,,,20,0.36,1,4,1,6,3,2
,1,,,1,,,1,,,,,,10,,10,,,,9,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.49,"[{'action_type': 'outbound_click', 'value': '0.49'}]",0.49,,0.49,,0.049,0.049,,,0.054444,0.49,21.304348,21.304348,4.347826,2025-12-03,2025-12-03,1,23,4.347826,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.347826'}]",23,0.49,,3,,8,2,
,,,,,,,,,,,,,9,,9,,,,9,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.068889,0.068889,,,0.068889,,32.631579,32.631579,0,2025-12-03,2025-12-03,1,19,,,,,19,0.62,1,5,1,9,5,4
,,,,,,,,,,,,,3,,3,,,,3,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.036667,0.036667,,,0.036667,,36.666667,36.666667,0,2025-12-03,2025-12-03,1,3,,,,,3,0.11,,6,,3,1,
,,,,,,,,,,,,,,,,,,,,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,27.5,27.5,0,2025-12-03,2025-12-03,1,4,,,,,4,0.11,,1,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,10.909091,10.909091,0,2025-12-03,2025-12-03,1,11,,,,,11,0.12,1,4,1,3,1,1
,,,,,,,,,,,,,7,,7,,,,7,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.092857,0.092857,,,0.092857,,29.545455,29.545455,0,2025-12-03,2025-12-03,1,22,,,,,22,0.65,,3,,6,2,1
,,,,,,,,,,,,,5,,5,,,,5,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.144,0.144,,,0.144,,42.352941,42.352941,0,2025-12-03,2025-12-03,1,17,,,,,17,0.72,1,3,1,5,3,2
,,,,,,,,,,,,,6,,6,1,1,,5,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.043333,0.043333,0.26,,0.052,,32.5,37.142857,0,2025-12-03,2025-12-03,1.142857,8,,,,,7,0.26,,4,,3,2,
