action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.messaging_block,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,1,,,,,,1,,,,,,,,,,,,,,,,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-12,2025-12-12,0,0,,,,,0,0,,,,,,
,2,,,,,,2,,,,,,,,,,,,,,,,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-12,2025-12-12,0,0,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6924668031984,01 Morgan_Gasstation_gthang,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-12,2025-12-12,1,1,,,,,1,0.02,,1,,,,
,8,,,4,1,1,8,,,,,,,,,103,,103,,,,99,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,7,,1.2525,"[{'action_type': 'outbound_click', 'value': '1.2525'}]",1.2525,5.01,0.62625,,0.048641,0.048641,,,0.050606,0.715714,13.994413,14.073034,1.955307,2025-12-12,2025-12-12,1.005618,358,1.117318,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.117318'}]",356,5.01,4,3,4,91,44,20
,64,,,18,7,7,64,,,,5,,,1,,580,,580,6,6,,556,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,30,"[{'action_type': 'subscribe_mobile_app', 'value': '12.68'}, {'action_type': 'subscribe_total', 'value': '12.68'}, {'action_type': 'start_trial_mobile_app', 'value': '12.68'}, {'action_type': 'start_trial_total', 'value': '12.68'}]",1.408889,"[{'action_type': 'outbound_click', 'value': '1.408889'}]",1.408889,3.622857,0.39625,,0.043724,0.043724,4.226667,,0.045612,0.845333,13.619764,14.09672,1.611171,2025-12-12,2025-12-12,1.035019,1862,0.966702,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '0.966702'}]",1799,25.36,51,3,48,505,245,151
,111,1,,22,12,12,111,,,,14,2,2,,,927,2,927,18,14,,887,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,31,,1.885909,"[{'action_type': 'outbound_click', 'value': '1.885909'}]",1.885909,3.4575,0.373784,,0.044757,0.044757,2.305,,0.046776,1.338387,16.838474,17.258735,1.258117,2025-12-12,2025-12-12,1.024958,2464,0.892857,22,"[{'action_type': 'outbound_click', 'value': '22'}]","[{'action_type': 'outbound_click', 'value': '0.892857'}]",2404,41.49,66,4,65,798,365,229
,82,,,7,6,6,82,,,,6,,,,,373,,373,6,6,,360,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,9,"[{'action_type': 'subscribe_mobile_app', 'value': '9.67'}, {'action_type': 'subscribe_total', 'value': '9.67'}, {'action_type': 'start_trial_mobile_app', 'value': '9.67'}, {'action_type': 'start_trial_total', 'value': '9.67'}]",2.762857,"[{'action_type': 'outbound_click', 'value': '2.762857'}]",2.762857,3.223333,0.235854,,0.05185,0.05185,3.223333,,0.053722,2.148889,22.102857,22.410197,1.028571,2025-12-12,2025-12-12,1.013905,875,0.8,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '0.8'}]",863,19.34,22,4,21,313,156,84
,3,,,1,1,1,3,,,,2,,,,,37,,37,2,2,,34,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,"[{'action_type': 'start_trial_mobile_app', 'value': '1.77'}, {'action_type': 'start_trial_total', 'value': '1.77'}]",1.77,"[{'action_type': 'outbound_click', 'value': '1.77'}]",1.77,1.77,0.59,,0.047838,0.047838,0.885,,0.052059,1.77,22.125,22.405063,1.25,2025-12-12,2025-12-12,1.012658,80,1.25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.25'}]",79,1.77,3,5,3,33,28,18
,,,,,,,,,,,1,,,,,10,,10,1,1,,9,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.064,0.064,0.64,,0.071111,,22.857143,23.703704,0,2025-12-12,2025-12-12,1.037037,28,,,,,27,0.64,,3,,9,7,2
,10,,,1,2,2,10,,,,,,,,,7,,7,,,,6,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,"[{'action_type': 'subscribe_mobile_app', 'value': '0.29'}, {'action_type': 'subscribe_total', 'value': '0.29'}, {'action_type': 'start_trial_mobile_app', 'value': '0.29'}, {'action_type': 'start_trial_total', 'value': '0.29'}]",0.29,"[{'action_type': 'outbound_click', 'value': '0.29'}]",0.29,0.145,0.029,,0.041429,0.041429,,,0.048333,0.29,14.5,14.5,5,2025-12-12,2025-12-12,1,20,5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5'}]",20,0.29,1,6,1,4,1,1
,,,,1,,,,,,,,,,,,32,,32,,,,31,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,1.62,"[{'action_type': 'outbound_click', 'value': '1.62'}]",1.62,,,,0.050625,0.050625,,,0.052258,0.81,14.727273,15,1.818182,2025-12-12,2025-12-12,1.018519,110,0.909091,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.909091'}]",108,1.62,3,4,3,27,10,7
,19,,,2,1,1,19,,,,,,,,,39,,39,,,,37,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,"[{'action_type': 'subscribe_mobile_app', 'value': '2.74'}, {'action_type': 'subscribe_total', 'value': '2.74'}, {'action_type': 'start_trial_mobile_app', 'value': '2.74'}, {'action_type': 'start_trial_total', 'value': '2.74'}]",1.37,"[{'action_type': 'outbound_click', 'value': '1.37'}]",1.37,2.74,0.144211,,0.070256,0.070256,,,0.074054,1.37,17.792208,18.767123,1.298701,2025-12-12,2025-12-12,1.054795,154,1.298701,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.298701'}]",146,2.74,5,3,5,29,15,8
,17,,,2,1,1,17,,,,,,,,,22,,22,,,,20,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,0.515,"[{'action_type': 'outbound_click', 'value': '0.515'}]",0.515,1.03,0.060588,,0.046818,0.046818,,,0.0515,0.515,16.349206,17.166667,3.174603,2025-12-12,2025-12-12,1.05,63,3.174603,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.174603'}]",60,1.03,3,3,3,17,11,7
,,,,,,,,,,,,,,,,5,,5,,,,5,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.056,0.056,,,0.056,,21.538462,21.538462,0,2025-12-12,2025-12-12,1,13,,,,,13,0.28,,2,,4,,
,,,,,,,,,,,,,,,,3,,3,,,,3,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.076667,0.076667,,,0.076667,,28.75,28.75,0,2025-12-12,2025-12-12,1,8,,,,,8,0.23,,3,,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-12,2025-12-12,1,3,,,,,3,0.03,,1,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.08,0.08,,,0.08,,13.333333,16,0,2025-12-12,2025-12-12,1.2,6,,,,,5,0.08,,3,,1,1,1
,,,,,,,,,,,,,,,,1,,1,,,,1,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-12,2025-12-12,1,1,,,,,1,0.02,,3,,,,
,7,,,2,1,1,7,,,,,,,,,45,,45,,,,43,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,"[{'action_type': 'subscribe_mobile_app', 'value': '3.48'}, {'action_type': 'subscribe_total', 'value': '3.48'}, {'action_type': 'start_trial_mobile_app', 'value': '3.48'}, {'action_type': 'start_trial_total', 'value': '3.48'}]",1.74,"[{'action_type': 'outbound_click', 'value': '1.74'}]",1.74,3.48,0.497143,,0.077333,0.077333,,,0.08093,1.16,23.513514,24,2.027027,2025-12-12,2025-12-12,1.02069,148,1.351351,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.351351'}]",145,3.48,4,5,4,36,18,10
,7,,,4,1,1,7,,,,1,,,,,232,,232,1,1,,227,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,,3.36,"[{'action_type': 'outbound_click', 'value': '3.36'}]",3.36,13.44,1.92,,0.057931,0.057931,13.44,,0.059207,2.688,16.330498,17.409326,0.607533,2025-12-12,2025-12-12,1.066062,823,0.486027,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.486027'}]",772,13.44,20,3,20,205,83,44
,16,,,5,1,1,16,,,,1,1,1,,,217,,217,2,1,,210,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,6,,2.464,"[{'action_type': 'outbound_click', 'value': '2.464'}]",2.464,12.32,0.77,,0.056774,0.056774,6.16,,0.058667,2.053333,18.554217,19.617834,0.903614,2025-12-12,2025-12-12,1.057325,664,0.753012,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '0.753012'}]",628,12.32,25,3,25,193,89,52
,4,,,5,,,4,,,,1,,,,,96,,96,1,1,,90,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,,0.936,"[{'action_type': 'outbound_click', 'value': '0.936'}]",0.936,,1.17,,0.04875,0.04875,4.68,,0.052,0.936,22.608696,23.756345,2.415459,2025-12-12,2025-12-12,1.050761,207,2.415459,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.415459'}]",197,4.68,10,4,10,76,37,17
,,,,,,,,,,,,,,,,16,,16,,,,16,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.048125,0.048125,,,0.048125,,24.0625,24.83871,0,2025-12-12,2025-12-12,1.032258,32,,,,,31,0.77,2,4,1,13,8,3
,,,,,,,,,,,,,,,,5,,5,,,,5,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.054,0.054,,,0.054,,15,15,0,2025-12-12,2025-12-12,1,18,,,,,18,0.27,1,4,1,5,4,4
,,,,,,,,,,,,,,,,3,,3,,,,3,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.043333,0.043333,,,0.043333,,13,14.444444,0,2025-12-12,2025-12-12,1.111111,10,,,,,9,0.13,2,8,2,3,2,2
,,,,1,,,,,,,,,,,,26,,26,,,,25,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.03,"[{'action_type': 'outbound_click', 'value': '1.03'}]",1.03,,,,0.039615,0.039615,,,0.0412,1.03,14.507042,14.714286,1.408451,2025-12-12,2025-12-12,1.014286,71,1.408451,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.408451'}]",70,1.03,1,4,1,24,12,9
,,,,,,,,,,,,,,,,13,,13,,,,13,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.040769,0.040769,,,0.040769,,13.589744,13.947368,0,2025-12-12,2025-12-12,1.026316,39,,,,,38,0.53,1,3,1,11,4,2
,,,,,,,,,,,,,,,,3,,3,,,,3,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.043333,0.043333,,,0.043333,,13,13,0,2025-12-12,2025-12-12,1,10,,,,,10,0.13,,3,,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-12,2025-12-12,1,3,,,,,3,0.06,,1,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.07,0.07,,,0.07,,14,14,0,2025-12-12,2025-12-12,1,5,,,,,5,0.07,,1,,,,
,4,,,2,,,4,,,,,,,,,47,,47,,,,45,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,,2.16,"[{'action_type': 'outbound_click', 'value': '2.16'}]",2.16,,1.08,,0.091915,0.091915,,,0.096,0.864,16.179775,17.075099,1.872659,2025-12-12,2025-12-12,1.055336,267,0.749064,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.749064'}]",253,4.32,5,2,5,42,18,14
,74,,,7,5,5,74,,,,,,,,,152,,152,,,,145,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,7,"[{'action_type': 'subscribe_mobile_app', 'value': '7.355'}, {'action_type': 'subscribe_total', 'value': '7.355'}, {'action_type': 'start_trial_mobile_app', 'value': '7.355'}, {'action_type': 'start_trial_total', 'value': '7.355'}]",2.101429,"[{'action_type': 'outbound_click', 'value': '2.101429'}]",2.101429,2.942,0.198784,,0.096776,0.096776,,,0.101448,2.101429,18.980645,20.150685,0.903226,2025-12-12,2025-12-12,1.061644,775,0.903226,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '0.903226'}]",730,14.71,16,3,16,126,72,39
,32,,,10,2,2,32,,,,1,,,,,139,,139,1,1,,128,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,11,"[{'action_type': 'subscribe_mobile_app', 'value': '11.06'}, {'action_type': 'subscribe_total', 'value': '11.06'}, {'action_type': 'start_trial_mobile_app', 'value': '5.53'}, {'action_type': 'start_trial_total', 'value': '5.53'}]",1.106,"[{'action_type': 'outbound_click', 'value': '1.106'}]",1.106,5.53,0.345625,,0.079568,0.079568,11.06,,0.086406,1.005455,21.90099,24.043478,2.178218,2025-12-12,2025-12-12,1.097826,505,1.980198,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.980198'}]",460,11.06,14,10,13,108,48,32
,,,,,,,,,,,1,,,,,27,,27,1,1,,26,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.083704,0.083704,2.26,,0.086923,,21.730769,21.941748,0,2025-12-12,2025-12-12,1.009709,104,,,,,103,2.26,4,3,4,24,5,4
,,,,,,,,,,,,,,,,5,,5,,,,5,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.058,0.058,,,0.058,,26.363636,29,0,2025-12-12,2025-12-12,1.1,11,,,,,10,0.29,,2,,2,,
,1,,,,,,1,,,,,,,,,6,,6,,,,6,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,,,,,0.13,,0.021667,0.021667,,,0.021667,0.13,10.833333,10.833333,8.333333,2025-12-12,2025-12-12,1,12,,,,,12,0.13,1,5,1,4,4,3
,,,,,,,,,,,,,,,,4,,4,,,,4,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0575,0.0575,,,0.0575,,16.428571,16.428571,0,2025-12-12,2025-12-12,1,14,,,,,14,0.23,,2,,3,,
,,,,1,,,,,,,,,,,,20,,20,,,,19,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.29,"[{'action_type': 'outbound_click', 'value': '1.29'}]",1.29,,,,0.0645,0.0645,,,0.067895,1.29,15.542169,16.125,1.204819,2025-12-12,2025-12-12,1.0375,83,1.204819,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.204819'}]",80,1.29,2,2,2,16,6,4
,,,,,,,,,,,,,,,,15,,15,,,,15,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.082667,0.082667,,,0.082667,,17.222222,17.971014,0,2025-12-12,2025-12-12,1.043478,72,,,,,69,1.24,2,2,2,12,4,4
,,,,,,,,,,,,,,,,7,,7,,,,7,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.072857,0.072857,,,0.072857,,24.285714,26.842105,0,2025-12-12,2025-12-12,1.105263,21,,,,,19,0.51,,3,,6,3,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.22,0.22,,,0.22,,27.5,27.5,0,2025-12-12,2025-12-12,1,8,,,,,8,0.22,,2,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,5,5,0,2025-12-12,2025-12-12,1,2,,,,,2,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,15,15,0,2025-12-12,2025-12-12,1,2,,,,,2,0.03,,1,,,,
,35,,,2,1,1,35,,,,5,,,,,97,1,97,6,5,,89,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,8,"[{'action_type': 'subscribe_mobile_app', 'value': '5.09'}, {'action_type': 'subscribe_total', 'value': '5.09'}, {'action_type': 'start_trial_mobile_app', 'value': '5.09'}, {'action_type': 'start_trial_total', 'value': '5.09'}]",2.545,"[{'action_type': 'outbound_click', 'value': '2.545'}]",2.545,5.09,0.145429,,0.052474,0.052474,0.848333,,0.057191,0.63625,14.378531,14.926686,2.259887,2025-12-12,2025-12-12,1.038123,354,0.564972,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.564972'}]",341,5.09,9,3,9,80,40,17
,23,,,19,2,2,23,,,,10,,,,,547,2,547,12,10,,516,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,27,,1.163158,"[{'action_type': 'outbound_click', 'value': '1.163158'}]",1.163158,11.05,0.96087,,0.040402,0.040402,1.841667,,0.042829,0.818519,12.686567,13.321278,1.549943,2025-12-12,2025-12-12,1.05003,1742,1.0907,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '1.0907'}]",1659,22.1,52,3,51,435,211,121
,77,1,1,24,7,7,77,,,,18,,,,,796,6,796,25,18,,747,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,33,"[{'action_type': 'subscribe_mobile_app', 'value': '18.355'}, {'action_type': 'subscribe_total', 'value': '18.355'}, {'action_type': 'start_trial_mobile_app', 'value': '12.236667'}, {'action_type': 'start_trial_total', 'value': '12.236667'}]",1.529583,"[{'action_type': 'outbound_click', 'value': '1.529583'}]",1.529583,5.244286,0.476753,,0.046118,0.046118,1.4684,,0.049143,1.112424,14.856333,15.169421,1.335492,2025-12-12,2025-12-12,1.021074,2471,0.971267,24,"[{'action_type': 'outbound_click', 'value': '24'}]","[{'action_type': 'outbound_click', 'value': '0.971267'}]",2420,36.71,79,3,77,657,340,184
1,91,1,1,20,7,7,91,1,1,,8,,,,1,428,1,428,10,8,1,398,1,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,26,"[{'action_type': 'subscribe_mobile_app', 'value': '6.77'}, {'action_type': 'subscribe_total', 'value': '6.77'}, {'action_type': 'start_trial_mobile_app', 'value': '10.155'}, {'action_type': 'start_trial_total', 'value': '10.155'}]",1.0155,"[{'action_type': 'outbound_click', 'value': '1.0155'}]",1.0155,2.901429,0.223187,20.31,0.047453,0.047453,2.031,20.31,0.05103,0.781154,18.514129,18.581885,2.3701,2025-12-12,2025-12-12,1.00366,1097,1.823154,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '1.823154'}]",1093,20.31,48,4,45,349,172,114
,1,,,3,,,1,,,,,,,,,52,,52,,,,49,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,0.996667,"[{'action_type': 'outbound_click', 'value': '0.996667'}]",0.996667,,2.99,,0.0575,0.0575,,,0.06102,0.996667,25.338983,25.338983,2.542373,2025-12-12,2025-12-12,1,118,2.542373,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.542373'}]",118,2.99,7,6,7,44,22,16
,,,,,,,,,,,1,,,,,13,,13,1,1,,12,,6924712553784,01 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.049231,0.049231,0.64,,0.053333,,21.333333,21.333333,0,2025-12-12,2025-12-12,1,30,,,,,30,0.64,,4,,11,6,2
,,,,,,,,,,,,,,,,1,,1,,,,1,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-12,2025-12-12,1,1,,,,,1,0.01,1,37,1,1,1,1
