action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.messaging_block,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,,,,,,,,,6920999337784,06_green hair_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,60,60,0,2025-12-05,2025-12-05,1,1,,,,,1,0.06,,1,,,,
,,,,,,,,,,,,,,,4,,4,,,,4,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.085,0.085,,,0.085,,30.909091,30.909091,0,2025-12-05,2025-12-05,1,11,,,,,11,0.34,,4,,4,4,1
,2,,,1,,,2,,,,,,,,29,,29,,,,28,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,1,,2.04,"[{'action_type': 'outbound_click', 'value': '2.04'}]",2.04,,1.02,,0.070345,0.070345,,,0.072857,2.04,22.921348,23.72093,1.123596,2025-12-05,2025-12-05,1.034884,89,1.123596,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.123596'}]",86,2.04,4,4,4,25,17,12
,30,,,4,3,3,30,,,,1,1,,,82,,82,1,,,77,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,4,,1.4075,"[{'action_type': 'outbound_click', 'value': '1.4075'}]",1.4075,1.876667,0.187667,,0.068659,0.068659,5.63,,0.073117,1.4075,25.022222,26.556604,1.777778,2025-12-05,2025-12-05,1.061321,225,1.777778,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.777778'}]",212,5.63,9,3,9,69,39,31
,7,,,1,,,7,,,,,,,,51,,51,,,,50,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,2,,3.15,"[{'action_type': 'outbound_click', 'value': '3.15'}]",3.15,,0.45,,0.061765,0.061765,,,0.063,1.575,29.716981,30,1.886792,2025-12-05,2025-12-05,1.009524,106,0.943396,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.943396'}]",105,3.15,7,5,6,44,27,24
,,,,,,,,,,,,,,,12,,12,,,,12,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.095833,0.095833,,,0.095833,,47.916667,47.916667,0,2025-12-05,2025-12-05,1,24,,,,,24,1.15,2,6,2,10,9,5
,,,,,,,,,,,,,,,2,,2,,,,2,,6920999337984,04_fbg_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.055,0.055,,,0.055,,27.5,27.5,0,2025-12-05,2025-12-05,1,4,,,,,4,0.11,,6,,1,1,1
,1,,,,,,1,,,,,,,,,,,,,,,,6921774416784,02_Jesus_God's Plan,6921773421984,GodsPlan_Singing_251204,35-44,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,0,,,,,,,,,,,2025-12-05,2025-12-05,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6921774934184,04_Lebron_God's Plan,6921773421984,GodsPlan_Singing_251204,55-64,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,0,,,,,,,,,,,2025-12-05,2025-12-05,0,0,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922611488184,01_Cristiano_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,15,15,0,2025-12-05,2025-12-05,1,2,,,,,2,0.03,,2,,,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6922611488184,01_Cristiano_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.146667,0.146667,,,0.146667,,31.428571,33.846154,0,2025-12-05,2025-12-05,1.076923,14,,,,,13,0.44,,1,,2,,
,,,,1,,,,,,,,,,,11,,11,,,,10,,6922611488184,01_Cristiano_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.55,"[{'action_type': 'outbound_click', 'value': '0.55'}]",0.55,,,,0.05,0.05,,,0.055,0.55,16.666667,17.1875,3.030303,2025-12-05,2025-12-05,1.03125,33,3.030303,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.030303'}]",32,0.55,2,5,2,9,5,2
,,,,,,,,,,,,,,,6,,6,,,,6,,6922611488184,01_Cristiano_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.083333,0.083333,,,0.083333,,27.777778,27.777778,0,2025-12-05,2025-12-05,1,18,,,,,18,0.5,,3,,5,2,2
,,,,,,,,,,,,,,,2,,2,,,,2,,6922611488184,01_Cristiano_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.13,0.13,,,0.13,,28.888889,28.888889,0,2025-12-05,2025-12-05,1,9,,,,,9,0.26,,3,,2,1,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6922611488184,01_Cristiano_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.045,0.045,,,0.045,,45,45,0,2025-12-05,2025-12-05,1,2,,,,,2,0.09,,3,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922613374584,01_Cristiano_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,20,20,0,2025-12-05,2025-12-05,1,3,,,,,3,0.06,,4,,1,1,1
,,,,,,,,,,,,,,,7,,7,,,,7,,6922613374584,01_Cristiano_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.047143,0.047143,,,0.047143,,13.75,14.347826,0,2025-12-05,2025-12-05,1.043478,24,,,,,23,0.33,,2,,5,,
,3,,,1,,,3,,,,,,,,14,,14,,,,13,,6922613374584,01_Cristiano_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.97,"[{'action_type': 'outbound_click', 'value': '0.97'}]",0.97,,0.323333,,0.069286,0.069286,,,0.074615,0.97,17.636364,18.653846,1.818182,2025-12-05,2025-12-05,1.057692,55,1.818182,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.818182'}]",52,0.97,1,3,1,11,5,1
,,,,,,,,,,,,,,,12,,12,,,,12,,6922613374584,01_Cristiano_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.093333,0.093333,,,0.093333,,22.4,22.857143,0,2025-12-05,2025-12-05,1.020408,50,,,,,49,1.12,1,2,1,10,4,2
,,,,,,,,,,,,,,,2,,2,,,,2,,6922613374584,01_Cristiano_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.345,0.345,,,0.345,,62.727273,69,0,2025-12-05,2025-12-05,1.1,11,,,,,10,0.69,,2,,1,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6922613374584,01_Cristiano_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.026667,0.026667,,,0.026667,,20,20,0,2025-12-05,2025-12-05,1,4,,,,,4,0.08,,5,,2,1,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,20,24,0,2025-12-05,2025-12-05,1.2,6,,,,,5,0.12,,4,,2,1,
,9,,,2,,,9,,,,,,,,15,,15,1,1,,12,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,0.75,"[{'action_type': 'outbound_click', 'value': '0.75'}]",0.75,,0.166667,,0.1,0.1,1.5,,0.125,0.5,30,30,6,2025-12-05,2025-12-05,1,50,4,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '4'}]",50,1.5,3,3,3,11,6,5
,,,,,,,,,,,1,1,,,27,,27,1,,,26,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.112963,0.112963,3.05,,0.117308,,29.047619,30.19802,0,2025-12-05,2025-12-05,1.039604,105,,,,,101,3.05,1,3,1,25,11,5
,14,,,2,1,1,14,,,,,,,,32,,32,,,,30,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,1.63,"[{'action_type': 'outbound_click', 'value': '1.63'}]",1.63,3.26,0.232857,,0.101875,0.101875,,,0.108667,1.086667,38.809524,38.809524,3.571429,2025-12-05,2025-12-05,1,84,2.380952,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.380952'}]",84,3.26,3,4,3,26,13,7
,,,,,,,,,,,,,,,14,,14,,,,14,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.148571,0.148571,,,0.148571,,57.777778,61.176471,0,2025-12-05,2025-12-05,1.058824,36,,,,,34,2.08,,3,,11,2,2
,,,,,,,,,,,,,,,2,,2,,,,2,,6922613549984,01_black4_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.5,0.5,,,0.5,,125,125,0,2025-12-05,2025-12-05,1,8,,,,,8,1,,3,,2,1,1
,,,,1,,,,,,,,,,,41,,41,,,,40,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.82,"[{'action_type': 'outbound_click', 'value': '1.82'}]",1.82,,,,0.04439,0.04439,,,0.0455,1.82,15.964912,16.396396,0.877193,2025-12-05,2025-12-05,1.027027,114,0.877193,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.877193'}]",111,1.82,3,3,3,31,19,9
,13,,,4,4,4,13,,,,1,1,,,175,1,175,2,,,169,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,5,,2.35,"[{'action_type': 'outbound_click', 'value': '2.35'}]",2.35,2.35,0.723077,,0.053714,0.053714,4.7,,0.055621,1.88,17.870722,18.687873,0.95057,2025-12-05,2025-12-05,1.045726,526,0.760456,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.760456'}]",503,9.4,17,3,16,138,61,39
,8,,1,4,,,8,,,,,,,,222,,222,1,,,217,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,6,,3.815,"[{'action_type': 'outbound_click', 'value': '3.815'}]",3.815,,1.9075,,0.068739,0.068739,15.26,,0.070323,2.543333,20.105402,20.621622,0.790514,2025-12-05,2025-12-05,1.025676,759,0.527009,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.527009'}]",740,15.26,23,3,22,180,82,58
,9,,,4,5,5,9,,,,,,,,140,,140,1,1,,135,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,2.6875,"[{'action_type': 'outbound_click', 'value': '2.6875'}]",2.6875,2.15,1.194444,,0.076786,0.076786,10.75,,0.07963,2.6875,25.473934,27.01005,0.947867,2025-12-05,2025-12-05,1.060302,422,0.947867,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.947867'}]",398,10.75,16,4,16,113,47,29
,,,,,,,,,,,,,,,38,,38,,,,38,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.075789,0.075789,,,0.075789,,27.692308,29.690722,0,2025-12-05,2025-12-05,1.072165,104,,,,,97,2.88,4,6,4,29,17,10
,,,,,,,,,,,,,,,11,,11,,,,11,,6922613869184,01_Cristiano_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.071818,0.071818,,,0.071818,,28.214286,29.259259,0,2025-12-05,2025-12-05,1.037037,28,,,,,27,0.79,,3,,10,4,2
,,,,,,,,,,,,,,,4,,4,,,,4,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.0875,0.0875,,,0.0875,,19.444444,19.444444,0,2025-12-05,2025-12-05,1,18,,,,,18,0.35,,3,,3,2,2
,,,,,,,,,,,,,,,31,,31,,,,31,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.094194,0.094194,,,0.094194,,21.313869,22.290076,0,2025-12-05,2025-12-05,1.045802,137,,,,,131,2.92,,2,,23,12,3
,3,,,2,2,2,3,,,,,,,,97,,97,1,1,,94,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,4.12,"[{'action_type': 'outbound_click', 'value': '4.12'}]",4.12,4.12,2.746667,,0.084948,0.084948,8.24,,0.08766,4.12,24.597015,25.669782,0.597015,2025-12-05,2025-12-05,1.043614,335,0.597015,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.597015'}]",321,8.24,9,2,7,72,19,12
,,,,,,,,,,,,,,,100,,100,,,,100,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.0967,0.0967,,,0.0967,,32.019868,34.412811,0,2025-12-05,2025-12-05,1.074733,302,,,,,281,9.67,4,3,4,80,29,8
,2,,,1,,,2,,,,,,,,44,,44,,,,43,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,3.47,"[{'action_type': 'outbound_click', 'value': '3.47'}]",3.47,,1.735,,0.078864,0.078864,,,0.080698,1.735,32.735849,34.356436,1.886792,2025-12-05,2025-12-05,1.049505,106,0.943396,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.943396'}]",101,3.47,3,3,3,35,11,6
,,,,,,,,,,,,,,,11,,11,,,,11,,6922614475984,02_Eddie_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.057273,0.057273,,,0.057273,,28.636364,30,0,2025-12-05,2025-12-05,1.047619,22,,,,,21,0.63,2,5,2,11,3,3
,,,,,,,,,,,,,,,,,,,,,,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,25,25,0,2025-12-05,2025-12-05,1,2,,,,,2,0.05,,1,,,,
,,,,,,,,,,,,,,,5,,5,,,,5,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.118,0.118,,,0.118,,45.384615,45.384615,0,2025-12-05,2025-12-05,1,13,,,,,13,0.59,,4,,5,3,2
,,,,1,,,,,,,,,,,12,,12,,,,11,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.33,"[{'action_type': 'outbound_click', 'value': '1.33'}]",1.33,,,,0.110833,0.110833,,,0.120909,1.33,38,38,2.857143,2025-12-05,2025-12-05,1,35,2.857143,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.857143'}]",35,1.33,,3,,9,3,1
,,,,,,,,,,,,,,,11,,11,,,,11,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.103636,0.103636,,,0.103636,,33.529412,33.529412,0,2025-12-05,2025-12-05,1,34,,,,,34,1.14,2,6,2,11,5,4
,,,,,,,,,,,,,,,2,,2,,,,2,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.21,0.21,,,0.21,,35,35,0,2025-12-05,2025-12-05,1,12,,,,,12,0.42,1,5,1,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,6922615092384,03_Gael_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,13.333333,13.333333,0,2025-12-05,2025-12-05,1,3,,,,,3,0.04,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922616414384,04_Javier_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.24,0.24,,,0.24,,60,60,0,2025-12-05,2025-12-05,1,4,,,,,4,0.24,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922616414384,04_Javier_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.12,0.12,,,0.12,,15,17.142857,0,2025-12-05,2025-12-05,1.142857,8,,,,,7,0.12,,1,,1,,
,,,,,,,,,,,,,1,,3,,3,1,1,,2,,6922616414384,04_Javier_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.07,0.07,0.21,,0.105,,21,21,0,2025-12-05,2025-12-05,1,10,,,,,10,0.21,,2,,2,1,
,,,,,,,,,,,,,,,,,,,,,,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,16.666667,16.666667,0,2025-12-05,2025-12-05,1,3,,,,,3,0.05,,1,,,,
,,,,,,,,,,,,,,,4,,4,,,,4,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.1675,0.1675,,,0.1675,,33.5,33.5,0,2025-12-05,2025-12-05,1,20,,,,,20,0.67,2,8,2,3,2,2
,,,,,,,,,,,,,,,13,,13,,,,13,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.045385,0.045385,,,0.045385,,16.388889,16.857143,0,2025-12-05,2025-12-05,1.028571,36,,,,,35,0.59,1,3,1,9,4,2
,,,,,,,,,,,,,,,3,,3,,,,3,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.086667,0.086667,,,0.086667,,17.333333,17.333333,0,2025-12-05,2025-12-05,1,15,,,,,15,0.26,1,3,1,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,5,5,0,2025-12-05,2025-12-05,1,2,,,,,2,0.01,,2,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922617151984,05_Jesus_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.005,0.005,,,0.005,,5,5,0,2025-12-05,2025-12-05,1,2,,,,,2,0.01,,3,,1,,
,2,,,2,,,2,,,,,,,,4,,4,,,,2,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,0.19,"[{'action_type': 'outbound_click', 'value': '0.19'}]",0.19,,0.19,,0.095,0.095,,,0.19,0.126667,15.833333,16.521739,12.5,2025-12-05,2025-12-05,1.043478,24,8.333333,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '8.333333'}]",23,0.38,1,2,1,2,2,1
,,,,,,,,,,,,,,,8,,8,,,,8,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.10125,0.10125,,,0.10125,,19.285714,19.756098,0,2025-12-05,2025-12-05,1.02439,42,,,,,41,0.81,,2,,7,2,1
,,,,,,,,,,,,,,,9,,9,1,1,,8,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.155556,0.155556,1.4,,0.175,,26.923077,28,0,2025-12-05,2025-12-05,1.04,52,,,,,50,1.4,1,2,,8,2,1
,,,,,,,,,,,,,,,6,,6,,,,6,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.231667,0.231667,,,0.231667,,40.882353,42.121212,0,2025-12-05,2025-12-05,1.030303,34,,,,,33,1.39,1,2,1,5,3,2
,,,,,,,,,,,,,,,2,,2,,,,2,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.14,0.14,,,0.14,,31.111111,31.111111,0,2025-12-05,2025-12-05,1,9,,,,,9,0.28,,1,,2,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922617314184,06_LioneM_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-05,2025-12-05,1,2,,,,,2,0.04,,3,,1,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922617563384,07_Morgan_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.08,0.08,,,0.08,,32,32,0,2025-12-05,2025-12-05,1,5,,,,,5,0.16,,2,,1,,
,,,,,,,,,,,,,,,9,,9,,,,9,,6922617563384,07_Morgan_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.084444,0.084444,,,0.084444,,26.206897,26.206897,0,2025-12-05,2025-12-05,1,29,,,,,29,0.76,,2,,6,,
,,,,,,,,,,,,,,,13,,13,,,,13,,6922617563384,07_Morgan_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.107692,0.107692,,,0.107692,,23.728814,25,0,2025-12-05,2025-12-05,1.053571,59,,,,,56,1.4,1,3,1,10,6,3
,1,,,1,,,1,,,,,,,,20,,20,,,,19,,6922617563384,07_Morgan_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,1.75,"[{'action_type': 'outbound_click', 'value': '1.75'}]",1.75,,1.75,,0.0875,0.0875,,,0.092105,0.875,27.34375,28.225806,3.125,2025-12-05,2025-12-05,1.032258,64,1.5625,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.5625'}]",62,1.75,2,3,2,12,3,3
,1,,,,,,1,,,,,,,,11,,11,1,1,,10,,6922617563384,07_Morgan_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,,,,,1.1,,0.1,0.1,1.1,,0.11,1.1,37.931034,39.285714,3.448276,2025-12-05,2025-12-05,1.035714,29,,,,,28,1.1,2,4,2,9,6,5
,,,,,,,,,,,,,,,,,,,,,,,6922617563384,07_Morgan_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,62,77.5,0,2025-12-05,2025-12-05,1.25,5,,,,,4,0.31,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,16.666667,16.666667,0,2025-12-05,2025-12-05,1,3,,,,,3,0.05,,1,,,,
,,,,,,,,,,,,,,,6,,6,,,,6,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.073333,0.073333,,,0.073333,,16.923077,17.6,0,2025-12-05,2025-12-05,1.04,26,,,,,25,0.44,,2,,6,2,
,,,,,,,,,,,,,,,27,,27,,,,27,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06963,0.06963,,,0.06963,,30.322581,31.333333,0,2025-12-05,2025-12-05,1.033333,62,,,,,60,1.88,1,3,1,21,7,1
,,,,,,,,,,,,,,,14,,14,,,,14,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.110714,0.110714,,,0.110714,,31,31.632653,0,2025-12-05,2025-12-05,1.020408,50,,,,,49,1.55,1,3,1,11,6,4
,,,,,,,,,,,,,,,14,,14,,,,14,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.066429,0.066429,,,0.066429,,37.2,38.75,0,2025-12-05,2025-12-05,1.041667,25,,,,,24,0.93,2,6,2,14,4,4
