action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,1,,,,,,1,,,,,,,,,,,,,,,,6922657512784,prank,6922657511584,p_ads_newest_051225,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-11,2025-12-11,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6922657512784,prank,6922657511584,p_ads_newest_051225,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,0,,,,,,,,,,,2025-12-11,2025-12-11,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6924661652984,04 Morgan_Gin - Copy 3,6924661349784,FB_iOS_BAU_Purchase_M_Rap,35-44,6924094365384,FB_iOS_BAU_Purchase_Set1,0,,,,,,0,,,,,,,,,,,2025-12-11,2025-12-11,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,6924662036184,03_blackbodysuit_Big energy - Copy 3,6924661447784,FB_iOS_BAU_Purchase_F_Rap,55-64,6924094365384,FB_iOS_BAU_Purchase_Set1,0,,,,,,0,,,,,,,,,,,2025-12-11,2025-12-11,0,0,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668031984,01 Morgan_Gasstation_gthang,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668031984,01 Morgan_Gasstation_gthang,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,15,15,0,2025-12-11,2025-12-11,1,2,,,,,2,0.03,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668031984,01 Morgan_Gasstation_gthang,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,5,5,0,2025-12-11,2025-12-11,1,2,,,,,2,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924668031984,01 Morgan_Gasstation_gthang,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924675698584,04_morgan_snoop_gin_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924675698584,04_morgan_snoop_gin_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,,,,,,,15,15,0,2025-12-11,2025-12-11,1,2,,,,,2,0.03,,1,,,,
,55,,,4,2,2,55,,,2,,,1,,170,1,170,4,3,,162,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,18-24,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,12,"[{'action_type': 'subscribe_mobile_app', 'value': '9.74'}, {'action_type': 'subscribe_total', 'value': '9.74'}, {'action_type': 'start_trial_mobile_app', 'value': '9.74'}, {'action_type': 'start_trial_total', 'value': '9.74'}]",2.435,"[{'action_type': 'outbound_click', 'value': '2.435'}]",2.435,4.87,0.177091,,0.057294,0.057294,2.435,,0.060123,0.811667,13.679775,14.494048,1.685393,2025-12-11,2025-12-11,1.059524,712,0.561798,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.561798'}]",672,9.74,12,4,12,148,73,39
,81,1,,14,9,9,81,,,4,,,,,506,,506,4,4,,488,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,25-34,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,24,"[{'action_type': 'subscribe_mobile_app', 'value': '28.1'}, {'action_type': 'subscribe_total', 'value': '28.1'}, {'action_type': 'start_trial_mobile_app', 'value': '28.1'}, {'action_type': 'start_trial_total', 'value': '28.1'}]",2.007143,"[{'action_type': 'outbound_click', 'value': '2.007143'}]",2.007143,3.122222,0.346914,,0.055534,0.055534,7.025,,0.057582,1.170833,15.050884,15.938741,1.285485,2025-12-11,2025-12-11,1.05899,1867,0.749866,14,"[{'action_type': 'outbound_click', 'value': '14'}]","[{'action_type': 'outbound_click', 'value': '0.749866'}]",1763,28.1,42,3,42,443,219,131
,132,,,23,11,11,132,,,11,1,1,,,721,,721,12,11,,686,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,30,"[{'action_type': 'subscribe_mobile_app', 'value': '8.6925'}, {'action_type': 'subscribe_total', 'value': '8.6925'}, {'action_type': 'start_trial_mobile_app', 'value': '6.954'}, {'action_type': 'start_trial_total', 'value': '6.954'}]",1.511739,"[{'action_type': 'outbound_click', 'value': '1.511739'}]",1.511739,3.160909,0.263409,,0.048225,0.048225,2.8975,,0.050685,1.159,16.037823,16.829622,1.383764,2025-12-11,2025-12-11,1.049371,2168,1.060886,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '1.060886'}]",2066,34.77,48,3,47,618,303,183
,55,,,12,5,5,55,,,4,,,,,345,,345,4,4,,329,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,16,"[{'action_type': 'subscribe_mobile_app', 'value': '19.2'}, {'action_type': 'subscribe_total', 'value': '19.2'}, {'action_type': 'start_trial_mobile_app', 'value': '19.2'}, {'action_type': 'start_trial_total', 'value': '19.2'}]",1.6,"[{'action_type': 'outbound_click', 'value': '1.6'}]",1.6,3.84,0.349091,,0.055652,0.055652,4.8,,0.058359,1.2,21.942857,22.748815,1.828571,2025-12-11,2025-12-11,1.03673,875,1.371429,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.371429'}]",844,19.2,33,4,30,292,157,109
,1,,,1,,,1,,,2,,,,,48,1,48,3,2,,44,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,2.03,"[{'action_type': 'outbound_click', 'value': '2.03'}]",2.03,,2.03,,0.042292,0.042292,0.676667,,0.046136,2.03,20.505051,21.145833,1.010101,2025-12-11,2025-12-11,1.03125,99,1.010101,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.010101'}]",96,2.03,5,5,5,40,25,17
,,,,,,,,,,,,,,,13,,13,,,,13,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,,,0.048462,0.048462,,,0.048462,,15.75,15.75,0,2025-12-11,2025-12-11,1,40,,,,,40,0.63,1,3,1,12,6,4
,,,,,,,,,,,,,,,,,,,,,,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,2,,,,,2,0.02,,2,,,,
,,,,,,,,,,,,,,,10,,10,,,,10,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.05,0.05,,,0.05,,16.129032,16.129032,0,2025-12-11,2025-12-11,1,31,,,,,31,0.5,,2,,5,1,
,,,,,,,,,,,,,,,9,,9,,,,9,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.042222,0.042222,,,0.042222,,15.2,15.833333,0,2025-12-11,2025-12-11,1.041667,25,,,,,24,0.38,1,4,1,7,2,2
,,,,,,,,,,,,,,,4,,4,,,,4,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0825,0.0825,,,0.0825,,20.625,20.625,0,2025-12-11,2025-12-11,1,16,,,,,16,0.33,1,3,1,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,3,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.005,0.005,,,0.005,,3.333333,5,0,2025-12-11,2025-12-11,1.5,3,,,,,2,0.01,,4,,1,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.07,0.07,,,0.07,,17.5,17.5,0,2025-12-11,2025-12-11,1,12,,,,,12,0.21,,2,,3,1,
,,,,,,,,,,,,,,,6,,6,,,,6,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.081667,0.081667,,,0.081667,,16.333333,16.333333,0,2025-12-11,2025-12-11,1,30,,,,,30,0.49,1,3,1,3,1,1
,,,,,,,,,,,,,,,5,,5,,,,5,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,,,,,,,0.062,0.062,,,0.062,0.31,15.5,16.315789,5,2025-12-11,2025-12-11,1.052632,20,,,,,19,0.31,1,3,1,5,1,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,20,20,0,2025-12-11,2025-12-11,1,3,,,,,3,0.06,,3,,2,,
,,,,,,,,,,,,,,,,,,,,,,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-11,2025-12-11,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-11,2025-12-11,1,4,,,,,4,0.08,,5,,2,2,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.035,0.035,,,0.035,,11.666667,11.666667,0,2025-12-11,2025-12-11,1,6,,,,,6,0.07,1,4,1,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.11,0.11,,,0.11,,22,22,0,2025-12-11,2025-12-11,1,5,,,,,5,0.11,,3,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,,,,,
,,,,,,,,,,1,,,,,55,,55,1,1,,54,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,,,,,,,0.072,0.072,3.96,,0.073333,3.96,16.708861,17.444934,0.421941,2025-12-11,2025-12-11,1.044053,237,,,,,227,3.96,1,2,1,45,17,9
,,,,5,,,,,,1,,,,,328,,328,1,1,,322,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,,3.862,"[{'action_type': 'outbound_click', 'value': '3.862'}]",3.862,,,,0.058872,0.058872,19.31,,0.059969,3.862,16.434043,17.427798,0.425532,2025-12-11,2025-12-11,1.060469,1175,0.425532,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '0.425532'}]",1108,19.31,28,3,28,293,129,73
,24,,,9,2,2,24,,,1,,,,,353,,353,1,1,,343,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,9,,2.236667,"[{'action_type': 'outbound_click', 'value': '2.236667'}]",2.236667,10.065,0.83875,,0.057026,0.057026,20.13,,0.058688,2.236667,17.798408,18.587258,0.795756,2025-12-11,2025-12-11,1.044321,1131,0.795756,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '0.795756'}]",1083,20.13,32,3,30,310,116,64
,,,,2,,,,,,1,,,,,146,1,146,2,1,,142,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,4.1,"[{'action_type': 'outbound_click', 'value': '4.1'}]",4.1,,,,0.056164,0.056164,4.1,,0.057746,4.1,22.282609,23.295455,0.543478,2025-12-11,2025-12-11,1.045455,368,0.543478,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.543478'}]",352,8.2,16,4,16,130,59,34
,,,,,,,,,,,,,,,10,,10,,,,10,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.038,0.038,,,0.038,,15.2,16.521739,0,2025-12-11,2025-12-11,1.086957,25,,,,,23,0.38,,3,,9,3,1
,,,,,,,,,,,,,,,5,,5,,,,5,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.062,0.062,,,0.062,,14.761905,16.315789,0,2025-12-11,2025-12-11,1.105263,21,,,,,19,0.31,1,4,1,5,1,1
,,,,,,,,,,,,,,,3,,3,,,,3,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.096667,0.096667,,,0.096667,,29,29,0,2025-12-11,2025-12-11,1,10,,,,,10,0.29,1,6,1,3,1,1
,,,,1,,,,,,,,,,,18,,18,,,,17,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.88,"[{'action_type': 'outbound_click', 'value': '0.88'}]",0.88,,,,0.048889,0.048889,,,0.051765,0.88,13.75,14.915254,1.5625,2025-12-11,2025-12-11,1.084746,64,1.5625,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.5625'}]",59,0.88,1,2,1,16,5,2
,,,,,,,,,,,,,,,20,,20,,,,20,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.067,0.067,,,0.067,,14.255319,14.888889,0,2025-12-11,2025-12-11,1.044444,94,,,,,90,1.34,1,2,1,18,11,3
,,,,,,,,,,,,,,,9,,9,,,,9,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.075556,0.075556,,,0.075556,,28.333333,30.909091,0,2025-12-11,2025-12-11,1.090909,24,,,,,22,0.68,3,5,1,8,5,3
,,,,,,,,,,,,,,,1,,1,,,,1,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.09,0.09,,,0.09,,22.5,22.5,0,2025-12-11,2025-12-11,1,4,,,,,4,0.09,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,10,15,0,2025-12-11,2025-12-11,1.5,3,,,,,2,0.03,,3,,1,,
,,,,1,,,,,,1,,,,,34,,34,1,1,,32,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,3.21,"[{'action_type': 'outbound_click', 'value': '3.21'}]",3.21,,,,0.094412,0.094412,3.21,,0.100313,3.21,20.188679,21.836735,0.628931,2025-12-11,2025-12-11,1.081633,159,0.628931,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.628931'}]",147,3.21,2,2,2,31,15,6
,,,,8,,,,,,,,,,,92,,92,,,,84,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,8,,1.15,"[{'action_type': 'outbound_click', 'value': '1.15'}]",1.15,,,,0.1,0.1,,,0.109524,1.15,18.473896,19.206681,1.606426,2025-12-11,2025-12-11,1.039666,498,1.606426,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.606426'}]",479,9.2,8,2,7,71,33,19
,,,,4,,,,,,,,,,,88,,88,,,,84,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,1.525,"[{'action_type': 'outbound_click', 'value': '1.525'}]",1.525,,,,0.069318,0.069318,,,0.072619,1.525,16.31016,17.086835,1.069519,2025-12-11,2025-12-11,1.047619,374,1.069519,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.069519'}]",357,6.1,11,3,10,73,34,23
,,,,,2,2,,,,1,,,,,20,,20,1,1,,19,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,0.53,,,0.053,0.053,1.06,,0.055789,,18.275862,18.928571,0,2025-12-11,2025-12-11,1.035714,58,,,,,56,1.06,,3,1,16,6,3
,,,,,,,,,,,,,,,2,,2,,,,2,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.12,0.12,,,0.12,,30,34.285714,0,2025-12-11,2025-12-11,1.142857,8,,,,,7,0.24,1,3,1,2,1,1
,,,,,,,,,,,,,,,3,,3,,,,3,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.063333,0.063333,,,0.063333,,23.75,27.142857,0,2025-12-11,2025-12-11,1.142857,8,,,,,7,0.19,,2,,2,1,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,5.714286,5.714286,0,2025-12-11,2025-12-11,1,7,,,,,7,0.04,,2,,2,,
,,,,,,,,,,,,,,,7,,7,,,,7,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.102857,0.102857,,,0.102857,,23.225806,25.714286,0,2025-12-11,2025-12-11,1.107143,31,,,,,28,0.72,1,2,1,7,4,3
,,,,,,,,,,,,,,,10,,10,,,,10,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.068,0.068,,,0.068,,13.6,13.877551,0,2025-12-11,2025-12-11,1.020408,50,,,,,49,0.68,2,3,2,10,5,3
,1,,,,,,1,,,,,,,,4,,4,,,,4,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,0.21,,0.0525,0.0525,,,0.0525,,13.125,13.125,0,2025-12-11,2025-12-11,1,16,,,,,16,0.21,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.08,0.08,,,0.08,,20,20,0,2025-12-11,2025-12-11,1,4,,,,,4,0.08,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-11,2025-12-11,1,2,,,,,2,0.01,,2,,,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.013333,0.013333,,,0.013333,,10,10,0,2025-12-11,2025-12-11,1,4,,,,,4,0.04,,6,,3,2,1
,,,,,,,,,,,,,,,5,,5,,,,5,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,12.5,12.5,0,2025-12-11,2025-12-11,1,8,,,,,8,0.1,,8,,5,3,1
,,,,,,,,,,,,,,,3,,3,,,,3,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,18,18,0,2025-12-11,2025-12-11,1,5,,,,,5,0.09,,5,,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,15,15,0,2025-12-11,2025-12-11,1,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,,,6,,6,,,,6,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.046667,0.046667,,,0.046667,,18.666667,18.666667,0,2025-12-11,2025-12-11,1,15,,,,,15,0.28,,4,,4,3,2
,,,,,,,,,,,,,,,4,,4,,,,4,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0875,0.0875,,,0.0875,,19.444444,19.444444,0,2025-12-11,2025-12-11,1,18,,,,,18,0.35,,2,,3,2,1
